# TimeStamp(s) Sum Stdev
0 2.01177e+06 577.36
10 1.48037e+06 2514.61
20 1.50681e+06 2821.32
30 1.51745e+06 3677.55
40 1.52937e+06 1982.11
50 1.49875e+06 1827.32
60 1.49026e+06 1121.78
70 1.51302e+06 980.15
80 1.49665e+06 429.563
90 1.50078e+06 990.705
100 1.48693e+06 1397.05
110 1.5167e+06 0
120 1.52407e+06 1706.97
130 1.51953e+06 2980.24
140 1.49714e+06 1398.47
150 1.50124e+06 2252
160 1.47612e+06 1680.59
170 1.52337e+06 566.863
180 1.5245e+06 2127.46
190 1.53298e+06 425.62
200 1.57703e+06 1009.1
210 1.55137e+06 436.575
220 1.51526e+06 1694.67
230 1.50525e+06 3513.46
240 1.50338e+06 0
250 1.50626e+06 2677.98
260 1.51723e+06 1556.18
270 1.50169e+06 2524.97
280 1.51774e+06 1698.33
290 1.48809e+06 848.619
300 1.47987e+06 830.409
310 1.50183e+06 1266.83
320 1.54139e+06 1286.26
330 1.53472e+06 12.292
340 1.50523e+06 1112.64
350 1.53997e+06 291.126
360 1.53856e+06 2563.17
370 1.53132e+06 861.29
380 1.52331e+06 553.13
390 1.55069e+06 1013.48
400 1.50383e+06 1831.33
410 1.49968e+06 410.163
420 1.50186e+06 3095.32
430 1.51486e+06 135.61
440 1.47235e+06 3073.59
450 1.4719e+06 3052.07
460 1.50831e+06 4101.26
470 1.51927e+06 976.887
480 1.52135e+06 1842.17
490 1.48206e+06 1254.61
500 1.48545e+06 3087.27
510 1.48034e+06 418.117
520 1.50455e+06 1409.3
530 1.48441e+06 425.483
540 1.48578e+06 2940.69
550 1.50301e+06 1398.39
560 1.51002e+06 11.9247
570 1.5397e+06 1424.48
580 1.52936e+06 2977.16
590 1.51535e+06 1417.35
