20201012130229,192.168.67.6,5001,100.100.100.10,43299,3,0.0-10.0,52351110,41880888,0.444,46876,82489,56.827,0
20201012130239,192.168.67.6,5001,100.100.100.10,43299,3,10.0-20.0,53557980,42846384,0.261,52700,89134,59.124,0
20201012130249,192.168.67.6,5001,100.100.100.10,43299,3,20.0-30.0,55086780,44069424,0.887,51675,89149,57.965,0
20201012130259,192.168.67.6,5001,100.100.100.10,43299,3,30.0-40.0,55214670,44171736,0.296,51667,89228,57.904,0
20201012130309,192.168.67.6,5001,100.100.100.10,43299,3,40.0-50.0,54781020,43824816,0.337,51899,89165,58.206,0
20201012130319,192.168.67.6,5001,100.100.100.10,43299,3,50.0-60.0,53488890,42791112,0.702,52700,89087,59.156,0
20201012130329,192.168.67.6,5001,100.100.100.10,43299,3,60.0-70.0,55066200,44052960,0.978,51705,89165,57.988,0
20201012130339,192.168.67.6,5001,100.100.100.10,43299,3,70.0-80.0,52845030,42276024,0.589,53295,89244,59.718,0
20201012130349,192.168.67.6,5001,100.100.100.10,43299,3,80.0-90.0,53243400,42594720,0.606,52947,89167,59.380,0
20201012130359,192.168.67.6,5001,100.100.100.10,43299,3,90.0-100.0,55216140,44172912,0.323,51548,89110,57.848,0
20201012130409,192.168.67.6,5001,100.100.100.10,43299,3,100.0-110.0,55048560,44038848,0.455,51687,89135,57.987,0
20201012130419,192.168.67.6,5001,100.100.100.10,43299,3,110.0-120.0,54606090,43684872,0.259,52056,89203,58.357,0
20201012130429,192.168.67.6,5001,100.100.100.10,43299,3,120.0-130.0,54438510,43550808,0.270,52135,89168,58.468,0
20201012130439,192.168.67.6,5001,100.100.100.10,43299,3,130.0-140.0,53171370,42537096,0.259,53006,89177,59.439,0
20201012130449,192.168.67.6,5001,100.100.100.10,43299,3,140.0-150.0,53819640,43055712,1.034,52487,89099,58.909,0
20201012130459,192.168.67.6,5001,100.100.100.10,43299,3,150.0-160.0,54689880,43751904,0.354,52045,89249,58.314,0
20201012130509,192.168.67.6,5001,100.100.100.10,43299,3,160.0-170.0,56073150,44858520,0.549,50934,89079,57.178,0
20201012130519,192.168.67.6,5001,100.100.100.10,43299,3,170.0-180.0,56056980,44845584,0.448,51106,89240,57.268,0
20201012130529,192.168.67.6,5001,100.100.100.10,43299,3,180.0-190.0,56367150,45093720,0.902,50748,89093,56.961,0
20201012130539,192.168.67.6,5001,100.100.100.10,43299,3,190.0-200.0,56029050,44823240,0.274,51134,89249,57.294,0
20201012130549,192.168.67.6,5001,100.100.100.10,43299,3,200.0-210.0,56208390,44966712,0.316,50930,89167,57.118,0
20201012130559,192.168.67.6,5001,100.100.100.10,43299,3,210.0-220.0,54000450,43200360,0.655,52352,89087,58.765,0
20201012130609,192.168.67.6,5001,100.100.100.10,43299,3,220.0-230.0,55546890,44437512,0.436,51455,89242,57.658,0
20201012130619,192.168.67.6,5001,100.100.100.10,43299,3,230.0-240.0,55890870,44712696,1.013,51064,89085,57.321,0
20201012130629,192.168.67.6,5001,100.100.100.10,43299,3,240.0-250.0,55410180,44328144,0.548,51555,89249,57.765,0
20201012130639,192.168.67.6,5001,100.100.100.10,43299,3,250.0-260.0,53385990,42708792,0.561,52851,89168,59.271,0
20201012130649,192.168.67.6,5001,100.100.100.10,43299,3,260.0-270.0,53291910,42633528,0.596,52825,89078,59.302,0
20201012130659,192.168.67.6,5001,100.100.100.10,43299,3,270.0-280.0,55189680,44151744,0.979,51645,89189,57.905,0
20201012130709,192.168.67.6,5001,100.100.100.10,43299,3,280.0-290.0,54529650,43623720,0.904,52066,89161,58.395,0
20201012130719,192.168.67.6,5001,100.100.100.10,43299,3,290.0-300.0,55299930,44239944,0.837,51484,89103,57.780,0
20201012130720,192.168.67.6,5001,100.100.100.10,43299,3,0.0-301.8,1649976510,43743953,0.182,1561423,2683856,58.178,0
