20201012125656,192.168.67.6,5001,100.100.100.10,42338,3,0.0-10.0,57110970,45688776,0.369,43730,82581,52.954,0
20201012125706,192.168.67.6,5001,100.100.100.10,42338,3,10.0-20.0,55379310,44303448,1.334,51421,89094,57.715,0
20201012125716,192.168.67.6,5001,100.100.100.10,42338,3,20.0-30.0,57399090,45919272,0.405,50196,89243,56.246,0
20201012125726,192.168.67.6,5001,100.100.100.10,42338,3,30.0-40.0,56089320,44871456,0.660,50921,89077,57.165,0
20201012125736,192.168.67.6,5001,100.100.100.10,42338,3,40.0-50.0,56836080,45468864,0.898,50519,89183,56.646,0
20201012125746,192.168.67.6,5001,100.100.100.10,42338,3,50.0-60.0,56625870,45300696,0.914,50583,89104,56.768,0
20201012125756,192.168.67.6,5001,100.100.100.10,42338,3,60.0-70.0,56077560,44862048,0.329,51081,89229,57.247,0
20201012125806,192.168.67.6,5001,100.100.100.10,42338,3,70.0-80.0,56828730,45462984,0.518,50507,89166,56.644,0
20201012125816,192.168.67.6,5001,100.100.100.10,42338,3,80.0-90.0,56746410,45397128,0.396,50574,89177,56.712,0
20201012125826,192.168.67.6,5001,100.100.100.10,42338,3,90.0-100.0,55851180,44680944,0.357,51180,89174,57.393,0
20201012125836,192.168.67.6,5001,100.100.100.10,42338,3,100.0-110.0,55795320,44636256,0.475,51209,89165,57.432,0
20201012125846,192.168.67.6,5001,100.100.100.10,42338,3,110.0-120.0,53444790,42755832,0.480,52806,89163,59.224,0
20201012125856,192.168.67.6,5001,100.100.100.10,42338,3,120.0-130.0,55241130,44192904,0.337,51607,89186,57.864,0
20201012125906,192.168.67.6,5001,100.100.100.10,42338,3,130.0-140.0,56129010,44903208,0.305,51000,89183,57.186,0
20201012125916,192.168.67.6,5001,100.100.100.10,42338,3,140.0-150.0,56261310,45009048,0.320,50902,89175,57.081,0
20201012125926,192.168.67.6,5001,100.100.100.10,42338,3,150.0-160.0,55890870,44712696,0.380,51112,89133,57.344,0
20201012125936,192.168.67.6,5001,100.100.100.10,42338,3,160.0-170.0,54757500,43806000,0.245,51834,89084,58.186,0
20201012125946,192.168.67.6,5001,100.100.100.10,42338,3,170.0-180.0,54648720,43718976,0.465,52059,89235,58.339,0
20201012125956,192.168.67.6,5001,100.100.100.10,42338,3,180.0-190.0,54988290,43990632,0.406,51762,89169,58.049,0
20201012130006,192.168.67.6,5001,100.100.100.10,42338,3,190.0-200.0,55495440,44396352,0.313,51342,89094,57.627,0
20201012130016,192.168.67.6,5001,100.100.100.10,42338,3,200.0-210.0,54219480,43375584,0.613,52270,89154,58.629,0
20201012130026,192.168.67.6,5001,100.100.100.10,42338,3,210.0-220.0,55082370,44065896,0.516,51783,89254,58.018,0
20201012130036,192.168.67.6,5001,100.100.100.10,42338,3,220.0-230.0,53353650,42682920,0.421,52876,89171,59.297,0
20201012130046,192.168.67.6,5001,100.100.100.10,42338,3,230.0-240.0,55108830,44087064,0.965,51609,89098,57.924,0
20201012130056,192.168.67.6,5001,100.100.100.10,42338,3,240.0-250.0,54025440,43220352,0.460,52482,89234,58.814,0
20201012130106,192.168.67.6,5001,100.100.100.10,42338,3,250.0-260.0,53624130,42899304,0.271,52611,89090,59.054,0
20201012130116,192.168.67.6,5001,100.100.100.10,42338,3,260.0-270.0,52479000,41983200,0.457,53544,89244,59.997,0
20201012130126,192.168.67.6,5001,100.100.100.10,42338,3,270.0-280.0,52233510,41786808,0.499,53627,89160,60.147,0
20201012130136,192.168.67.6,5001,100.100.100.10,42338,3,280.0-290.0,55648320,44518656,0.304,51229,89085,57.506,0
20201012130146,192.168.67.6,5001,100.100.100.10,42338,3,290.0-300.0,55820310,44656248,0.388,51281,89254,57.455,0
20201012130148,192.168.67.6,5001,100.100.100.10,42338,3,0.0-301.7,1668724890,44242449,0.304,1548670,2683857,57.703,0
