# TimeStamp(s) Sum Stdev
0 7.02341e+07 0
10 8.10599e+07 0
20 8.57847e+07 0
30 8.25233e+07 0
40 8.23096e+07 0
50 8.75202e+07 0
60 8.55351e+07 0
70 8.77625e+07 0
80 8.76694e+07 0
90 7.54951e+07 0
100 8.0817e+07 0
110 8.22331e+07 0
120 8.04907e+07 0
130 9.00126e+07 0
140 7.75233e+07 0
150 7.57239e+07 0
160 8.29258e+07 0
170 8.70373e+07 0
180 8.95431e+07 0
190 8.39768e+07 0
200 9.04884e+07 0
210 8.66493e+07 0
220 8.67192e+07 0
230 8.7472e+07 0
240 8.2903e+07 0
250 8.03244e+07 0
260 8.20891e+07 0
270 8.31874e+07 0
280 8.34338e+07 0
290 8.12286e+07 0
300 7.70609e+07 0
310 7.86274e+07 0
320 7.85722e+07 0
330 7.88093e+07 0
340 8.64511e+07 0
350 8.77118e+07 0
360 9.13573e+07 0
370 8.77801e+07 0
380 9.46572e+07 0
390 8.87013e+07 0
400 8.94153e+07 0
410 8.83726e+07 0
420 9.41406e+07 0
430 8.72175e+07 0
440 8.69461e+07 0
450 8.49678e+07 0
460 8.27507e+07 0
470 8.08021e+07 0
480 7.84931e+07 0
490 8.38769e+07 0
500 8.70844e+07 0
510 8.84776e+07 0
520 8.76853e+07 0
530 8.73265e+07 0
540 8.93513e+07 0
550 8.55192e+07 0
560 8.55866e+07 0
570 8.30741e+07 0
580 8.22478e+07 0
590 8.62383e+07 0
600 8.29668e+07 0
610 8.80179e+07 0
620 8.87988e+07 0
630 8.28143e+07 0
640 8.54974e+07 0
650 8.6188e+07 0
660 8.32266e+07 0
670 8.70288e+07 0
680 8.28806e+07 0
690 7.84134e+07 0
700 8.71145e+07 0
710 9.26775e+07 0
720 8.76442e+07 0
730 8.32159e+07 0
740 8.88931e+07 0
750 8.9279e+07 0
760 8.97547e+07 0
770 8.60797e+07 0
780 8.44594e+07 0
790 8.34263e+07 0
800 8.78782e+07 0
810 8.22797e+07 0
820 8.76975e+07 0
830 8.80587e+07 0
840 9.03922e+07 0
850 8.7275e+07 0
860 8.07073e+07 0
870 8.55214e+07 0
880 8.17993e+07 0
890 8.32266e+07 0
900 8.43467e+07 0
910 8.86507e+07 0
920 8.57449e+07 0
930 8.22319e+07 0
940 8.22797e+07 0
950 8.68786e+07 0
960 8.84457e+07 0
970 8.57959e+07 0
980 8.0922e+07 0
990 8.10793e+07 0
1000 8.5802e+07 0
1010 8.61972e+07 0
1020 8.19242e+07 0
1030 8.52471e+07 0
1040 8.16593e+07 0
1050 8.27136e+07 0
1060 8.77101e+07 0
1070 9.01965e+07 0
1080 9.00783e+07 0
1090 8.69548e+07 0
1100 8.61957e+07 0
1110 8.32215e+07 0
1120 8.42432e+07 0
1130 8.36937e+07 0
1140 8.37742e+07 0
1150 8.35369e+07 0
1160 7.95916e+07 0
1170 8.65187e+07 0
1180 8.15287e+07 0
1190 8.89858e+07 0
1200 8.89445e+07 0
1210 8.94317e+07 0
1220 8.6925e+07 0
1230 8.1839e+07 0
1240 8.59594e+07 0
1250 8.52607e+07 0
1260 8.11893e+07 0
1270 8.69804e+07 0
1280 8.98272e+07 0
1290 9.07521e+07 0
1300 8.96781e+07 0
1310 8.91317e+07 0
1320 8.72826e+07 0
1330 8.70009e+07 0
1340 8.64167e+07 0
1350 8.21705e+07 0
1360 8.86457e+07 0
1370 8.70057e+07 0
1380 8.69229e+07 0
1390 8.45839e+07 0
1400 8.7267e+07 0
1410 8.84665e+07 0
1420 8.85015e+07 0
1430 8.26463e+07 0
1440 8.3204e+07 0
1450 8.44335e+07 0
1460 8.56275e+07 0
1470 8.34049e+07 0
1480 8.67115e+07 0
1490 8.13125e+07 0
1500 8.3451e+07 0
1510 8.10329e+07 0
1520 8.44077e+07 0
1530 8.82863e+07 0
1540 8.98328e+07 0
1550 8.96521e+07 0
1560 8.58076e+07 0
1570 7.85805e+07 0
1580 8.34656e+07 0
1590 8.96099e+07 0
1600 8.83627e+07 0
1610 9.23822e+07 0
1620 8.86278e+07 0
1630 8.48947e+07 0
1640 8.90999e+07 0
1650 8.78931e+07 0
1660 8.76378e+07 0
1670 9.1831e+07 0
1680 8.95555e+07 0
1690 8.77232e+07 0
1700 8.56115e+07 0
1710 7.70823e+07 0
1720 8.86042e+07 0
1730 8.92977e+07 0
1740 8.24969e+07 0
