20201018044147,172.20.10.8,5001,172.20.10.3,60784,4,90.0-100.0,504210,403368,3.083,6447,6790,94.948,0
20201018044147,172.20.10.8,5001,172.20.10.3,45782,5,90.0-100.0,436590,349272,33.770,6484,6781,95.620,0
20201018044147,172.20.10.8,5001,172.20.10.3,43863,6,90.0-100.0,467460,373968,8.146,6210,6528,95.129,0
20201018044147,172.20.10.8,0,172.20.10.3,0,-1,90.0-100.0,2107980,1686384,33.770,26726,28160,94.908,0
20201018044157,172.20.10.8,5001,172.20.10.3,48914,3,100.0-110.0,0,0,9.970,0,0,-nan,0
20201018044157,172.20.10.8,5001,172.20.10.3,60784,4,100.0-110.0,0,0,3.083,0,0,-nan,0
20201018044157,172.20.10.8,5001,172.20.10.3,45782,5,100.0-110.0,0,0,33.770,0,0,-nan,0
20201018044157,172.20.10.8,5001,172.20.10.3,43863,6,100.0-110.0,0,0,8.146,0,0,-nan,0
20201018044157,172.20.10.8,0,172.20.10.3,0,-1,100.0-110.0,0,0,33.770,0,0,-nan,0
20201018044207,172.20.10.8,5001,172.20.10.3,48914,3,110.0-120.0,0,0,9.970,0,0,-nan,0
20201018044207,172.20.10.8,5001,172.20.10.3,60784,4,110.0-120.0,0,0,3.083,0,0,-nan,0
20201018044207,172.20.10.8,5001,172.20.10.3,45782,5,110.0-120.0,0,0,33.770,0,0,-nan,0
20201018044207,172.20.10.8,5001,172.20.10.3,43863,6,110.0-120.0,0,0,8.146,0,0,-nan,0
20201018044207,172.20.10.8,0,172.20.10.3,0,-1,110.0-120.0,0,0,33.770,0,0,-nan,0
20201018044218,172.20.10.8,5001,172.20.10.3,48914,3,120.0-130.0,0,0,9.970,0,0,-nan,0
20201018044218,172.20.10.8,5001,172.20.10.3,60784,4,120.0-130.0,0,0,3.083,0,0,-nan,0
20201018044218,172.20.10.8,5001,172.20.10.3,45782,5,120.0-130.0,0,0,33.770,0,0,-nan,0
20201018044218,172.20.10.8,5001,172.20.10.3,43863,6,120.0-130.0,0,0,8.146,0,0,-nan,0
20201018044218,172.20.10.8,0,172.20.10.3,0,-1,120.0-130.0,0,0,33.770,0,0,-nan,0
20201018044228,172.20.10.8,5001,172.20.10.3,48914,3,130.0-140.0,0,0,9.970,0,0,-nan,0
20201018044228,172.20.10.8,5001,172.20.10.3,60784,4,130.0-140.0,0,0,3.083,0,0,-nan,0
20201018044228,172.20.10.8,5001,172.20.10.3,45782,5,130.0-140.0,0,0,33.770,0,0,-nan,0
20201018044228,172.20.10.8,5001,172.20.10.3,43863,6,130.0-140.0,0,0,8.146,0,0,-nan,0
20201018044228,172.20.10.8,0,172.20.10.3,0,-1,130.0-140.0,0,0,33.770,0,0,-nan,0
20201018044238,172.20.10.8,5001,172.20.10.3,48914,3,140.0-150.0,0,0,9.970,0,0,-nan,0
20201018044238,172.20.10.8,5001,172.20.10.3,60784,4,140.0-150.0,0,0,3.083,0,0,-nan,0
20201018044238,172.20.10.8,5001,172.20.10.3,45782,5,140.0-150.0,0,0,33.770,0,0,-nan,0
20201018044238,172.20.10.8,5001,172.20.10.3,43863,6,140.0-150.0,0,0,8.146,0,0,-nan,0
20201018044238,172.20.10.8,0,172.20.10.3,0,-1,140.0-150.0,0,0,33.770,0,0,-nan,0
20201018044248,172.20.10.8,5001,172.20.10.3,48914,3,150.0-160.0,0,0,9.970,0,0,-nan,0
20201018044248,172.20.10.8,5001,172.20.10.3,60784,4,150.0-160.0,0,0,3.083,0,0,-nan,0
20201018044248,172.20.10.8,5001,172.20.10.3,45782,5,150.0-160.0,0,0,33.770,0,0,-nan,0
20201018044248,172.20.10.8,5001,172.20.10.3,43863,6,150.0-160.0,0,0,8.146,0,0,-nan,0
20201018044248,172.20.10.8,0,172.20.10.3,0,-1,150.0-160.0,0,0,33.770,0,0,-nan,0
20201018044259,172.20.10.8,5001,172.20.10.3,48914,3,160.0-170.0,0,0,9.970,0,0,-nan,0
20201018044259,172.20.10.8,5001,172.20.10.3,60784,4,160.0-170.0,0,0,3.083,0,0,-nan,0
20201018044259,172.20.10.8,5001,172.20.10.3,45782,5,160.0-170.0,0,0,33.770,0,0,-nan,0
20201018044259,172.20.10.8,5001,172.20.10.3,43863,6,160.0-170.0,0,0,8.146,0,0,-nan,0
20201018044259,172.20.10.8,0,172.20.10.3,0,-1,160.0-170.0,0,0,33.770,0,0,-nan,0
20201018044309,172.20.10.8,5001,172.20.10.3,48914,3,170.0-180.0,0,0,9.970,0,0,-nan,0
20201018044309,172.20.10.8,5001,172.20.10.3,60784,4,170.0-180.0,0,0,3.083,0,0,-nan,0
20201018044309,172.20.10.8,5001,172.20.10.3,45782,5,170.0-180.0,0,0,33.770,0,0,-nan,0
20201018044309,172.20.10.8,5001,172.20.10.3,43863,6,170.0-180.0,0,0,8.146,0,0,-nan,0
20201018044309,172.20.10.8,0,172.20.10.3,0,-1,170.0-180.0,0,0,33.770,0,0,-nan,0
20201018044319,172.20.10.8,5001,172.20.10.3,48914,3,180.0-190.0,0,0,9.970,0,0,-nan,0
20201018044319,172.20.10.8,5001,172.20.10.3,60784,4,180.0-190.0,0,0,3.083,0,0,-nan,0
20201018044319,172.20.10.8,5001,172.20.10.3,45782,5,180.0-190.0,0,0,33.770,0,0,-nan,0
20201018044319,172.20.10.8,5001,172.20.10.3,43863,6,180.0-190.0,0,0,8.146,0,0,-nan,0
20201018044319,172.20.10.8,0,172.20.10.3,0,-1,180.0-190.0,0,0,33.770,0,0,-nan,0
20201018044329,172.20.10.8,5001,172.20.10.3,48914,3,190.0-200.0,0,0,9.970,0,0,-nan,0
20201018044329,172.20.10.8,5001,172.20.10.3,60784,4,190.0-200.0,0,0,3.083,0,0,-nan,0
20201018044329,172.20.10.8,5001,172.20.10.3,45782,5,190.0-200.0,0,0,33.770,0,0,-nan,0
20201018044329,172.20.10.8,5001,172.20.10.3,43863,6,190.0-200.0,0,0,8.146,0,0,-nan,0
20201018044329,172.20.10.8,0,172.20.10.3,0,-1,190.0-200.0,0,0,33.770,0,0,-nan,0
20201018044339,172.20.10.8,5001,172.20.10.3,48914,3,200.0-210.0,0,0,9.970,0,0,-nan,0
20201018044339,172.20.10.8,5001,172.20.10.3,60784,4,200.0-210.0,0,0,3.083,0,0,-nan,0
20201018044339,172.20.10.8,5001,172.20.10.3,45782,5,200.0-210.0,0,0,33.770,0,0,-nan,0
20201018044339,172.20.10.8,5001,172.20.10.3,43863,6,200.0-210.0,0,0,8.146,0,0,-nan,0
20201018044339,172.20.10.8,0,172.20.10.3,0,-1,200.0-210.0,0,0,33.770,0,0,-nan,0
20201018044350,172.20.10.8,5001,172.20.10.3,48914,3,210.0-220.0,0,0,9.970,0,0,-nan,0
20201018044350,172.20.10.8,5001,172.20.10.3,60784,4,210.0-220.0,0,0,3.083,0,0,-nan,0
20201018044350,172.20.10.8,5001,172.20.10.3,45782,5,210.0-220.0,0,0,33.770,0,0,-nan,0
20201018044350,172.20.10.8,5001,172.20.10.3,43863,6,210.0-220.0,0,0,8.146,0,0,-nan,0
20201018044350,172.20.10.8,0,172.20.10.3,0,-1,210.0-220.0,0,0,33.770,0,0,-nan,0
20201018044400,172.20.10.8,5001,172.20.10.3,48914,3,220.0-230.0,0,0,9.970,0,0,-nan,0
20201018044400,172.20.10.8,5001,172.20.10.3,60784,4,220.0-230.0,0,0,3.083,0,0,-nan,0
20201018044400,172.20.10.8,5001,172.20.10.3,45782,5,220.0-230.0,0,0,33.770,0,0,-nan,0
20201018044400,172.20.10.8,5001,172.20.10.3,43863,6,220.0-230.0,0,0,8.146,0,0,-nan,0
20201018044400,172.20.10.8,0,172.20.10.3,0,-1,220.0-230.0,0,0,33.770,0,0,-nan,0
20201018044410,172.20.10.8,5001,172.20.10.3,48914,3,230.0-240.0,0,0,9.970,0,0,-nan,0
20201018044410,172.20.10.8,5001,172.20.10.3,60784,4,230.0-240.0,0,0,3.083,0,0,-nan,0
20201018044410,172.20.10.8,5001,172.20.10.3,45782,5,230.0-240.0,0,0,33.770,0,0,-nan,0
20201018044410,172.20.10.8,5001,172.20.10.3,43863,6,230.0-240.0,0,0,8.146,0,0,-nan,0
20201018044410,172.20.10.8,0,172.20.10.3,0,-1,230.0-240.0,0,0,33.770,0,0,-nan,0
20201018044420,172.20.10.8,5001,172.20.10.3,48914,3,240.0-250.0,0,0,9.970,0,0,-nan,0
20201018044420,172.20.10.8,5001,172.20.10.3,60784,4,240.0-250.0,0,0,3.083,0,0,-nan,0
20201018044420,172.20.10.8,5001,172.20.10.3,45782,5,240.0-250.0,0,0,33.770,0,0,-nan,0
20201018044420,172.20.10.8,5001,172.20.10.3,43863,6,240.0-250.0,0,0,8.146,0,0,-nan,0
20201018044420,172.20.10.8,0,172.20.10.3,0,-1,240.0-250.0,0,0,33.770,0,0,-nan,0
20201018044431,172.20.10.8,5001,172.20.10.3,48914,3,250.0-260.0,0,0,9.970,0,0,-nan,0
20201018044431,172.20.10.8,5001,172.20.10.3,60784,4,250.0-260.0,0,0,3.083,0,0,-nan,0
20201018044431,172.20.10.8,5001,172.20.10.3,45782,5,250.0-260.0,0,0,33.770,0,0,-nan,0
20201018044431,172.20.10.8,5001,172.20.10.3,43863,6,250.0-260.0,0,0,8.146,0,0,-nan,0
20201018044431,172.20.10.8,0,172.20.10.3,0,-1,250.0-260.0,0,0,33.770,0,0,-nan,0
20201018044441,172.20.10.8,5001,172.20.10.3,48914,3,260.0-270.0,0,0,9.970,0,0,-nan,0
20201018044441,172.20.10.8,5001,172.20.10.3,60784,4,260.0-270.0,0,0,3.083,0,0,-nan,0
20201018044441,172.20.10.8,5001,172.20.10.3,45782,5,260.0-270.0,0,0,33.770,0,0,-nan,0
20201018044441,172.20.10.8,5001,172.20.10.3,43863,6,260.0-270.0,0,0,8.146,0,0,-nan,0
20201018044441,172.20.10.8,0,172.20.10.3,0,-1,260.0-270.0,0,0,33.770,0,0,-nan,0
20201018044451,172.20.10.8,5001,172.20.10.3,48914,3,270.0-280.0,0,0,9.970,0,0,-nan,0
20201018044451,172.20.10.8,5001,172.20.10.3,60784,4,270.0-280.0,0,0,3.083,0,0,-nan,0
20201018044451,172.20.10.8,5001,172.20.10.3,45782,5,270.0-280.0,0,0,33.770,0,0,-nan,0
20201018044451,172.20.10.8,5001,172.20.10.3,43863,6,270.0-280.0,0,0,8.146,0,0,-nan,0
20201018044451,172.20.10.8,0,172.20.10.3,0,-1,270.0-280.0,0,0,33.770,0,0,-nan,0
20201018044501,172.20.10.8,5001,172.20.10.3,48914,3,280.0-290.0,0,0,9.970,0,0,-nan,0
20201018044501,172.20.10.8,5001,172.20.10.3,60784,4,280.0-290.0,0,0,3.083,0,0,-nan,0
20201018044501,172.20.10.8,5001,172.20.10.3,45782,5,280.0-290.0,0,0,33.770,0,0,-nan,0
20201018044501,172.20.10.8,5001,172.20.10.3,43863,6,280.0-290.0,0,0,8.146,0,0,-nan,0
20201018044501,172.20.10.8,0,172.20.10.3,0,-1,280.0-290.0,0,0,33.770,0,0,-nan,0
20201018044512,172.20.10.8,5001,172.20.10.3,48914,3,290.0-300.0,0,0,9.970,0,0,-nan,0
20201018044512,172.20.10.8,5001,172.20.10.3,60784,4,290.0-300.0,0,0,3.083,0,0,-nan,0
20201018044512,172.20.10.8,5001,172.20.10.3,45782,5,290.0-300.0,0,0,33.770,0,0,-nan,0
20201018044512,172.20.10.8,5001,172.20.10.3,43863,6,290.0-300.0,0,0,8.146,0,0,-nan,0
20201018044512,172.20.10.8,0,172.20.10.3,0,-1,290.0-300.0,0,0,33.770,0,0,-nan,0
20201018044517,172.20.10.8,5001,172.20.10.3,48914,3,300.0-310.0,0,0,9.970,0,0,-nan,0
20201018044517,172.20.10.8,5001,172.20.10.3,60784,4,300.0-310.0,0,0,3.083,0,0,-nan,0
20201018044517,172.20.10.8,5001,172.20.10.3,45782,5,300.0-310.0,0,0,33.770,0,0,-nan,0
20201018044517,172.20.10.8,5001,172.20.10.3,43863,6,300.0-310.0,0,0,8.146,0,0,-nan,0
20201018044517,172.20.10.8,0,172.20.10.3,0,-1,300.0-310.0,0,0,33.770,0,0,-nan,0
20201018044527,172.20.10.8,5001,172.20.10.3,48914,3,310.0-320.0,0,0,9.970,0,0,-nan,0
20201018044527,172.20.10.8,5001,172.20.10.3,60784,4,310.0-320.0,0,0,3.083,0,0,-nan,0
20201018044527,172.20.10.8,5001,172.20.10.3,45782,5,310.0-320.0,0,0,33.770,0,0,-nan,0
20201018044527,172.20.10.8,5001,172.20.10.3,43863,6,310.0-320.0,0,0,8.146,0,0,-nan,0
20201018044527,172.20.10.8,0,172.20.10.3,0,-1,310.0-320.0,0,0,33.770,0,0,-nan,0
20201018044537,172.20.10.8,5001,172.20.10.3,48914,3,320.0-330.0,0,0,9.970,0,0,-nan,0
20201018044537,172.20.10.8,5001,172.20.10.3,60784,4,320.0-330.0,0,0,3.083,0,0,-nan,0
20201018044537,172.20.10.8,5001,172.20.10.3,45782,5,320.0-330.0,0,0,33.770,0,0,-nan,0
20201018044537,172.20.10.8,5001,172.20.10.3,43863,6,320.0-330.0,0,0,8.146,0,0,-nan,0
20201018044537,172.20.10.8,0,172.20.10.3,0,-1,320.0-330.0,0,0,33.770,0,0,-nan,0
20201018044547,172.20.10.8,5001,172.20.10.3,48914,3,330.0-340.0,0,0,9.970,0,0,-nan,0
20201018044547,172.20.10.8,5001,172.20.10.3,60784,4,330.0-340.0,0,0,3.083,0,0,-nan,0
20201018044547,172.20.10.8,5001,172.20.10.3,45782,5,330.0-340.0,0,0,33.770,0,0,-nan,0
20201018044547,172.20.10.8,5001,172.20.10.3,43863,6,330.0-340.0,0,0,8.146,0,0,-nan,0
20201018044547,172.20.10.8,0,172.20.10.3,0,-1,330.0-340.0,0,0,33.770,0,0,-nan,0
20201018044558,172.20.10.8,5001,172.20.10.3,48914,3,340.0-350.0,0,0,9.970,0,0,-nan,0
20201018044558,172.20.10.8,5001,172.20.10.3,60784,4,340.0-350.0,0,0,3.083,0,0,-nan,0
20201018044558,172.20.10.8,5001,172.20.10.3,45782,5,340.0-350.0,0,0,33.770,0,0,-nan,0
20201018044558,172.20.10.8,5001,172.20.10.3,43863,6,340.0-350.0,0,0,8.146,0,0,-nan,0
20201018044558,172.20.10.8,0,172.20.10.3,0,-1,340.0-350.0,0,0,33.770,0,0,-nan,0
20201018044608,172.20.10.8,5001,172.20.10.3,48914,3,350.0-360.0,0,0,9.970,0,0,-nan,0
20201018044608,172.20.10.8,5001,172.20.10.3,60784,4,350.0-360.0,0,0,3.083,0,0,-nan,0
20201018044608,172.20.10.8,5001,172.20.10.3,45782,5,350.0-360.0,0,0,33.770,0,0,-nan,0
20201018044608,172.20.10.8,5001,172.20.10.3,43863,6,350.0-360.0,0,0,8.146,0,0,-nan,0
20201018044608,172.20.10.8,0,172.20.10.3,0,-1,350.0-360.0,0,0,33.770,0,0,-nan,0
20201018044618,172.20.10.8,5001,172.20.10.3,48914,3,360.0-370.0,0,0,9.970,0,0,-nan,0
20201018044618,172.20.10.8,5001,172.20.10.3,60784,4,360.0-370.0,0,0,3.083,0,0,-nan,0
20201018044618,172.20.10.8,5001,172.20.10.3,45782,5,360.0-370.0,0,0,33.770,0,0,-nan,0
20201018044618,172.20.10.8,5001,172.20.10.3,43863,6,360.0-370.0,0,0,8.146,0,0,-nan,0
20201018044618,172.20.10.8,0,172.20.10.3,0,-1,360.0-370.0,0,0,33.770,0,0,-nan,0
20201018044628,172.20.10.8,5001,172.20.10.3,48914,3,370.0-380.0,0,0,9.970,0,0,-nan,0
20201018044628,172.20.10.8,5001,172.20.10.3,60784,4,370.0-380.0,0,0,3.083,0,0,-nan,0
20201018044628,172.20.10.8,5001,172.20.10.3,45782,5,370.0-380.0,0,0,33.770,0,0,-nan,0
20201018044628,172.20.10.8,5001,172.20.10.3,43863,6,370.0-380.0,0,0,8.146,0,0,-nan,0
20201018044628,172.20.10.8,0,172.20.10.3,0,-1,370.0-380.0,0,0,33.770,0,0,-nan,0
20201018044639,172.20.10.8,5001,172.20.10.3,48914,3,380.0-390.0,0,0,9.970,0,0,-nan,0
20201018044639,172.20.10.8,5001,172.20.10.3,60784,4,380.0-390.0,0,0,3.083,0,0,-nan,0
20201018044639,172.20.10.8,5001,172.20.10.3,45782,5,380.0-390.0,0,0,33.770,0,0,-nan,0
20201018044639,172.20.10.8,5001,172.20.10.3,43863,6,380.0-390.0,0,0,8.146,0,0,-nan,0
20201018044639,172.20.10.8,0,172.20.10.3,0,-1,380.0-390.0,0,0,33.770,0,0,-nan,0
20201018044649,172.20.10.8,5001,172.20.10.3,48914,3,390.0-400.0,0,0,9.970,0,0,-nan,0
20201018044649,172.20.10.8,5001,172.20.10.3,60784,4,390.0-400.0,0,0,3.083,0,0,-nan,0
20201018044649,172.20.10.8,5001,172.20.10.3,45782,5,390.0-400.0,0,0,33.770,0,0,-nan,0
20201018044649,172.20.10.8,5001,172.20.10.3,43863,6,390.0-400.0,0,0,8.146,0,0,-nan,0
20201018044649,172.20.10.8,0,172.20.10.3,0,-1,390.0-400.0,0,0,33.770,0,0,-nan,0
20201018044659,172.20.10.8,5001,172.20.10.3,48914,3,400.0-410.0,0,0,9.970,0,0,-nan,0
20201018044659,172.20.10.8,5001,172.20.10.3,60784,4,400.0-410.0,0,0,3.083,0,0,-nan,0
20201018044659,172.20.10.8,5001,172.20.10.3,45782,5,400.0-410.0,0,0,33.770,0,0,-nan,0
20201018044659,172.20.10.8,5001,172.20.10.3,43863,6,400.0-410.0,0,0,8.146,0,0,-nan,0
20201018044659,172.20.10.8,0,172.20.10.3,0,-1,400.0-410.0,0,0,33.770,0,0,-nan,0
20201018044709,172.20.10.8,5001,172.20.10.3,48914,3,410.0-420.0,0,0,9.970,0,0,-nan,0
20201018044709,172.20.10.8,5001,172.20.10.3,60784,4,410.0-420.0,0,0,3.083,0,0,-nan,0
20201018044709,172.20.10.8,5001,172.20.10.3,45782,5,410.0-420.0,0,0,33.770,0,0,-nan,0
20201018044709,172.20.10.8,5001,172.20.10.3,43863,6,410.0-420.0,0,0,8.146,0,0,-nan,0
20201018044709,172.20.10.8,0,172.20.10.3,0,-1,410.0-420.0,0,0,33.770,0,0,-nan,0
20201018044720,172.20.10.8,5001,172.20.10.3,48914,3,420.0-430.0,0,0,9.970,0,0,-nan,0
20201018044720,172.20.10.8,5001,172.20.10.3,60784,4,420.0-430.0,0,0,3.083,0,0,-nan,0
20201018044720,172.20.10.8,5001,172.20.10.3,45782,5,420.0-430.0,0,0,33.770,0,0,-nan,0
20201018044720,172.20.10.8,5001,172.20.10.3,43863,6,420.0-430.0,0,0,8.146,0,0,-nan,0
20201018044720,172.20.10.8,0,172.20.10.3,0,-1,420.0-430.0,0,0,33.770,0,0,-nan,0
20201018044730,172.20.10.8,5001,172.20.10.3,48914,3,430.0-440.0,0,0,9.970,0,0,-nan,0
20201018044730,172.20.10.8,5001,172.20.10.3,60784,4,430.0-440.0,0,0,3.083,0,0,-nan,0
20201018044730,172.20.10.8,5001,172.20.10.3,45782,5,430.0-440.0,0,0,33.770,0,0,-nan,0
20201018044730,172.20.10.8,5001,172.20.10.3,43863,6,430.0-440.0,0,0,8.146,0,0,-nan,0
20201018044730,172.20.10.8,0,172.20.10.3,0,-1,430.0-440.0,0,0,33.770,0,0,-nan,0
20201018044740,172.20.10.8,5001,172.20.10.3,48914,3,440.0-450.0,0,0,9.970,0,0,-nan,0
20201018044740,172.20.10.8,5001,172.20.10.3,60784,4,440.0-450.0,0,0,3.083,0,0,-nan,0
20201018044740,172.20.10.8,5001,172.20.10.3,45782,5,440.0-450.0,0,0,33.770,0,0,-nan,0
20201018044740,172.20.10.8,5001,172.20.10.3,43863,6,440.0-450.0,0,0,8.146,0,0,-nan,0
20201018044740,172.20.10.8,0,172.20.10.3,0,-1,440.0-450.0,0,0,33.770,0,0,-nan,0
20201018044750,172.20.10.8,5001,172.20.10.3,48914,3,450.0-460.0,0,0,9.970,0,0,-nan,0
20201018044750,172.20.10.8,5001,172.20.10.3,60784,4,450.0-460.0,0,0,3.083,0,0,-nan,0
20201018044750,172.20.10.8,5001,172.20.10.3,45782,5,450.0-460.0,0,0,33.770,0,0,-nan,0
20201018044750,172.20.10.8,5001,172.20.10.3,43863,6,450.0-460.0,0,0,8.146,0,0,-nan,0
20201018044750,172.20.10.8,0,172.20.10.3,0,-1,450.0-460.0,0,0,33.770,0,0,-nan,0
20201018044801,172.20.10.8,5001,172.20.10.3,48914,3,460.0-470.0,0,0,9.970,0,0,-nan,0
20201018044801,172.20.10.8,5001,172.20.10.3,60784,4,460.0-470.0,0,0,3.083,0,0,-nan,0
20201018044801,172.20.10.8,5001,172.20.10.3,45782,5,460.0-470.0,0,0,33.770,0,0,-nan,0
20201018044801,172.20.10.8,5001,172.20.10.3,43863,6,460.0-470.0,0,0,8.146,0,0,-nan,0
20201018044801,172.20.10.8,0,172.20.10.3,0,-1,460.0-470.0,0,0,33.770,0,0,-nan,0
20201018044811,172.20.10.8,5001,172.20.10.3,48914,3,470.0-480.0,0,0,9.970,0,0,-nan,0
20201018044811,172.20.10.8,5001,172.20.10.3,60784,4,470.0-480.0,0,0,3.083,0,0,-nan,0
20201018044811,172.20.10.8,5001,172.20.10.3,45782,5,470.0-480.0,0,0,33.770,0,0,-nan,0
20201018044811,172.20.10.8,5001,172.20.10.3,43863,6,470.0-480.0,0,0,8.146,0,0,-nan,0
20201018044811,172.20.10.8,0,172.20.10.3,0,-1,470.0-480.0,0,0,33.770,0,0,-nan,0
20201018044821,172.20.10.8,5001,172.20.10.3,60784,4,480.0-490.0,0,0,3.083,0,0,-nan,0
20201018044821,172.20.10.8,5001,172.20.10.3,45782,5,480.0-490.0,0,0,33.770,0,0,-nan,0
20201018044821,172.20.10.8,5001,172.20.10.3,43863,6,480.0-490.0,0,0,8.146,0,0,-nan,0
20201018044821,172.20.10.8,5001,172.20.10.3,48914,3,480.0-490.0,0,0,9.970,0,0,-nan,0
20201018044821,172.20.10.8,0,172.20.10.3,0,-1,480.0-490.0,0,0,33.770,0,0,-nan,0
20201018044831,172.20.10.8,5001,172.20.10.3,48914,3,490.0-500.0,0,0,9.970,0,0,-nan,0
