------------------------------------------------------------
Server listening on UDP port 5005 with pid 160515
Receiving 1470 byte datagrams
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  3] local 100.100.100.10 port 5005 connected with 192.168.241.15 port 42558
[ ID] Interval            Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  NetPwr
[  3] 5580.0000-5590.0000 sec   386 KBytes   316 Kbits/sec  27.613 ms  664/  933 (71%) -/-/-/- ms   27 pps
[  3] 5590.0000-5600.0000 sec   296 KBytes   242 Kbits/sec  49.615 ms  682/  888 (77%) -/-/-/- ms   21 pps
[  3] 5600.0000-5610.0000 sec   289 KBytes   236 Kbits/sec  54.613 ms  680/  881 (77%) -/-/-/- ms   20 pps
[  3] 5610.0000-5620.0000 sec   359 KBytes   294 Kbits/sec  40.979 ms  566/  816 (69%) -/-/-/- ms   25 pps
[  3] 5620.0000-5630.0000 sec   326 KBytes   267 Kbits/sec  42.694 ms  592/  819 (72%) -/-/-/- ms   23 pps
[  3] 5630.0000-5640.0000 sec   336 KBytes   275 Kbits/sec  32.361 ms  605/  839 (72%) -/-/-/- ms   23 pps
[  3] 5640.0000-5650.0000 sec   355 KBytes   290 Kbits/sec  35.102 ms  534/  781 (68%) -/-/-/- ms   25 pps
[  3] 5650.0000-5660.0000 sec   376 KBytes   308 Kbits/sec  31.309 ms  641/  903 (71%) -/-/-/- ms   26 pps
[  3] 5660.0000-5670.0000 sec   368 KBytes   301 Kbits/sec  42.592 ms  661/  917 (72%) -/-/-/- ms   26 pps
[  3] 5670.0000-5680.0000 sec   326 KBytes   267 Kbits/sec  36.685 ms  553/  780 (71%) -/-/-/- ms   23 pps
[  3] 5680.0000-5690.0000 sec   376 KBytes   308 Kbits/sec  36.096 ms  516/  778 (66%) -/-/-/- ms   26 pps
[  3] 5690.0000-5700.0000 sec   468 KBytes   383 Kbits/sec  32.529 ms  646/  972 (66%) -/-/-/- ms   33 pps
[  3] 5700.0000-5710.0000 sec   334 KBytes   274 Kbits/sec  40.813 ms  665/  898 (74%) -/-/-/- ms   23 pps
[  3] 5710.0000-5720.0000 sec   283 KBytes   232 Kbits/sec  47.885 ms  637/  834 (76%) -/-/-/- ms   20 pps
[  3] 5720.0000-5730.0000 sec   264 KBytes   216 Kbits/sec  52.045 ms  704/  888 (79%) -/-/-/- ms   18 pps
[  3] 5730.0000-5740.0000 sec   333 KBytes   273 Kbits/sec  37.065 ms  663/  895 (74%) -/-/-/- ms   23 pps
[  3] 5740.0000-5750.0000 sec   301 KBytes   247 Kbits/sec  39.771 ms  654/  864 (76%) -/-/-/- ms   21 pps
[  3] 5750.0000-5760.0000 sec   283 KBytes   232 Kbits/sec  35.159 ms  669/  866 (77%) -/-/-/- ms   20 pps
[  3] 5760.0000-5770.0000 sec   376 KBytes   308 Kbits/sec  31.668 ms  640/  902 (71%) -/-/-/- ms   26 pps
[  3] 5770.0000-5780.0000 sec   365 KBytes   299 Kbits/sec  46.468 ms  654/  908 (72%) -/-/-/- ms   25 pps
[  3] 5780.0000-5790.0000 sec   421 KBytes   345 Kbits/sec  32.612 ms  647/  940 (69%) -/-/-/- ms   29 pps
[  3] 5790.0000-5800.0000 sec   415 KBytes   340 Kbits/sec  44.312 ms  616/  905 (68%) -/-/-/- ms   29 pps
[  3] 5800.0000-5810.0000 sec   402 KBytes   329 Kbits/sec  38.336 ms  650/  930 (70%) -/-/-/- ms   28 pps
[  3] 5810.0000-5820.0000 sec   380 KBytes   312 Kbits/sec  45.722 ms  599/  864 (69%) -/-/-/- ms   27 pps
[  3] 5820.0000-5830.0000 sec   362 KBytes   296 Kbits/sec  28.823 ms  553/  805 (69%) -/-/-/- ms   25 pps
[  3] 5830.0000-5840.0000 sec   375 KBytes   307 Kbits/sec  33.768 ms  633/  894 (71%) -/-/-/- ms   26 pps
[  3] 5840.0000-5850.0000 sec   398 KBytes   326 Kbits/sec  25.968 ms  646/  923 (70%) -/-/-/- ms   28 pps
[  3] 5850.0000-5860.0000 sec   378 KBytes   309 Kbits/sec  45.607 ms  670/  933 (72%) -/-/-/- ms   26 pps
[  3] 5860.0000-5870.0000 sec   368 KBytes   301 Kbits/sec  36.124 ms  642/  898 (71%) -/-/-/- ms   26 pps
[  3] 5870.0000-5880.0000 sec   294 KBytes   241 Kbits/sec  48.462 ms  670/  875 (77%) -/-/-/- ms   20 pps
[  3] 5880.0000-5890.0000 sec   385 KBytes   315 Kbits/sec  38.932 ms  678/  946 (72%) -/-/-/- ms   27 pps
[  3] 5890.0000-5900.0000 sec   350 KBytes   287 Kbits/sec  36.457 ms  608/  852 (71%) -/-/-/- ms   24 pps
[  3] 5900.0000-5910.0000 sec   362 KBytes   296 Kbits/sec  50.902 ms  642/  894 (72%) -/-/-/- ms   25 pps
[  3] 5910.0000-5920.0000 sec   363 KBytes   298 Kbits/sec  31.738 ms  581/  834 (70%) -/-/-/- ms   25 pps
[  3] 5920.0000-5930.0000 sec   401 KBytes   328 Kbits/sec  34.437 ms  581/  860 (68%) -/-/-/- ms   28 pps
[  3] 5930.0000-5940.0000 sec   333 KBytes   273 Kbits/sec  49.196 ms  626/  858 (73%) -/-/-/- ms   23 pps
[  3] 5940.0000-5950.0000 sec   368 KBytes   301 Kbits/sec  35.499 ms  659/  915 (72%) -/-/-/- ms   26 pps
[  3] 5950.0000-5960.0000 sec   395 KBytes   323 Kbits/sec  35.546 ms  633/  908 (70%) -/-/-/- ms   28 pps
[  3] 5960.0000-5970.0000 sec   477 KBytes   390 Kbits/sec  29.721 ms  677/ 1009 (67%) -/-/-/- ms   33 pps
[  3] 5970.0000-5980.0000 sec   488 KBytes   400 Kbits/sec  29.377 ms  667/ 1007 (66%) -/-/-/- ms   34 pps
[  3] 5980.0000-5990.0000 sec   376 KBytes   308 Kbits/sec  53.576 ms  702/  964 (73%) -/-/-/- ms   26 pps
[  3] 5990.0000-6000.0000 sec   244 KBytes   200 Kbits/sec  43.679 ms  708/  878 (81%) -/-/-/- ms   17 pps
[  3] 6000.0000-6010.0000 sec   299 KBytes   245 Kbits/sec  43.650 ms  689/  897 (77%) -/-/-/- ms   21 pps
[  3] 6010.0000-6020.0000 sec   290 KBytes   238 Kbits/sec  36.716 ms  643/  845 (76%) -/-/-/- ms   20 pps
[  3] 6020.0000-6030.0000 sec   290 KBytes   238 Kbits/sec  45.909 ms  667/  869 (77%) -/-/-/- ms   20 pps
[  3] 6030.0000-6040.0000 sec   392 KBytes   321 Kbits/sec  31.570 ms  650/  923 (70%) -/-/-/- ms   27 pps
[  3] 6040.0000-6050.0000 sec   446 KBytes   366 Kbits/sec  31.103 ms  655/  966 (68%) -/-/-/- ms   31 pps
[  3] 6050.0000-6060.0000 sec   402 KBytes   329 Kbits/sec  35.734 ms  584/  864 (68%) -/-/-/- ms   28 pps
[  3] 6060.0000-6070.0000 sec   386 KBytes   316 Kbits/sec  33.746 ms  641/  910 (70%) -/-/-/- ms   27 pps
[  3] 6070.0000-6080.0000 sec   405 KBytes   332 Kbits/sec  31.561 ms  619/  901 (69%) -/-/-/- ms   28 pps
[  3] 6080.0000-6090.0000 sec   378 KBytes   309 Kbits/sec  48.013 ms  589/  852 (69%) -/-/-/- ms   26 pps
[  3] 6090.0000-6100.0000 sec   290 KBytes   238 Kbits/sec  52.790 ms  537/  739 (73%) -/-/-/- ms   20 pps
[  3] 6100.0000-6110.0000 sec   323 KBytes   265 Kbits/sec  35.581 ms  487/  712 (68%) -/-/-/- ms   22 pps
[  3] 6110.0000-6120.0000 sec   352 KBytes   288 Kbits/sec  38.155 ms  624/  869 (72%) -/-/-/- ms   24 pps
[  3] 6120.0000-6130.0000 sec   389 KBytes   319 Kbits/sec  41.155 ms  650/  921 (71%) -/-/-/- ms   27 pps
[  3] 6130.0000-6140.0000 sec   326 KBytes   267 Kbits/sec  50.040 ms  652/  879 (74%) -/-/-/- ms   23 pps
[  3] 6140.0000-6150.0000 sec   399 KBytes   327 Kbits/sec  30.980 ms  687/  965 (71%) -/-/-/- ms   28 pps
[  3] 6150.0000-6160.0000 sec   504 KBytes   413 Kbits/sec  31.346 ms  739/ 1090 (68%) -/-/-/- ms   35 pps
[  3] 6160.0000-6170.0000 sec   446 KBytes   366 Kbits/sec  41.691 ms  624/  935 (67%) -/-/-/- ms   31 pps
[  3] 6170.0000-6180.0000 sec   357 KBytes   293 Kbits/sec  37.291 ms  580/  829 (70%) -/-/-/- ms   25 pps
[  3] 6180.0000-6190.0000 sec   474 KBytes   388 Kbits/sec  36.148 ms  638/  968 (66%) -/-/-/- ms   33 pps
[  3] 6190.0000-6200.0000 sec   398 KBytes   326 Kbits/sec  44.572 ms  640/  917 (70%) -/-/-/- ms   28 pps
[  3] 6200.0000-6210.0000 sec   253 KBytes   207 Kbits/sec  55.269 ms  621/  797 (78%) -/-/-/- ms   18 pps
[  3] 6210.0000-6220.0000 sec   266 KBytes   218 Kbits/sec  40.894 ms  695/  880 (79%) -/-/-/- ms   19 pps
[  3] 6220.0000-6230.0000 sec   363 KBytes   298 Kbits/sec  31.469 ms  677/  930 (73%) -/-/-/- ms   25 pps
[  3] 6230.0000-6240.0000 sec   448 KBytes   367 Kbits/sec  32.410 ms  665/  977 (68%) -/-/-/- ms   31 pps
[  3] 6240.0000-6250.0000 sec   426 KBytes   349 Kbits/sec  45.021 ms  670/  967 (69%) -/-/-/- ms   30 pps
[  3] 6250.0000-6260.0000 sec   352 KBytes   288 Kbits/sec  36.815 ms  654/  899 (73%) -/-/-/- ms   25 pps
[  3] 6260.0000-6270.0000 sec   454 KBytes   372 Kbits/sec  28.862 ms  634/  950 (67%) -/-/-/- ms   32 pps
[  3] 6270.0000-6280.0000 sec   359 KBytes   294 Kbits/sec  37.160 ms  496/  746 (66%) -/-/-/- ms   25 pps
[  3] 6280.0000-6290.0000 sec   388 KBytes   318 Kbits/sec  35.354 ms  461/  731 (63%) -/-/-/- ms   27 pps
[  3] 6290.0000-6300.0000 sec   478 KBytes   392 Kbits/sec  30.013 ms  688/ 1021 (67%) -/-/-/- ms   33 pps
[  3] 6300.0000-6310.0000 sec   386 KBytes   316 Kbits/sec  37.917 ms  547/  816 (67%) -/-/-/- ms   27 pps
[  3] 6310.0000-6320.0000 sec   314 KBytes   258 Kbits/sec  50.237 ms  566/  785 (72%) -/-/-/- ms   22 pps
[  3] 6320.0000-6330.0000 sec   359 KBytes   294 Kbits/sec  35.776 ms  663/  913 (73%) -/-/-/- ms   25 pps
[  3] 6330.0000-6340.0000 sec   405 KBytes   332 Kbits/sec  25.429 ms  665/  947 (70%) -/-/-/- ms   28 pps
[  3] 6340.0000-6350.0000 sec   411 KBytes   336 Kbits/sec  41.459 ms  656/  942 (70%) -/-/-/- ms   29 pps
[  3] 6350.0000-6360.0000 sec   337 KBytes   276 Kbits/sec  52.456 ms  601/  836 (72%) -/-/-/- ms   23 pps
[  3] 6360.0000-6370.0000 sec   268 KBytes   220 Kbits/sec  40.786 ms  557/  744 (75%) -/-/-/- ms   19 pps
[  3] 6370.0000-6380.0000 sec   352 KBytes   288 Kbits/sec  50.124 ms  610/  855 (71%) -/-/-/- ms   25 pps
[  3] 6380.0000-6390.0000 sec   281 KBytes   230 Kbits/sec  44.120 ms  653/  849 (77%) -/-/-/- ms   20 pps
[  3] 6390.0000-6400.0000 sec   333 KBytes   273 Kbits/sec  41.102 ms  563/  795 (71%) -/-/-/- ms   23 pps
[  3] 6400.0000-6410.0000 sec   342 KBytes   280 Kbits/sec  41.281 ms  646/  884 (73%) -/-/-/- ms   24 pps
[  3] 6410.0000-6420.0000 sec   332 KBytes   272 Kbits/sec  34.717 ms  619/  850 (73%) -/-/-/- ms   23 pps
[  3] 6420.0000-6430.0000 sec   323 KBytes   265 Kbits/sec  42.265 ms  516/  741 (70%) -/-/-/- ms   22 pps
[  3] 6430.0000-6440.0000 sec   312 KBytes   255 Kbits/sec  40.873 ms  629/  846 (74%) -/-/-/- ms   22 pps
[  3] 6440.0000-6450.0000 sec   294 KBytes   241 Kbits/sec  44.394 ms  681/  886 (77%) -/-/-/- ms   20 pps
[  3] 6450.0000-6460.0000 sec   324 KBytes   266 Kbits/sec  43.899 ms  662/  888 (75%) -/-/-/- ms   23 pps
[  3] 6460.0000-6470.0000 sec   330 KBytes   270 Kbits/sec  43.138 ms  619/  849 (73%) -/-/-/- ms   23 pps
[  3] 6470.0000-6480.0000 sec   287 KBytes   235 Kbits/sec  59.735 ms  637/  837 (76%) -/-/-/- ms   20 pps
[  3] 6480.0000-6490.0000 sec   267 KBytes   219 Kbits/sec  44.784 ms  682/  868 (79%) -/-/-/- ms   19 pps
[  3] 6490.0000-6500.0000 sec   345 KBytes   282 Kbits/sec  32.750 ms  663/  903 (73%) -/-/-/- ms   24 pps
[  3] 6500.0000-6510.0000 sec   368 KBytes   301 Kbits/sec  30.333 ms  617/  873 (71%) -/-/-/- ms   26 pps
[  3] 6510.0000-6520.0000 sec   455 KBytes   373 Kbits/sec  30.856 ms  688/ 1005 (68%) -/-/-/- ms   32 pps
[  3] 6520.0000-6530.0000 sec   408 KBytes   334 Kbits/sec  36.343 ms  631/  915 (69%) -/-/-/- ms   28 pps
[  3] 6530.0000-6540.0000 sec   342 KBytes   280 Kbits/sec  41.979 ms  646/  884 (73%) -/-/-/- ms   24 pps
[  3] 6540.0000-6550.0000 sec   390 KBytes   320 Kbits/sec  33.881 ms  646/  918 (70%) -/-/-/- ms   27 pps
[  3] 6550.0000-6560.0000 sec   355 KBytes   290 Kbits/sec  46.175 ms  665/  912 (73%) -/-/-/- ms   25 pps
[  3] 6560.0000-6570.0000 sec   332 KBytes   272 Kbits/sec  37.135 ms  654/  885 (74%) -/-/-/- ms   23 pps
[  3] 6570.0000-6580.0000 sec   382 KBytes   313 Kbits/sec  37.385 ms  616/  882 (70%) -/-/-/- ms   27 pps
[  3] 6580.0000-6590.0000 sec   448 KBytes   367 Kbits/sec  29.596 ms  671/  983 (68%) -/-/-/- ms   31 pps
[  3] 6590.0000-6600.0000 sec   459 KBytes   376 Kbits/sec  32.235 ms  681/ 1001 (68%) -/-/-/- ms   32 pps
[  3] 6600.0000-6610.0000 sec   401 KBytes   328 Kbits/sec  28.876 ms  667/  946 (71%) -/-/-/- ms   28 pps
[  3] 6610.0000-6620.0000 sec   464 KBytes   380 Kbits/sec  30.300 ms  692/ 1015 (68%) -/-/-/- ms   32 pps
[  3] 6620.0000-6630.0000 sec   537 KBytes   440 Kbits/sec  35.526 ms  747/ 1121 (67%) -/-/-/- ms   37 pps
[  3] 6630.0000-6640.0000 sec   425 KBytes   348 Kbits/sec  38.347 ms  540/  836 (65%) -/-/-/- ms   30 pps
[  3] 6640.0000-6650.0000 sec   289 KBytes   236 Kbits/sec  43.391 ms  636/  837 (76%) -/-/-/- ms   20 pps
[  3] 6650.0000-6660.0000 sec   319 KBytes   261 Kbits/sec  35.625 ms  635/  857 (74%) -/-/-/- ms   22 pps
[  3] 6660.0000-6670.0000 sec   336 KBytes   275 Kbits/sec  37.528 ms  636/  870 (73%) -/-/-/- ms   23 pps
[  3] 6670.0000-6680.0000 sec   409 KBytes   335 Kbits/sec  29.824 ms  626/  911 (69%) -/-/-/- ms   28 pps
[  3] 6680.0000-6690.0000 sec   441 KBytes   361 Kbits/sec  43.036 ms  731/ 1038 (70%) -/-/-/- ms   31 pps
[  3] 6690.0000-6700.0000 sec   392 KBytes   321 Kbits/sec  42.367 ms  682/  955 (71%) -/-/-/- ms   27 pps
[  3] 6700.0000-6710.0000 sec   401 KBytes   328 Kbits/sec  34.309 ms  540/  819 (66%) -/-/-/- ms   28 pps
[  3] 6710.0000-6720.0000 sec   409 KBytes   335 Kbits/sec  39.741 ms  554/  839 (66%) -/-/-/- ms   29 pps
[  3] 6720.0000-6730.0000 sec   419 KBytes   343 Kbits/sec  39.655 ms  621/  913 (68%) -/-/-/- ms   29 pps
[  3] 6730.0000-6740.0000 sec   312 KBytes   255 Kbits/sec  37.932 ms  571/  788 (72%) -/-/-/- ms   22 pps
[  3] 6740.0000-6750.0000 sec   334 KBytes   274 Kbits/sec  33.818 ms  446/  679 (66%) -/-/-/- ms   23 pps
[  3] 6750.0000-6760.0000 sec   395 KBytes   323 Kbits/sec  36.908 ms  525/  800 (66%) -/-/-/- ms   27 pps
[  3] 6760.0000-6770.0000 sec   323 KBytes   265 Kbits/sec  38.823 ms  642/  867 (74%) -/-/-/- ms   23 pps
[  3] 6770.0000-6780.0000 sec   441 KBytes   361 Kbits/sec  27.993 ms  671/  978 (69%) -/-/-/- ms   31 pps
[  3] 6780.0000-6790.0000 sec   392 KBytes   321 Kbits/sec  36.390 ms  658/  931 (71%) -/-/-/- ms   27 pps
[  3] 6790.0000-6800.0000 sec   352 KBytes   288 Kbits/sec  43.286 ms  631/  876 (72%) -/-/-/- ms   25 pps
[  3] 6800.0000-6810.0000 sec   389 KBytes   319 Kbits/sec  26.930 ms  494/  765 (65%) -/-/-/- ms   27 pps
[  3] 6810.0000-6820.0000 sec   462 KBytes   379 Kbits/sec  37.315 ms  597/  919 (65%) -/-/-/- ms   32 pps
[  3] 6820.0000-6830.0000 sec   402 KBytes   329 Kbits/sec  38.802 ms  619/  899 (69%) -/-/-/- ms   28 pps
[  3] 6830.0000-6840.0000 sec   393 KBytes   322 Kbits/sec  43.976 ms  622/  896 (69%) -/-/-/- ms   27 pps
[  3] 6840.0000-6850.0000 sec   406 KBytes   333 Kbits/sec  32.945 ms  564/  847 (67%) -/-/-/- ms   28 pps
[  3] 6850.0000-6860.0000 sec   382 KBytes   313 Kbits/sec  29.328 ms  633/  899 (70%) -/-/-/- ms   27 pps
[  3] 6860.0000-6870.0000 sec   401 KBytes   328 Kbits/sec  27.666 ms  654/  933 (70%) -/-/-/- ms   28 pps
[  3] 6870.0000-6880.0000 sec   395 KBytes   323 Kbits/sec  46.896 ms  631/  906 (70%) -/-/-/- ms   28 pps
[  3] 6880.0000-6890.0000 sec   273 KBytes   223 Kbits/sec  44.005 ms  661/  851 (78%) -/-/-/- ms   19 pps
[  3] 6890.0000-6900.0000 sec   355 KBytes   290 Kbits/sec  32.995 ms  666/  913 (73%) -/-/-/- ms   25 pps
[  3] 6900.0000-6910.0000 sec   432 KBytes   354 Kbits/sec  34.195 ms  595/  896 (66%) -/-/-/- ms   30 pps
[  3] 6910.0000-6920.0000 sec   413 KBytes   339 Kbits/sec  35.168 ms  602/  890 (68%) -/-/-/- ms   29 pps
[  3] 6920.0000-6930.0000 sec   504 KBytes   413 Kbits/sec  38.726 ms  724/ 1075 (67%) -/-/-/- ms   35 pps
[  3] 6930.0000-6940.0000 sec   337 KBytes   276 Kbits/sec  50.246 ms  560/  795 (70%) -/-/-/- ms   23 pps
[  3] 6940.0000-6950.0000 sec   290 KBytes   238 Kbits/sec  39.240 ms  632/  834 (76%) -/-/-/- ms   20 pps
[  3] 6950.0000-6960.0000 sec   339 KBytes   278 Kbits/sec  31.560 ms  581/  817 (71%) -/-/-/- ms   24 pps
[  3] 6960.0000-6970.0000 sec   392 KBytes   321 Kbits/sec  36.468 ms  624/  897 (70%) -/-/-/- ms   27 pps
[  3] 6970.0000-6980.0000 sec   432 KBytes   354 Kbits/sec  31.489 ms  601/  902 (67%) -/-/-/- ms   30 pps
[  3] 6980.0000-6990.0000 sec   530 KBytes   434 Kbits/sec  30.543 ms  741/ 1110 (67%) -/-/-/- ms   37 pps
[  3] 6990.0000-7000.0000 sec   446 KBytes   366 Kbits/sec  32.164 ms  602/  913 (66%) -/-/-/- ms   31 pps
[  3] 7000.0000-7010.0000 sec   396 KBytes   325 Kbits/sec  31.616 ms  637/  913 (70%) -/-/-/- ms   28 pps
[  3] 7010.0000-7020.0000 sec   366 KBytes   300 Kbits/sec  37.767 ms  631/  886 (71%) -/-/-/- ms   26 pps
[  3] 7020.0000-7030.0000 sec   423 KBytes   347 Kbits/sec  35.901 ms  547/  842 (65%) -/-/-/- ms   29 pps
[  3] 7030.0000-7040.0000 sec   326 KBytes   267 Kbits/sec  36.557 ms  612/  839 (73%) -/-/-/- ms   23 pps
[  3] 7040.0000-7050.0000 sec   429 KBytes   352 Kbits/sec  31.910 ms  558/  857 (65%) -/-/-/- ms   30 pps
[  3] 7050.0000-7060.0000 sec   359 KBytes   294 Kbits/sec  31.546 ms  566/  816 (69%) -/-/-/- ms   25 pps
[  3] 7060.0000-7070.0000 sec   392 KBytes   321 Kbits/sec  28.537 ms  674/  947 (71%) -/-/-/- ms   27 pps
[  3] 7070.0000-7080.0000 sec   360 KBytes   295 Kbits/sec  37.429 ms  661/  912 (72%) -/-/-/- ms   25 pps
[  3] 7080.0000-7090.0000 sec   307 KBytes   252 Kbits/sec  41.161 ms  651/  865 (75%) -/-/-/- ms   21 pps
[  3] 7090.0000-7100.0000 sec   451 KBytes   369 Kbits/sec  32.285 ms  652/  966 (67%) -/-/-/- ms   31 pps
[  3] 7100.0000-7110.0000 sec   484 KBytes   396 Kbits/sec  29.746 ms  430/  767 (56%) -/-/-/- ms   34 pps
[  3] 7110.0000-7120.0000 sec   363 KBytes   298 Kbits/sec  41.342 ms  569/  822 (69%) -/-/-/- ms   25 pps
[  3] 7120.0000-7130.0000 sec   365 KBytes   299 Kbits/sec  32.059 ms  640/  894 (72%) -/-/-/- ms   25 pps
[  3] 7130.0000-7140.0000 sec   395 KBytes   323 Kbits/sec  33.132 ms  616/  891 (69%) -/-/-/- ms   27 pps
[  3] 7140.0000-7150.0000 sec   467 KBytes   382 Kbits/sec  33.610 ms  625/  950 (66%) -/-/-/- ms   33 pps
[  3] 7150.0000-7160.0000 sec   399 KBytes   327 Kbits/sec  34.905 ms  651/  929 (70%) -/-/-/- ms   28 pps
[  3] 7160.0000-7170.0000 sec   273 KBytes   223 Kbits/sec  54.838 ms  656/  846 (78%) -/-/-/- ms   19 pps
[  3] 7170.0000-7180.0000 sec   418 KBytes   342 Kbits/sec  30.704 ms  572/  863 (66%) -/-/-/- ms   29 pps
[  3] 7180.0000-7190.0000 sec   330 KBytes   270 Kbits/sec  32.676 ms  638/  868 (74%) -/-/-/- ms   23 pps
[  3] 7190.0000-7200.0000 sec   446 KBytes   366 Kbits/sec  47.601 ms  615/  926 (66%) -/-/-/- ms   31 pps
[  3] 7200.0000-7210.0000 sec   413 KBytes   339 Kbits/sec  31.056 ms  651/  939 (69%) -/-/-/- ms   29 pps
[  3] 7210.0000-7220.0000 sec   425 KBytes   348 Kbits/sec  34.070 ms  617/  913 (68%) -/-/-/- ms   30 pps
[  3] 7220.0000-7230.0000 sec   444 KBytes   363 Kbits/sec  25.328 ms  479/  788 (61%) -/-/-/- ms   31 pps
[  3] 7230.0000-7240.0000 sec   368 KBytes   301 Kbits/sec  39.345 ms  601/  857 (70%) -/-/-/- ms   25 pps
[  3] 7240.0000-7250.0000 sec   347 KBytes   285 Kbits/sec  29.710 ms  649/  891 (73%) -/-/-/- ms   24 pps
[  3] 7250.0000-7260.0000 sec   412 KBytes   338 Kbits/sec  33.325 ms  602/  889 (68%) -/-/-/- ms   29 pps
[  3] 7260.0000-7270.0000 sec   438 KBytes   359 Kbits/sec  37.377 ms  549/  854 (64%) -/-/-/- ms   31 pps
[  3] 7270.0000-7280.0000 sec   309 KBytes   253 Kbits/sec  44.712 ms  596/  811 (73%) -/-/-/- ms   21 pps
[  3] 7280.0000-7290.0000 sec   343 KBytes   281 Kbits/sec  35.467 ms  675/  914 (74%) -/-/-/- ms   24 pps
[  3] 7290.0000-7300.0000 sec   356 KBytes   292 Kbits/sec  44.739 ms  652/  900 (72%) -/-/-/- ms   25 pps
[  3] 7300.0000-7310.0000 sec   317 KBytes   260 Kbits/sec  49.406 ms  647/  868 (75%) -/-/-/- ms   22 pps
[  3] 7310.0000-7320.0000 sec   379 KBytes   310 Kbits/sec  35.308 ms  601/  865 (69%) -/-/-/- ms   26 pps
[  3] 7320.0000-7330.0000 sec   429 KBytes   352 Kbits/sec  42.477 ms  600/  899 (67%) -/-/-/- ms   30 pps
[  3] 7330.0000-7340.0000 sec   362 KBytes   296 Kbits/sec  33.920 ms  600/  852 (70%) -/-/-/- ms   25 pps
[  3] 7340.0000-7350.0000 sec   383 KBytes   314 Kbits/sec  40.716 ms  661/  928 (71%) -/-/-/- ms   27 pps
[  3] 7350.0000-7360.0000 sec   296 KBytes   242 Kbits/sec  43.494 ms  533/  739 (72%) -/-/-/- ms   21 pps
[  3] 7360.0000-7370.0000 sec   398 KBytes   326 Kbits/sec  28.235 ms  692/  969 (71%) -/-/-/- ms   28 pps
[  3] 7370.0000-7380.0000 sec   379 KBytes   310 Kbits/sec  43.203 ms  647/  911 (71%) -/-/-/- ms   26 pps
[  3] 7380.0000-7390.0000 sec   322 KBytes   263 Kbits/sec  42.600 ms  576/  800 (72%) -/-/-/- ms   22 pps
[  3] 7390.0000-7400.0000 sec   362 KBytes   296 Kbits/sec  29.503 ms  605/  857 (71%) -/-/-/- ms   25 pps
[  3] 7400.0000-7410.0000 sec   457 KBytes   374 Kbits/sec  33.048 ms  688/ 1006 (68%) -/-/-/- ms   32 pps
[  3] 7410.0000-7420.0000 sec   347 KBytes   285 Kbits/sec  46.119 ms  639/  881 (73%) -/-/-/- ms   24 pps
[  3] 7420.0000-7430.0000 sec   436 KBytes   358 Kbits/sec  33.095 ms  687/  991 (69%) -/-/-/- ms   30 pps
[  3] 7430.0000-7440.0000 sec   373 KBytes   306 Kbits/sec  34.084 ms  622/  882 (71%) -/-/-/- ms   26 pps
[  3] 7440.0000-7450.0000 sec   343 KBytes   281 Kbits/sec  32.770 ms  608/  847 (72%) -/-/-/- ms   24 pps
[  3] 7450.0000-7460.0000 sec   418 KBytes   342 Kbits/sec  28.750 ms  596/  887 (67%) -/-/-/- ms   29 pps
[  3] 7460.0000-7470.0000 sec   319 KBytes   261 Kbits/sec  41.368 ms  628/  850 (74%) -/-/-/- ms   22 pps
[  3] 7470.0000-7480.0000 sec   314 KBytes   258 Kbits/sec  37.479 ms  642/  861 (75%) -/-/-/- ms   22 pps
[  3] 7480.0000-7490.0000 sec   326 KBytes   267 Kbits/sec  49.969 ms  668/  895 (75%) -/-/-/- ms   23 pps
[  3] 7490.0000-7500.0000 sec   434 KBytes   355 Kbits/sec  34.891 ms  568/  870 (65%) -/-/-/- ms   30 pps
[  3] 7500.0000-7510.0000 sec   261 KBytes   214 Kbits/sec  50.720 ms  682/  864 (79%) -/-/-/- ms   18 pps
[  3] 7510.0000-7520.0000 sec   345 KBytes   282 Kbits/sec  42.344 ms  682/  922 (74%) -/-/-/- ms   24 pps
[  3] 7520.0000-7530.0000 sec   395 KBytes   323 Kbits/sec  44.648 ms  619/  894 (69%) -/-/-/- ms   28 pps
[  3] 7530.0000-7540.0000 sec   281 KBytes   230 Kbits/sec  47.465 ms  543/  739 (73%) -/-/-/- ms   20 pps
[  3] 7540.0000-7550.0000 sec   304 KBytes   249 Kbits/sec  49.810 ms  678/  890 (76%) -/-/-/- ms   21 pps
[  3] 7550.0000-7560.0000 sec   268 KBytes   220 Kbits/sec  42.715 ms  588/  775 (76%) -/-/-/- ms   19 pps
[  3] 7560.0000-7570.0000 sec   366 KBytes   300 Kbits/sec  53.769 ms  635/  890 (71%) -/-/-/- ms   26 pps
[  3] 7570.0000-7580.0000 sec   347 KBytes   285 Kbits/sec  43.282 ms  659/  901 (73%) -/-/-/- ms   24 pps
[  3] 7580.0000-7590.0000 sec   297 KBytes   243 Kbits/sec  52.375 ms  604/  811 (74%) -/-/-/- ms   21 pps
[  3] 7590.0000-7600.0000 sec   319 KBytes   261 Kbits/sec  33.140 ms  663/  885 (75%) -/-/-/- ms   22 pps
[  3] 7600.0000-7610.0000 sec   360 KBytes   295 Kbits/sec  50.281 ms  649/  900 (72%) -/-/-/- ms   25 pps
