# TimeStamp(s) Sum Stdev
0 6.54922e+06 536153
10 6.76742e+06 889580
20 6.02087e+06 866706
30 6.68626e+06 1.2684e+06
40 6.44618e+06 931000
50 5.11181e+06 221646
60 4.83566e+06 294813
70 6.50285e+06 1.24848e+06
80 6.37714e+06 513153
90 5.76199e+06 491668
100 5.89182e+06 443268
110 5.7723e+06 668923
120 5.90934e+06 625021
130 6.56777e+06 457553
140 4.99434e+06 316413
150.125 6.3112e+06 1.20959e+06
160 6.4843e+06 734754
170 5.45597e+06 791707
180 6.16385e+06 518151
190 6.66153e+06 603821
200 6.34314e+06 717844
210 5.28698e+06 381287
220 6.6636e+06 395486
225.5 6.11591e+06 191987
