# TimeStamp(s) Sum Stdev
0 1.67828e+06 868.428
10 1.22983e+06 377.89
20 1.18995e+06 748.77
30 1.23128e+06 381.276
40 1.23389e+06 633.311
50 1.23969e+06 0
60 1.23414e+06 385.558
70 1.28847e+06 652.033
80 1.23023e+06 1156.86
90 1.22406e+06 1266.9
100 1.25483e+06 2193.45
110 1.24298e+06 635.17
120 1.20509e+06 3152.85
130 1.2862e+06 909.917
140 1.33379e+06 2787.95
150 1.30899e+06 525.607
160 1.31858e+06 3547.7
170 1.32741e+06 524.938
180 1.30823e+06 655.371
190 1.30739e+06 3683.99
200 1.33471e+06 1046.13
210 1.345e+06 5858.33
220 1.38274e+06 1075.18
230 1.40569e+06 2456.73
240 1.35381e+06 804.109
250 1.376e+06 1480.64
260 1.38179e+06 539.073
270 1.40783e+06 1370.21
280 1.38401e+06 2017.5
290 1.37901e+06 2162.78
