20200922191731,192.168.67.2,5001,192.168.67.4,54336,4,0.0-10.0,6247800,4998240
20200922191731,192.168.67.2,5001,192.168.67.4,54338,5,0.0-10.0,5491044,4392835
20200922191731,192.168.67.2,5001,192.168.67.4,54340,6,0.0-10.0,5010876,4008700
20200922191731,192.168.67.2,0,192.168.67.4,0,-1,0.0-10.0,16749720,13399776
20200922191741,192.168.67.2,5001,192.168.67.4,54336,4,10.0-20.0,7358364,5886691
20200922191741,192.168.67.2,5001,192.168.67.4,54338,5,10.0-20.0,2089152,1671321
20200922191741,192.168.67.2,5001,192.168.67.4,54340,6,10.0-20.0,5372204,4297763
20200922191741,192.168.67.2,0,192.168.67.4,0,-1,10.0-20.0,14819720,11855776
20200922191754,192.168.67.2,5001,192.168.67.4,54336,4,20.0-30.0,5502276,4401820
20200922191755,192.168.67.2,5001,192.168.67.4,54338,5,20.0-30.0,4251312,3401049
20200922191755,192.168.67.2,5001,192.168.67.4,54340,6,20.0-30.0,6049336,4839468
20200922191755,192.168.67.2,0,192.168.67.4,0,-1,20.0-30.0,15802924,12642339
20200922191804,192.168.67.2,5001,192.168.67.4,54336,4,30.0-40.0,0,0
20200922191805,192.168.67.2,5001,192.168.67.4,54338,5,30.0-40.0,0,0
20200922191805,192.168.67.2,5001,192.168.67.4,54340,6,30.0-40.0,0,0
20200922191805,192.168.67.2,0,192.168.67.4,0,-1,30.0-40.0,0,0
20200922191815,192.168.67.2,5001,192.168.67.4,54336,4,40.0-50.0,0,0
20200922191815,192.168.67.2,5001,192.168.67.4,54338,5,40.0-50.0,0,0
20200922191815,192.168.67.2,5001,192.168.67.4,54340,6,40.0-50.0,0,0
20200922191815,192.168.67.2,0,192.168.67.4,0,-1,40.0-50.0,0,0
20200922191825,192.168.67.2,5001,192.168.67.4,54336,4,50.0-60.0,0,0
20200922191825,192.168.67.2,5001,192.168.67.4,54338,5,50.0-60.0,0,0
20200922191826,192.168.67.2,5001,192.168.67.4,54340,6,50.0-60.0,0,0
20200922191826,192.168.67.2,0,192.168.67.4,0,-1,50.0-60.0,0,0
20200922191835,192.168.67.2,5001,192.168.67.4,54336,4,60.0-70.0,0,0
20200922191836,192.168.67.2,5001,192.168.67.4,54338,5,60.0-70.0,0,0
20200922191836,192.168.67.2,5001,192.168.67.4,54340,6,60.0-70.0,0,0
20200922191836,192.168.67.2,0,192.168.67.4,0,-1,60.0-70.0,0,0
20200922191839,192.168.67.2,5001,192.168.67.4,54338,5,0.0-78.2,13323056,1362412
20200922191845,192.168.67.2,5001,192.168.67.4,54340,6,70.0-80.0,5616,4492
20200922191845,192.168.67.2,5001,192.168.67.4,54336,4,70.0-80.0,11232,8985
