20200922084607,192.168.67.4,5001,192.168.67.2,57766,4,0.0-10.0,7310628,5848502
20200922084607,192.168.67.4,5001,192.168.67.2,57768,5,0.0-10.0,4529304,3623443
20200922084607,192.168.67.4,5001,192.168.67.2,57770,6,0.0-10.0,7670052,6136041
20200922084607,192.168.67.4,0,192.168.67.2,0,-1,0.0-10.0,19509984,15607987
20200922084617,192.168.67.4,5001,192.168.67.2,57766,4,10.0-20.0,5403996,4323196
20200922084617,192.168.67.4,5001,192.168.67.2,57768,5,10.0-20.0,7123896,5699116
20200922084617,192.168.67.4,5001,192.168.67.2,57770,6,10.0-20.0,6631092,5304873
20200922084617,192.168.67.4,0,192.168.67.2,0,-1,10.0-20.0,19158984,15327187
20200922084627,192.168.67.4,5001,192.168.67.2,57766,4,20.0-30.0,8162856,6530284
20200922084627,192.168.67.4,5001,192.168.67.2,57770,6,20.0-30.0,5906628,4725302
20200922084627,192.168.67.4,5001,192.168.67.2,57768,5,20.0-30.0,4944888,3955910
20200922084627,192.168.67.4,0,192.168.67.2,0,-1,20.0-30.0,19014372,15211497
20200922084637,192.168.67.4,5001,192.168.67.2,57766,4,30.0-40.0,9236916,7389532
20200922084637,192.168.67.4,5001,192.168.67.2,57768,5,30.0-40.0,3644784,2915827
20200922084637,192.168.67.4,5001,192.168.67.2,57770,6,30.0-40.0,6271668,5017334
20200922084637,192.168.67.4,0,192.168.67.2,0,-1,30.0-40.0,19153368,15322694
20200922084647,192.168.67.4,5001,192.168.67.2,57766,4,40.0-50.0,6426108,5140886
20200922084647,192.168.67.4,5001,192.168.67.2,57768,5,40.0-50.0,7293780,5835024
20200922084647,192.168.67.4,5001,192.168.67.2,57770,6,40.0-50.0,5790096,4632076
20200922084647,192.168.67.4,0,192.168.67.2,0,-1,40.0-50.0,19509984,15607987
20200922084657,192.168.67.4,5001,192.168.67.2,57766,4,50.0-60.0,4033692,3226953
20200922084657,192.168.67.4,5001,192.168.67.2,57768,5,50.0-60.0,9322560,7458048
20200922084657,192.168.67.4,5001,192.168.67.2,57770,6,50.0-60.0,5710068,4568054
20200922084657,192.168.67.4,0,192.168.67.2,0,-1,50.0-60.0,19066320,15253056
20200922084701,192.168.67.4,5001,192.168.67.2,57770,6,0.0-64.0,40632320,5079044
20200922084701,192.168.67.4,5001,192.168.67.2,57766,4,0.0-64.1,42991616,5369046
20200922084701,192.168.67.4,5001,192.168.67.2,57768,5,0.0-64.3,39583744,4926924
20200922084701,192.168.67.4,0,192.168.67.2,0,-1,0.0-64.3,123207680,15335461
