# TimeStamp(s) Latency-avg(ms) Stdev
4470 61.843 81.39
4480 61.347 77.426
4490 60.73 76.36
4500 81.277 90.904
4510 61.212 81.858
4520 85.889 101.661
4530 62.6 76.158
4540 65.814 80.266
4550 106.809 110.114
4560 66.709 84.987
4570 74.992 79.418
4580 65.695 84.908
4590 86.42 94.032
4600 67.377 83.902
4610 51.785 64.286
4620 84.433 98.408
4630 92.853 109.64
4640 78.704 97.453
4650 65.232 83.962
4660 81.183 96.953
4670 80.51 93.618
4680 61.964 83.676
4690 78.623 103.971
4700 50.24 67.707
4710 67.001 94.194
4720 74.158 98.514
4730 79.54 91.529
4740 79.46 102.097
4750 87.479 97.647
4760 88.454 109.695
4770 79.183 96.906
4780 54.729 81.161
4790 92.091 102.166
4800 91.96 103.924
4810 81.219 100.33
4820 93.884 104.912
4830 89.221 94.997
4840 79.923 92.353
4850 70.636 90.975
4860 88.156 103.553
4870 82.288 102.322
4880 94.066 104.26
4890 81.252 95.831
4900 81.173 105.364
4910 91.505 110.907
4920 70.488 91.022
4930 63.766 85.093
4940 93.149 100.469
4950 73.838 91.636
4960 63.524 90.113
4970 58.926 85.839
4980 70.612 95.758
4990 96.356 116.556
5000 87.744 107.069
5010 64.429 86.098
5020 67.635 94.388
5030 70.559 88.244
5040 65.146 89.343
5050 91.38 109.765
5060 87.739 104.133
5070 58.941 76.732
5080 73.815 90.459
5090 65.89 90.009
5100 92.931 106.174
5110 73.401 101.097
5120 64.962 93.944
5130 71.646 86.886
5140 94.95 112.021
5150 60.628 76.747
5160 68.056 86.076
5170 61.423 89.14
5180 68.217 98.987
5190 48.181 73.145
5200 63.136 93.898
5210 61.227 90.831
5220 78.804 102.857
5230 82.007 98.425
5240 62.682 78.97
5250 88.287 107.313
5260 86.831 103.259
5270 80.571 101.441
5280 103.091 104.674
5290 39.91 56.558
5300 84.032 107.701
5310 48.281 77.843
5320 56.138 83.694
5330 81.329 97.854
5340 74.183 100.296
5350 99.162 112.7
5360 51.457 76.88
5370 62.953 83.252
5380 64.435 85.848
5390 86.957 101.412
5400 81.452 99.531
5410 92.408 107.317
5420 82.221 98.678
5430 78.111 97.911
5440 87.879 108.135
5450 68.717 89.587
5460 68.307 93.571
5470 57.313 83.897
5480 55.882 90.523
5490 103.475 113.308
5500 73.859 101.439
5510 77.111 96.917
5520 70.295 91.252
5530 85.052 105.385
5540 77.678 96.517
5550 80.602 96.572
5560 45.456 62.508
5570 72.897 104.201
5580 76.73 97.016
5590 94.543 97.196
5600 90.197 103.235
5610 74.547 97.261
5620 67.586 96.007
5630 84.315 101.62
5640 63.398 95.475
5650 41.712 65.818
5660 72.618 97.919
5670 70.996 93.385
5680 74.554 96.879
5690 96.852 104.71
5700 105.29 111.096
5710 94.003 116.894
5720 64.036 82.845
5730 75.545 95.449
5740 38.911 60.425
5750 65.811 95.04
5760 69.373 95.079
5770 89.942 106.473
5780 84.626 102.448
5790 64.737 93.058
5800 83.639 98.368
5810 81.637 106.039
5820 64.772 92.06
5830 49.55 75.451
5840 53.949 85.381
5850 98.418 114.199
5860 68.402 93.516
5870 59.205 85.834
5880 85.303 102.754
5890 70.977 95.171
5900 93.269 103.992
5910 60.852 78.307
5920 97.118 114.41
5930 89.671 99
5940 83.152 93.154
5950 50.397 80.652
5960 85.578 105.199
5970 69.461 90.913
5980 75.109 98.312
5990 93.81 102.605
6000 67.537 87.636
6010 79.141 101.938
6020 53.388 79.793
6030 64.38 93.157
6040 75.051 100.832
6050 69.635 94.764
6060 100.555 113.884
6070 67.821 97.101
6080 70.525 92.611
6090 79.865 99.391
6100 84.765 103.295
6110 55.335 76.277
6120 69.643 100.011
6130 82.519 101.822
6140 75.242 99.404
6150 59.867 90.937
6160 73.313 102.379
6170 89.773 98.789
6180 77.413 99.487
6190 103.003 126.802
6200 53.237 78.553
6210 89.237 111.593
6220 81.709 92.036
6230 72.957 95.68
6240 92.656 110.036
6250 45.073 70.223
6260 71.151 90.594
6270 71.701 95.9
6280 69.575 87.965
6290 53.187 74.715
6300 93.755 102.865
6310 74.601 87.736
6320 84.527 101.349
6330 112.166 117.991
6340 85.242 100.976
6350 71.404 92.897
6360 66.689 96.989
6370 88.985 108.683
6380 85.008 106.073
6390 84.649 104.417
6400 78.714 96.565
6410 93.04 105.387
6420 77.873 101.564
6430 82.275 98.025
6440 66.634 95.598
6450 51.008 80.834
6460 82.309 105.314
6470 89.928 104.938
6480 99.844 107.623
6490 69.748 97.165
6500 99.691 114.179
6510 71.778 93.973
6520 81.598 98.663
6530 79.286 99.57
6540 59.709 85.104
6550 91.594 107.788
6560 86.41 98.391
6570 78.557 96.178
6580 65.6 81.078
6590 75.427 101.112
6600 97.672 108.37
6610 54.24 87.605
6620 55.952 82.096
6630 61.085 88.984
6640 61.951 88.722
6650 85.877 104.269
6660 76.234 93.02
6670 64.543 84.714
6680 86.511 101.527
6690 69.911 96.172
6700 47.4 71.353
6710 84.727 106.378
6720 75.122 95.932
6730 79.813 93.243
6740 56.769 86.318
6750 62.995 95.602
6760 82.929 105.802
6770 82.937 102.87
6780 74.36 100.714
6790 71.662 94.171
6800 51.375 76.901
6810 62.744 91.501
6820 80.976 96.962
6830 97.204 106.677
6840 77.385 91.972
6850 67.743 89.267
6860 78.451 100.279
6870 78.885 98.532
6880 71.491 90.038
6890 58.321 83.217
6900 97.703 120.361
6910 97.779 106.707
6920 99.496 106.462
6930 47.296 75.525
6940 74.003 95.843
6950 68.302 91.877
6960 83.164 96.879
6970 94.658 98.925
6980 89.532 108.509
6990 78.363 96.627
7000 84.086 96.401
7010 80.231 100.739
7020 97.742 114.364
7030 48.134 78.502
7040 60.455 87.496
7050 71.771 91.588
7060 91.322 99.2
7070 57.005 86.641
7080 80.492 107.517
7090 68.915 84.656
7100 86.225 99.784
7110 75.742 95.107
7120 69.824 93.959
7130 91.085 106.044
7140 91.663 101.1
7150 81.495 97.736
7160 77.285 104.851
7170 66.447 95.162
7180 73.51 94.31
7190 79.024 90.76
7200 74.569 92.297
7210 87.141 99.107
7220 97.993 109.623
7230 77.741 99.842
7240 71.937 97.423
7250 122.211 106.187
7260 109.921 100.085
7270 57.579 91.487
7280 86.582 106.789
7290 62.869 84.205
7300 77.726 98.092
7310 82.687 94.686
7320 70.906 101.459
7330 74.537 94.116
7340 60.827 91.459
7350 74.68 95.943
7360 84.11 104.872
7370 88.898 109.645
7380 77.21 96.527
7390 72.013 90.774
7400 86.612 101.085
7410 53.542 77.408
7420 73.685 92.712
7430 67.457 96.436
7440 59.178 77.63
7450 100.556 112.584
7460 84.465 100.253
7470 77.752 97.858
7480 100.737 104.704
7490 93.943 111.063
7500 87.262 102.789
7510 101.627 111.311
7520 87.669 92.263
7530 57.043 83.179
7540 47.175 73.97
7550 89.26 101.703
7560 83.049 100.914
7570 77.563 89.125
7580 81.769 101.613
7590 64.088 91.463
7600 66.781 86.801
7610 73.128 88.624
7620 76.863 94.429
7630 68.405 90.827
7640 76.862 96.383
7650 86.416 104.601
7660 81.463 100.287
7670 81.177 98.026
7680 55.241 77.483
7690 55.278 87.575
7700 58.503 88.519
7710 73.284 91.482
7720 66.387 90.326
7730 85.051 104.447
7740 105.311 107.848
7750 89.856 103.274
7760 84.382 101.198
7770 62.521 94.918
7780 81.176 102.727
7790 65.755 89.126
7800 66.475 92.045
7810 87.204 111.42
7820 61.072 84.462
7830 91.308 110.236
7840 92.59 113.959
7850 50.26 79.281
7860 83.373 107.474
7870 47.78 72.859
7880 53.012 81.169
7890 55.032 80.356
7900 59.834 90.769
7910 54.198 86.093
7920 81.629 104.419
7930 76.655 98.439
7940 76.508 100.209
7950 93.511 111.096
7960 62.784 91.317
7970 61.071 90.938
7980 44.693 67.709
7990 70.131 93.235
8000 71.33 98.815
8010 69.765 106.873
8020 79.171 100.482
8030 59.749 94.964
8040 68.845 92.317
8050 79.823 96.145
8060 72.176 92.952
8070 86.965 103.079
8080 83.253 99.245
8090 63.611 91.533
8100 41.613 68.004
8110 80.44 105.337
8120 92.223 109.888
8130 63.412 90.36
8140 64.933 93.095
8150 59.651 91.318
8160 103.105 106.314
8170 58.381 85.616
8180 86.751 107.719
8190 107.364 120.086
8200 110.905 116.058
8210 99.374 110.269
8220 88.36 95.57
8230 77.369 95.362
8240 41.155 69.296
8250 64.093 88.554
8260 68.19 94.35
8270 102.364 103.193
8280 49.85 84.772
8290 85.192 97.684
8300 72.796 94.908
8310 70.624 90.705
8320 80.681 99.167
8330 79.091 100.532
8340 81.239 101.556
8350 81.901 98.165
8360 78.085 94.085
8370 70.634 99.127
8380 65.095 96.131
8390 76.086 95.081
8400 66.251 89.372
8410 92.145 98.097
8420 91.605 106.85
8430 94.334 108.677
8440 95.191 116.175
8450 57.471 85.753
8460 54.796 84.132
8470 101.02 113.199
8480 47.356 72.999
8490 52.87 78.697
8500 49.091 72.098
8510 54.585 90.332
8520 49.597 73.618
8530 76.135 103.472
8540 77.289 94.922
8550 85.668 103.453
8560 76.798 98.568
8570 51.278 85.525
8580 67.867 93.672
8590 106.51 99.463
8600 66.188 94.109
8610 101.292 107.657
8620 59.205 92.634
8630 69.076 85.939
8640 101.336 104.785
8650 48.578 78.586
8660 55.877 88.411
8670 80.065 104.152
8680 91.107 102.357
8690 87.267 103.762
8700 78.393 103.839
8710 63.244 91.95
8720 92.059 104.081
8730 80.421 95.321
8740 70.581 96.94
8750 71.117 95.647
8760 81.17 103.985
8770 74.126 89.43
8780 90.454 102.69
8790 73.662 89.552
8800 87.181 102.336
8810 77.643 103.188
8820 71.904 99.988
8830 71.278 94.167
8840 72.428 94.01
8850 68.126 90.168
8860 64.735 88.748
8870 76.121 100.306
8880 90.855 102.667
8890 78.626 99.513
8900 72.754 94.309
8910 64.195 90.785
8920 85.747 102.936
8930 114.494 116.471
8940 70.759 95.569
8950 56.633 85.945
8960 81.948 99.346
8970 75.006 95.669
8980 67.608 87.731
8990 38.353 60.174
9000 47.557 77.793
9010 65.183 93.765
9020 53.65 77.687
9030 57.142 78.697
9040 75.184 88.069
9050 83.202 105.643
9060 64.954 89.459
9070 97.511 97.555
9080 77.898 99.702
9090 83.56 102.349
