------------------------------------------------------------
Server listening on UDP port 5001 with pid 166834
Receiving 1470 byte datagrams
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  3] local 100.100.100.10 port 5001 connected with 192.168.241.15 port 44095
[ ID] Interval            Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  NetPwr
[  3] 1930.0000-1940.0000 sec   131 KBytes   107 Kbits/sec  143.205 ms  820/  911 (90%) -/-/-/- ms    9 pps
[  3] 1940.0000-1950.0000 sec   161 KBytes   132 Kbits/sec  78.107 ms  849/  961 (88%) -/-/-/- ms   11 pps
[  3] 1950.0000-1960.0000 sec   177 KBytes   145 Kbits/sec  113.145 ms  802/  925 (87%) -/-/-/- ms   12 pps
[  3] 1960.0000-1970.0000 sec   182 KBytes   149 Kbits/sec  52.001 ms  796/  923 (86%) -/-/-/- ms   13 pps
[  3] 1970.0000-1980.0000 sec   215 KBytes   176 Kbits/sec  60.791 ms  737/  887 (83%) -/-/-/- ms   15 pps
[  3] 1980.0000-1990.0000 sec   187 KBytes   153 Kbits/sec  72.235 ms  769/  899 (86%) -/-/-/- ms   13 pps
[  3] 1990.0000-2000.0000 sec   181 KBytes   148 Kbits/sec  90.070 ms  729/  855 (85%) -/-/-/- ms   13 pps
[  3] 2000.0000-2010.0000 sec   164 KBytes   134 Kbits/sec  91.743 ms  784/  898 (87%) -/-/-/- ms   11 pps
[  3] 2010.0000-2020.0000 sec   131 KBytes   107 Kbits/sec  166.856 ms  847/  938 (90%) -/-/-/- ms    9 pps
[  3] 2020.0000-2030.0000 sec   129 KBytes   106 Kbits/sec  122.282 ms  900/  990 (91%) -/-/-/- ms    9 pps
[  3] 2030.0000-2040.0000 sec   156 KBytes   128 Kbits/sec  107.276 ms  861/  970 (89%) -/-/-/- ms   11 pps
[  3] 2040.0000-2050.0000 sec   165 KBytes   135 Kbits/sec  59.461 ms  803/  918 (87%) -/-/-/- ms   12 pps
[  3] 2050.0000-2060.0000 sec   159 KBytes   131 Kbits/sec  125.042 ms  780/  891 (88%) -/-/-/- ms   11 pps
[  3] 2060.0000-2070.0000 sec   131 KBytes   107 Kbits/sec  111.817 ms  757/  848 (89%) -/-/-/- ms    9 pps
[  3] 2070.0000-2080.0000 sec   168 KBytes   138 Kbits/sec  120.461 ms  775/  892 (87%) -/-/-/- ms   12 pps
[  3] 2080.0000-2090.0000 sec   197 KBytes   161 Kbits/sec  64.361 ms  709/  846 (84%) -/-/-/- ms   14 pps
[  3] 2090.0000-2100.0000 sec   189 KBytes   155 Kbits/sec  86.874 ms  715/  847 (84%) -/-/-/- ms   13 pps
[  3] 2100.0000-2110.0000 sec   210 KBytes   172 Kbits/sec  52.622 ms  742/  888 (84%) -/-/-/- ms   15 pps
[  3] 2110.0000-2120.0000 sec   198 KBytes   162 Kbits/sec  55.595 ms  753/  891 (85%) -/-/-/- ms   14 pps
[  3] 2120.0000-2130.0000 sec   184 KBytes   151 Kbits/sec  74.625 ms  764/  892 (86%) -/-/-/- ms   13 pps
[  3] 2130.0000-2140.0000 sec   169 KBytes   139 Kbits/sec  124.350 ms  824/  942 (87%) -/-/-/- ms   12 pps
[  3] 2140.0000-2150.0000 sec   146 KBytes   120 Kbits/sec  126.601 ms  805/  907 (89%) -/-/-/- ms   10 pps
[  3] 2150.0000-2160.0000 sec   155 KBytes   127 Kbits/sec  100.426 ms  664/  772 (86%) -/-/-/- ms   11 pps
[  3] 2160.0000-2170.0000 sec   165 KBytes   135 Kbits/sec  92.377 ms  716/  831 (86%) -/-/-/- ms   12 pps
[  3] 2170.0000-2180.0000 sec   198 KBytes   162 Kbits/sec  54.211 ms  709/  847 (84%) -/-/-/- ms   14 pps
[  3] 2180.0000-2190.0000 sec   270 KBytes   221 Kbits/sec  49.459 ms  723/  911 (79%) -/-/-/- ms   19 pps
[  3] 2190.0000-2200.0000 sec   205 KBytes   168 Kbits/sec  76.114 ms  702/  845 (83%) -/-/-/- ms   14 pps
[  3] 2200.0000-2210.0000 sec   179 KBytes   147 Kbits/sec  88.639 ms  765/  890 (86%) -/-/-/- ms   12 pps
[  3] 2210.0000-2220.0000 sec   175 KBytes   143 Kbits/sec  102.504 ms 1012/ 1134 (89%) -/-/-/- ms   12 pps
[  3] 2220.0000-2230.0000 sec   195 KBytes   160 Kbits/sec  82.727 ms  827/  963 (86%) -/-/-/- ms   14 pps
[  3] 2230.0000-2240.0000 sec   198 KBytes   162 Kbits/sec  73.514 ms  768/  906 (85%) -/-/-/- ms   14 pps
[  3] 2240.0000-2250.0000 sec   182 KBytes   149 Kbits/sec  68.530 ms  794/  921 (86%) -/-/-/- ms   13 pps
[  3] 2250.0000-2260.0000 sec   189 KBytes   155 Kbits/sec  96.445 ms  803/  935 (86%) -/-/-/- ms   13 pps
[  3] 2260.0000-2270.0000 sec   198 KBytes   162 Kbits/sec  69.540 ms  701/  839 (84%) -/-/-/- ms   14 pps
[  3] 2270.0000-2280.0000 sec   200 KBytes   163 Kbits/sec  72.434 ms  746/  885 (84%) -/-/-/- ms   14 pps
[  3] 2280.0000-2290.0000 sec   184 KBytes   151 Kbits/sec  74.232 ms  767/  895 (86%) -/-/-/- ms   13 pps
[  3] 2290.0000-2300.0000 sec   178 KBytes   146 Kbits/sec  58.898 ms  784/  908 (86%) -/-/-/- ms   12 pps
[  3] 2300.0000-2310.0000 sec   189 KBytes   155 Kbits/sec  80.490 ms  757/  889 (85%) -/-/-/- ms   13 pps
[  3] 2310.0000-2320.0000 sec   168 KBytes   138 Kbits/sec  98.051 ms  910/ 1027 (89%) -/-/-/- ms   12 pps
[  3] 2320.0000-2330.0000 sec   187 KBytes   153 Kbits/sec  104.425 ms  934/ 1064 (88%) -/-/-/- ms   13 pps
[  3] 2330.0000-2340.0000 sec   238 KBytes   195 Kbits/sec  56.392 ms  647/  813 (80%) -/-/-/- ms   17 pps
[  3] 2340.0000-2350.0000 sec   185 KBytes   152 Kbits/sec  72.127 ms  570/  699 (82%) -/-/-/- ms   13 pps
[  3] 2350.0000-2360.0000 sec   178 KBytes   146 Kbits/sec  56.436 ms  764/  888 (86%) -/-/-/- ms   12 pps
[  3] 2360.0000-2370.0000 sec   185 KBytes   152 Kbits/sec  63.376 ms  717/  846 (85%) -/-/-/- ms   13 pps
[  3] 2370.0000-2380.0000 sec   192 KBytes   158 Kbits/sec  111.132 ms  772/  906 (85%) -/-/-/- ms   13 pps
[  3] 2380.0000-2390.0000 sec   185 KBytes   152 Kbits/sec  70.259 ms  724/  853 (85%) -/-/-/- ms   13 pps
[  3] 2390.0000-2400.0000 sec   169 KBytes   139 Kbits/sec  52.486 ms  775/  893 (87%) -/-/-/- ms   12 pps
[  3] 2400.0000-2410.0000 sec   197 KBytes   161 Kbits/sec  82.299 ms  780/  917 (85%) -/-/-/- ms   14 pps
[  3] 2410.0000-2420.0000 sec   177 KBytes   145 Kbits/sec  76.486 ms  794/  917 (87%) -/-/-/- ms   12 pps
[  3] 2420.0000-2430.0000 sec   169 KBytes   139 Kbits/sec  91.744 ms  845/  963 (88%) -/-/-/- ms   12 pps
[  3] 2430.0000-2440.0000 sec   205 KBytes   168 Kbits/sec  68.354 ms  790/  933 (85%) -/-/-/- ms   14 pps
[  3] 2440.0000-2450.0000 sec   185 KBytes   152 Kbits/sec  108.835 ms  716/  845 (85%) -/-/-/- ms   13 pps
[  3] 2450.0000-2460.0000 sec   182 KBytes   149 Kbits/sec  67.994 ms  587/  714 (82%) -/-/-/- ms   13 pps
[  3] 2460.0000-2470.0000 sec   164 KBytes   134 Kbits/sec  59.895 ms  716/  830 (86%) -/-/-/- ms   11 pps
[  3] 2470.0000-2480.0000 sec   169 KBytes   139 Kbits/sec  53.454 ms  778/  896 (87%) -/-/-/- ms   12 pps
[  3] 2480.0000-2490.0000 sec   194 KBytes   159 Kbits/sec  60.968 ms  752/  887 (85%) -/-/-/- ms   13 pps
[  3] 2490.0000-2500.0000 sec   197 KBytes   161 Kbits/sec  55.809 ms  769/  906 (85%) -/-/-/- ms   14 pps
[  3] 2500.0000-2510.0000 sec   162 KBytes   133 Kbits/sec  80.733 ms  826/  939 (88%) -/-/-/- ms   11 pps
[  3] 2510.0000-2520.0000 sec   182 KBytes   149 Kbits/sec  115.030 ms  823/  950 (87%) -/-/-/- ms   13 pps
[  3] 2520.0000-2530.0000 sec   198 KBytes   162 Kbits/sec  62.724 ms  758/  896 (85%) -/-/-/- ms   14 pps
[  3] 2530.0000-2540.0000 sec   181 KBytes   148 Kbits/sec  85.155 ms  763/  889 (86%) -/-/-/- ms   13 pps
[  3] 2540.0000-2550.0000 sec   168 KBytes   138 Kbits/sec  69.654 ms  791/  908 (87%) -/-/-/- ms   12 pps
[  3] 2550.0000-2560.0000 sec   171 KBytes   140 Kbits/sec  84.651 ms  718/  837 (86%) -/-/-/- ms   12 pps
[  3] 2560.0000-2570.0000 sec   167 KBytes   136 Kbits/sec  87.482 ms  725/  841 (86%) -/-/-/- ms   12 pps
[  3] 2570.0000-2580.0000 sec   152 KBytes   125 Kbits/sec  79.193 ms  672/  778 (86%) -/-/-/- ms   11 pps
[  3] 2580.0000-2590.0000 sec   126 KBytes   103 Kbits/sec  66.087 ms  808/  896 (90%) -/-/-/- ms    9 pps
[  3] 2590.0000-2600.0000 sec   141 KBytes   115 Kbits/sec  128.419 ms  841/  939 (90%) -/-/-/- ms   10 pps
[  3] 2600.0000-2610.0000 sec   177 KBytes   145 Kbits/sec  98.870 ms  830/  953 (87%) -/-/-/- ms   12 pps
[  3] 2610.0000-2620.0000 sec   149 KBytes   122 Kbits/sec  119.601 ms  805/  909 (89%) -/-/-/- ms   10 pps
[  3] 2620.0000-2630.0000 sec   152 KBytes   125 Kbits/sec  103.957 ms  854/  960 (89%) -/-/-/- ms   11 pps
[  3] 2630.0000-2640.0000 sec   175 KBytes   143 Kbits/sec  85.905 ms  779/  901 (86%) -/-/-/- ms   12 pps
[  3] 2640.0000-2650.0000 sec   174 KBytes   142 Kbits/sec  74.054 ms  721/  842 (86%) -/-/-/- ms   12 pps
[  3] 2650.0000-2660.0000 sec   169 KBytes   139 Kbits/sec  66.396 ms  747/  865 (86%) -/-/-/- ms   12 pps
[  3] 2660.0000-2670.0000 sec   208 KBytes   171 Kbits/sec  62.091 ms  728/  873 (83%) -/-/-/- ms   14 pps
[  3] 2670.0000-2680.0000 sec   152 KBytes   125 Kbits/sec  75.626 ms  694/  800 (87%) -/-/-/- ms   10 pps
[  3] 2680.0000-2690.0000 sec   179 KBytes   147 Kbits/sec  51.577 ms  765/  890 (86%) -/-/-/- ms   13 pps
[  3] 2690.0000-2700.0000 sec   194 KBytes   159 Kbits/sec  49.173 ms  777/  912 (85%) -/-/-/- ms   13 pps
[  3] 2700.0000-2710.0000 sec   191 KBytes   156 Kbits/sec  82.880 ms  783/  916 (85%) -/-/-/- ms   13 pps
[  3] 2710.0000-2720.0000 sec   185 KBytes   152 Kbits/sec  84.093 ms  801/  930 (86%) -/-/-/- ms   13 pps
[  3] 2720.0000-2730.0000 sec   187 KBytes   153 Kbits/sec  82.606 ms  847/  977 (87%) -/-/-/- ms   13 pps
[  3] 2730.0000-2740.0000 sec   156 KBytes   128 Kbits/sec  128.977 ms  742/  851 (87%) -/-/-/- ms   11 pps
[  3] 2740.0000-2750.0000 sec   168 KBytes   138 Kbits/sec  106.977 ms  768/  885 (87%) -/-/-/- ms   12 pps
[  3] 2750.0000-2760.0000 sec   179 KBytes   147 Kbits/sec  85.902 ms  737/  862 (85%) -/-/-/- ms   13 pps
[  3] 2760.0000-2770.0000 sec   195 KBytes   160 Kbits/sec  63.536 ms  663/  799 (83%) -/-/-/- ms   14 pps
[  3] 2770.0000-2780.0000 sec   185 KBytes   152 Kbits/sec  94.166 ms  759/  888 (85%) -/-/-/- ms   13 pps
[  3] 2780.0000-2790.0000 sec   195 KBytes   160 Kbits/sec  62.174 ms  735/  871 (84%) -/-/-/- ms   14 pps
[  3] 2790.0000-2800.0000 sec   181 KBytes   148 Kbits/sec  51.030 ms  758/  884 (86%) -/-/-/- ms   13 pps
[  3] 2800.0000-2810.0000 sec   165 KBytes   135 Kbits/sec  78.888 ms  801/  916 (87%) -/-/-/- ms   12 pps
[  3] 2810.0000-2820.0000 sec   191 KBytes   156 Kbits/sec  75.299 ms  780/  913 (85%) -/-/-/- ms   13 pps
[  3] 2820.0000-2830.0000 sec   194 KBytes   159 Kbits/sec  55.115 ms  737/  872 (85%) -/-/-/- ms   14 pps
[  3] 2830.0000-2840.0000 sec   195 KBytes   160 Kbits/sec  62.285 ms  763/  899 (85%) -/-/-/- ms   14 pps
[  3] 2840.0000-2850.0000 sec   194 KBytes   159 Kbits/sec  64.654 ms  717/  852 (84%) -/-/-/- ms   14 pps
[  3] 2850.0000-2860.0000 sec   172 KBytes   141 Kbits/sec  89.817 ms  739/  859 (86%) -/-/-/- ms   12 pps
[  3] 2860.0000-2870.0000 sec   168 KBytes   138 Kbits/sec  63.367 ms  710/  827 (86%) -/-/-/- ms   12 pps
[  3] 2870.0000-2880.0000 sec   164 KBytes   134 Kbits/sec  82.124 ms  739/  853 (87%) -/-/-/- ms   11 pps
[  3] 2880.0000-2890.0000 sec   167 KBytes   136 Kbits/sec  76.473 ms  741/  857 (86%) -/-/-/- ms   12 pps
[  3] 2890.0000-2900.0000 sec   171 KBytes   140 Kbits/sec  81.970 ms  792/  911 (87%) -/-/-/- ms   12 pps
[  3] 2900.0000-2910.0000 sec   145 KBytes   119 Kbits/sec  136.657 ms  885/  986 (90%) -/-/-/- ms   10 pps
[  3] 2910.0000-2920.0000 sec   167 KBytes   136 Kbits/sec  112.438 ms  867/  983 (88%) -/-/-/- ms   12 pps
[  3] 2920.0000-2930.0000 sec   154 KBytes   126 Kbits/sec  133.754 ms  818/  925 (88%) -/-/-/- ms   11 pps
[  3] 2930.0000-2940.0000 sec   148 KBytes   121 Kbits/sec  101.148 ms  791/  894 (88%) -/-/-/- ms   10 pps
[  3] 2940.0000-2950.0000 sec   167 KBytes   136 Kbits/sec  53.559 ms  747/  863 (87%) -/-/-/- ms   12 pps
[  3] 2950.0000-2960.0000 sec   172 KBytes   141 Kbits/sec  57.496 ms  766/  886 (86%) -/-/-/- ms   12 pps
[  3] 2960.0000-2970.0000 sec   189 KBytes   155 Kbits/sec  64.406 ms  775/  907 (85%) -/-/-/- ms   13 pps
[  3] 2970.0000-2980.0000 sec   177 KBytes   145 Kbits/sec  75.132 ms  777/  900 (86%) -/-/-/- ms   12 pps
[  3] 2980.0000-2990.0000 sec   167 KBytes   136 Kbits/sec  79.554 ms  757/  873 (87%) -/-/-/- ms   12 pps
[  3] 2990.0000-3000.0000 sec   187 KBytes   153 Kbits/sec  93.195 ms  811/  941 (86%) -/-/-/- ms   13 pps
[  3] 3000.0000-3010.0000 sec   197 KBytes   161 Kbits/sec  68.179 ms  747/  884 (85%) -/-/-/- ms   14 pps
[  3] 3010.0000-3020.0000 sec   191 KBytes   156 Kbits/sec  99.922 ms  851/  984 (86%) -/-/-/- ms   13 pps
[  3] 3020.0000-3030.0000 sec   200 KBytes   163 Kbits/sec  114.239 ms  799/  938 (85%) -/-/-/- ms   14 pps
[  3] 3030.0000-3040.0000 sec   220 KBytes   180 Kbits/sec  74.258 ms  682/  835 (82%) -/-/-/- ms   15 pps
[  3] 3040.0000-3050.0000 sec   152 KBytes   125 Kbits/sec  91.740 ms  671/  777 (86%) -/-/-/- ms   11 pps
[  3] 3050.0000-3060.0000 sec   191 KBytes   156 Kbits/sec  64.390 ms  770/  903 (85%) -/-/-/- ms   13 pps
[  3] 3060.0000-3070.0000 sec   162 KBytes   133 Kbits/sec  80.748 ms  750/  863 (87%) -/-/-/- ms   11 pps
[  3] 3070.0000-3080.0000 sec   158 KBytes   129 Kbits/sec  43.535 ms  771/  881 (88%) -/-/-/- ms   11 pps
[  3] 3080.0000-3090.0000 sec   142 KBytes   116 Kbits/sec  103.148 ms  819/  918 (89%) -/-/-/- ms   10 pps
[  3] 3090.0000-3100.0000 sec   132 KBytes   108 Kbits/sec  209.891 ms  928/ 1020 (91%) -/-/-/- ms    9 pps
[  3] 3100.0000-3110.0000 sec   136 KBytes   112 Kbits/sec  109.139 ms  836/  931 (90%) -/-/-/- ms   10 pps
[  3] 3110.0000-3120.0000 sec   175 KBytes   143 Kbits/sec  78.323 ms  804/  926 (87%) -/-/-/- ms   12 pps
[  3] 3120.0000-3130.0000 sec   202 KBytes   166 Kbits/sec  87.929 ms  810/  951 (85%) -/-/-/- ms   14 pps
[  3] 3130.0000-3140.0000 sec   192 KBytes   158 Kbits/sec  104.068 ms  770/  904 (85%) -/-/-/- ms   13 pps
[  3] 3140.0000-3150.0000 sec   195 KBytes   160 Kbits/sec  69.985 ms  693/  829 (84%) -/-/-/- ms   14 pps
[  3] 3150.0000-3160.0000 sec   187 KBytes   153 Kbits/sec  81.335 ms  722/  852 (85%) -/-/-/- ms   13 pps
[  3] 3160.0000-3170.0000 sec   178 KBytes   146 Kbits/sec  66.265 ms  680/  804 (85%) -/-/-/- ms   12 pps
[  3] 3170.0000-3180.0000 sec   184 KBytes   151 Kbits/sec  72.341 ms  760/  888 (86%) -/-/-/- ms   13 pps
[  3] 3180.0000-3190.0000 sec   175 KBytes   143 Kbits/sec  118.498 ms  824/  946 (87%) -/-/-/- ms   12 pps
[  3] 3190.0000-3200.0000 sec   188 KBytes   154 Kbits/sec  77.064 ms  804/  935 (86%) -/-/-/- ms   13 pps
[  3] 3200.0000-3210.0000 sec   184 KBytes   151 Kbits/sec  81.692 ms  844/  972 (87%) -/-/-/- ms   13 pps
[  3] 3210.0000-3220.0000 sec   167 KBytes   136 Kbits/sec  107.484 ms  812/  928 (88%) -/-/-/- ms   12 pps
[  3] 3220.0000-3230.0000 sec   214 KBytes   175 Kbits/sec  48.693 ms  716/  865 (83%) -/-/-/- ms   15 pps
[  3] 3230.0000-3240.0000 sec   197 KBytes   161 Kbits/sec  58.559 ms  676/  813 (83%) -/-/-/- ms   14 pps
[  3] 3240.0000-3250.0000 sec   200 KBytes   163 Kbits/sec  81.336 ms  709/  848 (84%) -/-/-/- ms   14 pps
[  3] 3250.0000-3260.0000 sec   145 KBytes   119 Kbits/sec  117.274 ms  729/  830 (88%) -/-/-/- ms   10 pps
[  3] 3260.0000-3270.0000 sec   122 KBytes   100 Kbits/sec  99.782 ms  758/  843 (90%) -/-/-/- ms    9 pps
[  3] 3270.0000-3280.0000 sec   152 KBytes   125 Kbits/sec  69.106 ms  756/  862 (88%) -/-/-/- ms   11 pps
[  3] 3280.0000-3290.0000 sec   151 KBytes   123 Kbits/sec  83.653 ms  832/  937 (89%) -/-/-/- ms   10 pps
[  3] 3290.0000-3300.0000 sec   146 KBytes   120 Kbits/sec  87.089 ms  849/  951 (89%) -/-/-/- ms   10 pps
[  3] 3300.0000-3310.0000 sec   204 KBytes   167 Kbits/sec  60.021 ms  774/  916 (84%) -/-/-/- ms   14 pps
[  3] 3310.0000-3320.0000 sec   237 KBytes   194 Kbits/sec  71.538 ms  765/  930 (82%) -/-/-/- ms   16 pps
[  3] 3320.0000-3330.0000 sec   202 KBytes   166 Kbits/sec  75.864 ms  761/  902 (84%) -/-/-/- ms   14 pps
[  3] 3330.0000-3340.0000 sec   188 KBytes   154 Kbits/sec  78.219 ms  713/  844 (84%) -/-/-/- ms   13 pps
[  3] 3340.0000-3350.0000 sec   185 KBytes   152 Kbits/sec  59.194 ms  724/  853 (85%) -/-/-/- ms   13 pps
[  3] 3350.0000-3360.0000 sec   135 KBytes   111 Kbits/sec  149.762 ms  723/  817 (88%) -/-/-/- ms    9 pps
[  3] 3360.0000-3370.0000 sec   131 KBytes   107 Kbits/sec  89.189 ms  757/  848 (89%) -/-/-/- ms    9 pps
[  3] 3370.0000-3380.0000 sec   146 KBytes   120 Kbits/sec  103.686 ms  816/  918 (89%) -/-/-/- ms   10 pps
[  3] 3380.0000-3390.0000 sec   184 KBytes   151 Kbits/sec  63.107 ms  752/  880 (85%) -/-/-/- ms   13 pps
[  3] 3390.0000-3400.0000 sec   189 KBytes   155 Kbits/sec  49.012 ms  795/  927 (86%) -/-/-/- ms   13 pps
[  3] 3400.0000-3410.0000 sec   171 KBytes   140 Kbits/sec  84.734 ms  788/  907 (87%) -/-/-/- ms   12 pps
[  3] 3410.0000-3420.0000 sec   168 KBytes   138 Kbits/sec  141.250 ms  819/  936 (88%) -/-/-/- ms   12 pps
[  3] 3420.0000-3430.0000 sec   149 KBytes   122 Kbits/sec  76.302 ms  769/  873 (88%) -/-/-/- ms   10 pps
[  3] 3430.0000-3440.0000 sec   161 KBytes   132 Kbits/sec  70.073 ms  698/  810 (86%) -/-/-/- ms   11 pps
[  3] 3440.0000-3450.0000 sec   126 KBytes   103 Kbits/sec  87.752 ms  745/  833 (89%) -/-/-/- ms    9 pps
[  3] 3450.0000-3460.0000 sec   151 KBytes   123 Kbits/sec  65.289 ms  677/  782 (87%) -/-/-/- ms   10 pps
[  3] 3460.0000-3470.0000 sec   142 KBytes   116 Kbits/sec  42.551 ms  786/  885 (89%) -/-/-/- ms   10 pps
[  3] 3470.0000-3480.0000 sec   169 KBytes   139 Kbits/sec  99.985 ms  788/  906 (87%) -/-/-/- ms   12 pps
[  3] 3480.0000-3490.0000 sec   175 KBytes   143 Kbits/sec  76.886 ms  767/  889 (86%) -/-/-/- ms   12 pps
[  3] 3490.0000-3500.0000 sec   167 KBytes   136 Kbits/sec  162.517 ms  856/  972 (88%) -/-/-/- ms   12 pps
[  3] 3500.0000-3510.0000 sec   121 KBytes  98.8 Kbits/sec  150.985 ms  913/  997 (92%) -/-/-/- ms    8 pps
[  3] 3510.0000-3520.0000 sec   240 KBytes   196 Kbits/sec  56.415 ms  757/  924 (82%) -/-/-/- ms   17 pps
[  3] 3520.0000-3530.0000 sec   205 KBytes   168 Kbits/sec  57.697 ms  724/  867 (84%) -/-/-/- ms   14 pps
[  3] 3530.0000-3540.0000 sec   202 KBytes   166 Kbits/sec  75.864 ms  750/  891 (84%) -/-/-/- ms   14 pps
[  3] 3540.0000-3550.0000 sec   182 KBytes   149 Kbits/sec  56.284 ms  749/  876 (86%) -/-/-/- ms   13 pps
[  3] 3550.0000-3560.0000 sec   195 KBytes   160 Kbits/sec  67.864 ms  677/  813 (83%) -/-/-/- ms   14 pps
[  3] 3560.0000-3570.0000 sec   179 KBytes   147 Kbits/sec  87.007 ms  783/  908 (86%) -/-/-/- ms   13 pps
[  3] 3570.0000-3580.0000 sec   146 KBytes   120 Kbits/sec  68.511 ms  778/  880 (88%) -/-/-/- ms   10 pps
[  3] 3580.0000-3590.0000 sec   194 KBytes   159 Kbits/sec  80.107 ms  794/  929 (85%) -/-/-/- ms   13 pps
[  3] 3590.0000-3600.0000 sec   200 KBytes   163 Kbits/sec  48.202 ms  778/  917 (85%) -/-/-/- ms   14 pps
[  3] 3600.0000-3610.0000 sec   184 KBytes   151 Kbits/sec  83.246 ms  739/  867 (85%) -/-/-/- ms   13 pps
[  3] 3610.0000-3620.0000 sec   184 KBytes   151 Kbits/sec  71.917 ms  784/  912 (86%) -/-/-/- ms   13 pps
[  3] 3620.0000-3630.0000 sec   171 KBytes   140 Kbits/sec  67.490 ms  722/  841 (86%) -/-/-/- ms   12 pps
[  3] 3630.0000-3640.0000 sec   175 KBytes   143 Kbits/sec  76.948 ms  687/  809 (85%) -/-/-/- ms   12 pps
[  3] 3640.0000-3650.0000 sec   174 KBytes   142 Kbits/sec  93.067 ms  733/  854 (86%) -/-/-/- ms   12 pps
[  3] 3650.0000-3660.0000 sec   189 KBytes   155 Kbits/sec  52.244 ms  726/  858 (85%) -/-/-/- ms   13 pps
[  3] 3660.0000-3670.0000 sec   177 KBytes   145 Kbits/sec  64.586 ms  777/  900 (86%) -/-/-/- ms   12 pps
[  3] 3670.0000-3680.0000 sec   192 KBytes   158 Kbits/sec  57.015 ms  751/  885 (85%) -/-/-/- ms   13 pps
[  3] 3680.0000-3690.0000 sec   174 KBytes   142 Kbits/sec  56.939 ms  762/  883 (86%) -/-/-/- ms   12 pps
[  3] 3690.0000-3700.0000 sec   151 KBytes   123 Kbits/sec  98.972 ms  812/  917 (89%) -/-/-/- ms   11 pps
[  3] 3700.0000-3710.0000 sec   138 KBytes   113 Kbits/sec  115.223 ms  831/  927 (90%) -/-/-/- ms   10 pps
[  3] 3710.0000-3720.0000 sec   146 KBytes   120 Kbits/sec  71.269 ms  866/  968 (89%) -/-/-/- ms   10 pps
[  3] 3720.0000-3730.0000 sec   146 KBytes   120 Kbits/sec  107.669 ms  756/  858 (88%) -/-/-/- ms   10 pps
[  3] 3730.0000-3740.0000 sec   148 KBytes   121 Kbits/sec  56.882 ms  766/  869 (88%) -/-/-/- ms   10 pps
[  3] 3740.0000-3750.0000 sec   154 KBytes   126 Kbits/sec  74.259 ms  775/  882 (88%) -/-/-/- ms   11 pps
[  3] 3750.0000-3760.0000 sec   155 KBytes   127 Kbits/sec  71.853 ms  773/  881 (88%) -/-/-/- ms   11 pps
[  3] 3760.0000-3770.0000 sec   161 KBytes   132 Kbits/sec  65.184 ms  761/  873 (87%) -/-/-/- ms   11 pps
[  3] 3770.0000-3780.0000 sec   148 KBytes   121 Kbits/sec  56.198 ms  783/  886 (88%) -/-/-/- ms   10 pps
[  3] 3780.0000-3790.0000 sec   177 KBytes   145 Kbits/sec  58.896 ms  758/  881 (86%) -/-/-/- ms   12 pps
[  3] 3790.0000-3800.0000 sec   159 KBytes   131 Kbits/sec  77.381 ms  798/  909 (88%) -/-/-/- ms   11 pps
[  3] 3800.0000-3810.0000 sec   175 KBytes   143 Kbits/sec  71.314 ms  784/  906 (87%) -/-/-/- ms   12 pps
[  3] 3810.0000-3820.0000 sec   187 KBytes   153 Kbits/sec  59.963 ms  775/  905 (86%) -/-/-/- ms   13 pps
[  3] 3820.0000-3830.0000 sec   181 KBytes   148 Kbits/sec  84.012 ms  746/  872 (86%) -/-/-/- ms   13 pps
[  3] 3830.0000-3840.0000 sec   146 KBytes   120 Kbits/sec  95.997 ms  794/  896 (89%) -/-/-/- ms   10 pps
[  3] 3840.0000-3850.0000 sec   164 KBytes   134 Kbits/sec  62.307 ms  670/  784 (85%) -/-/-/- ms   11 pps
[  3] 3850.0000-3860.0000 sec   194 KBytes   159 Kbits/sec  68.602 ms  762/  897 (85%) -/-/-/- ms   13 pps
[  3] 3860.0000-3870.0000 sec   194 KBytes   159 Kbits/sec  81.019 ms  807/  942 (86%) -/-/-/- ms   13 pps
[  3] 3870.0000-3880.0000 sec   165 KBytes   135 Kbits/sec  81.821 ms  819/  934 (88%) -/-/-/- ms   12 pps
[  3] 3880.0000-3890.0000 sec   151 KBytes   123 Kbits/sec  125.204 ms  899/ 1004 (90%) -/-/-/- ms   10 pps
[  3] 3890.0000-3900.0000 sec   165 KBytes   135 Kbits/sec  86.027 ms  825/  940 (88%) -/-/-/- ms   12 pps
[  3] 3900.0000-3910.0000 sec   134 KBytes   109 Kbits/sec  94.010 ms  802/  895 (90%) -/-/-/- ms    9 pps
[  3] 3910.0000-3920.0000 sec   138 KBytes   113 Kbits/sec  122.181 ms  824/  920 (90%) -/-/-/- ms   10 pps
[  3] 3920.0000-3930.0000 sec   162 KBytes   133 Kbits/sec  85.253 ms  800/  913 (88%) -/-/-/- ms   11 pps
[  3] 3930.0000-3940.0000 sec   152 KBytes   125 Kbits/sec  74.166 ms  735/  841 (87%) -/-/-/- ms   11 pps
[  3] 3940.0000-3950.0000 sec   152 KBytes   125 Kbits/sec  73.375 ms  759/  865 (88%) -/-/-/- ms   11 pps
[  3] 3950.0000-3960.0000 sec   158 KBytes   129 Kbits/sec  69.233 ms  780/  890 (88%) -/-/-/- ms   11 pps
