# TimeStamp(s) Sum Stdev
0 4.463 8.326 3
10 4.27 7.358 4
20 4.438 8.335 5
30 3.785 2.972 3
40 3.862 3.026 4
50 3.871 3.022 5
60 3.849 3.186 3
70 3.85 3.167 4
80 3.75 3.076 5
90 3.959 3.061 3
100 3.918 3.04 4
110 3.925 3.056 5
120 4.034 3.123 3
130 4.019 3.108 4
140 3.956 3.074 5
150 4.123 3.174 3
160 4.044 3.098 4
170 4.073 3.135 5
180 4.155 3.164 3
190 4.074 3.113 4
200 4.164 3.171 5
210 4.138 3.113 3
220 4.101 3.099 4
230 4.135 3.101 5
240 3.933 3.033 3
250 3.945 3.042 4
260 3.965 3.059 5
270 4.057 3.091 3
280 4.021 3.047 4
290 4.042 3.097 5
300 4.159 3.056 3
310 4.157 3.056 4
320 4.052 2.992 5
330 4.27 3.017 3
340 4.277 3.035 4
350 4.215 3.005 5
360 4.304 3.087 3
370 4.334 3.112 4
380 4.206 3.027 5
390 4.394 3.171 3
400 4.382 3.152 4
410 4.28 3.079 5
420 4.451 3.143 3
430 4.444 3.145 4
440 4.289 2.978 5
450 4.497 3.191 3
460 4.51 3.23 4
470 4.403 3.117 5
480 4.602 3.275 3
490 4.596 3.276 4
500 4.394 3.097 5
510 4.505 3.099 3
520 4.49 3.086 4
530 4.421 3.052 5
540 4.334 3.105 3
550 4.317 3.085 4
560 4.19 2.962 5
570 4.331 3.031 3
580 4.323 3.007 4
590 4.282 3.008 5
600 4.585 3.196 3
610 4.577 3.161 4
620 4.561 3.145 5
630 4.58 3.044 3
640 4.68 3.108 4
650 4.672 3.094 5
660 4.667 3.117 3
670 4.608 3.004 4
680 4.578 3 5
690 4.735 3.101 3
700 4.739 3.1 4
710 4.646 3.056 5
720 4.844 3.158 3
730 4.836 3.16 4
740 4.773 3.111 5
750 4.847 3.15 3
760 4.904 3.199 4
770 4.873 3.176 5
780 4.866 3.117 3
790 4.844 3.097 4
800 4.876 3.116 5
810 4.678 3.09 3
820 4.754 3.127 4
830 4.791 3.182 5
840 4.618 3.059 3
850 4.794 3.257 4
860 4.79 3.246 5
870 4.739 3.065 3
880 4.779 3.11 4
890 4.84 3.166 5
900 4.939 3.081 3
910 4.899 3.092 4
920 4.917 3.089 5
930 5.027 3.084 3
940 5.014 3.07 4
950 5.02 3.09 5
960 5.158 3.269 3
970 5.239 3.339 4
980 5.217 3.332 5
990 5.079 3.065 3
1000 5.145 3.125 4
1010 5.129 3.088 5
1020 5.147 3.113 3
1030 5.154 3.11 4
1040 5.156 3.111 5
1050 5.302 3.198 3
1060 5.334 3.243 4
1070 5.35 3.268 5
1080 5.201 3.047 3
1090 5.396 3.304 4
1100 5.328 3.246 5
1110 4.889 2.965 3
1120 4.927 3.047 4
1130 4.987 3.061 5
1140 5.151 3.184 3
1150 5.143 3.175 4
1160 5.11 3.125 5
1170 5.207 3.073 3
1180 5.312 3.129 4
1190 5.288 3.114 5
1200 5.303 2.998 3
1210 5.347 2.998 4
1220 5.347 3.037 5
1230 5.386 2.997 3
1240 5.494 3.095 4
1250 5.482 3.075 5
1260 5.5 3.124 3
1270 5.634 3.238 4
1280 5.611 3.22 5
1290 5.595 3.118 3
1300 5.607 3.177 4
1310 5.636 3.144 5
1320 5.646 3.137 3
1330 5.602 3.076 4
1340 5.645 3.096 5
1350 5.714 3.212 3
1360 5.78 3.274 4
1370 5.833 3.322 5
1380 5.508 3.013 3
1390 5.515 3.025 4
1400 5.524 3.04 5
1410 5.723 4.842 3
1420 5.647 4.813 4
1430 5.742 4.864 5
1440 5.676 3.232 3
1450 5.684 3.253 4
1460 5.558 3.125 5
1470 5.722 3.067 3
1480 5.701 3.075 4
1490 5.677 3.044 5
1500 5.828 3.085 3
1510 5.773 3.047 4
1520 5.79 3.025 5
1530 5.853 3.118 3
1540 5.889 3.162 4
1550 5.873 3.168 5
1560 5.883 3.352 3
1570 5.966 3.378 4
1580 5.949 3.38 5
1590 6.031 3.273 3
1600 6.016 3.227 4
1610 6.117 3.352 5
1620 5.998 3.178 3
1630 6.065 3.207 4
1640 6.029 3.185 5
1650 6.087 3.214 3
1660 6.041 3.195 4
1670 6.045 3.186 5
1680 5.819 2.98 3
1690 5.783 2.971 4
1700 5.833 3 5
1710 5.86 3.064 3
1720 5.804 3.016 4
1730 5.873 3.058 5
1740 5.952 3.006 3
1750 6.017 3.081 4
1760 6.014 3.105 5
1770 6.265 3.254 3
1780 6.277 3.284 4
1790 6.051 3.016 5
1800 6.303 3.254 3
1810 6.278 3.239 4
1820 6.14 3.109 5
1830 6.226 3.096 3
1840 6.204 3.054 4
1850 6.189 3.121 5
1860 7.203 9.39 3
1870 7.191 9.384 4
1880 7.16 9.388 5
1890 6.357 3.187 3
1900 6.411 3.276 4
1910 6.354 3.205 5
1920 6.392 3.16 3
1930 6.378 3.148 4
1940 6.324 3.114 5
1950 6.365 3.151 3
1960 6.401 3.183 4
1970 6.352 3.126 5
1980 6.081 3.096 3
1990 6.255 3.253 4
2000 6.186 3.179 5
2010 6.269 3.007 3
2020 6.188 2.973 4
2030 6.277 3.041 5
2040 6.453 3.066 3
2050 6.354 2.974 4
2060 6.489 3.135 5
2070 6.552 3.041 3
2080 6.537 3.046 4
2090 6.529 3.046 5
2100 6.593 3.077 3
2110 6.663 3.159 4
