# TimeStamp(s) Sum Stdev
0 33.766 9.069 3
10 33.565 9.237 4
20 34.117 9.501 5
30 33.407 9.053 3
40 33.071 9.04 4
50 33.637 8.928 5
60 32.871 8.595 3
70 32.991 8.777 4
80 33.106 8.58 5
90 33.315 8.836 3
100 33.434 9.052 4
110 33.524 8.807 5
120 32.7 9.095 3
130 32.746 9.181 4
140 33.216 9.248 5
150 33.247 8.791 3
160 33.034 8.758 4
170 33.569 8.923 5
180 33.717 8.919 3
190 33.851 8.891 4
200 34.028 8.779 5
210 33.877 8.836 3
220 33.912 8.937 4
230 34.213 8.606 5
240 33.134 8.581 3
250 33.3 8.451 4
260 33.87 8.516 5
270 33.634 8.453 3
280 33.403 8.286 4
290 33.489 8.405 5
300 33.173 8.935 3
310 33.353 8.743 4
320 33.52 8.654 5
330 33.389 8.733 3
340 33.541 8.915 4
350 33.944 8.994 5
360 33.155 8.935 3
370 33.429 9.031 4
380 33.817 8.948 5
390 33.213 8.455 3
400 33.475 8.489 5
410 33.292 8.407 4
420 32.681 8.653 3
430 32.777 8.783 4
440 33.221 8.761 5
450 34.14 8.837 3
460 34.365 8.996 4
470 34.712 8.965 5
480 34.108 9.096 3
490 33.68 9.169 4
500 34.164 9.075 5
510 33.981 8.775 3
520 34.258 8.865 4
530 34.455 8.787 5
540 33.857 8.802 3
550 33.978 8.755 4
560 34.15 8.631 5
570 33.479 8.756 3
580 33.648 8.64 4
590 33.769 8.563 5
600 33.537 8.362 3
610 33.589 8.276 4
620 33.738 8.373 5
630 33.221 8.944 3
640 33.434 8.888 4
650 33.57 8.851 5
660 33.425 8.545 3
670 33.541 8.437 4
680 33.909 8.292 5
690 33.404 8.594 3
700 33.655 8.498 4
710 33.87 8.514 5
720 33.381 8.489 3
730 33.261 8.371 4
740 33.631 8.453 5
750 34.756 10.139 3
760 34.842 10.241 4
770 34.794 9.939 5
780 34.09 8.971 3
790 33.881 8.85 4
800 34.221 8.85 5
810 34.457 8.467 3
820 34.212 8.536 4
