20201012084156,100.100.100.10,5001,192.168.67.3,35109,3,0.0-10.0,23184840,18547872,0.785,52348,68120,76.847,0
20201012084206,100.100.100.10,5001,192.168.67.3,35109,3,10.0-20.0,23449440,18759552,3.182,73578,89530,82.183,0
20201012084216,100.100.100.10,5001,192.168.67.3,35109,3,20.0-30.0,23390640,18712512,0.794,72901,88813,82.084,0
20201012084226,100.100.100.10,5001,192.168.67.3,35109,3,30.0-40.0,23292150,18633720,1.697,73290,89135,82.224,0
20201012084236,100.100.100.10,5001,192.168.67.3,35109,3,40.0-50.0,23089290,18471432,0.927,73496,89203,82.392,0
20201012084246,100.100.100.10,5001,192.168.67.3,35109,3,50.0-60.0,23165730,18532584,1.298,73387,89146,82.322,7
20201012084256,100.100.100.10,5001,192.168.67.3,35109,3,60.0-70.0,22996680,18397344,0.748,73128,88772,82.377,0
20201012084306,100.100.100.10,5001,192.168.67.3,35109,3,70.0-80.0,23256870,18605496,1.743,73741,89562,82.335,0
20201012084316,100.100.100.10,5001,192.168.67.3,35109,3,80.0-90.0,22940820,18352656,0.739,73149,88755,82.417,0
20201012084326,100.100.100.10,5001,192.168.67.3,35109,3,90.0-100.0,23268630,18614904,1.365,73779,89608,82.335,0
20201012084336,100.100.100.10,5001,192.168.67.3,35109,3,100.0-110.0,23399460,18719568,0.855,73233,89151,82.145,0
20201012084346,100.100.100.10,5001,192.168.67.3,35109,3,110.0-120.0,23361240,18688992,0.888,73711,89603,82.264,0
20201012084356,100.100.100.10,5001,192.168.67.3,35109,3,120.0-130.0,23525880,18820704,0.798,72741,88745,81.966,0
20201012084406,100.100.100.10,5001,192.168.67.3,35109,3,130.0-140.0,23384760,18707808,0.797,73241,89149,82.156,0
20201012084416,100.100.100.10,5001,192.168.67.3,35109,3,140.0-150.0,23428860,18743088,0.749,73239,89177,82.128,0
20201012084426,100.100.100.10,5001,192.168.67.3,35109,3,150.0-160.0,23515590,18812472,0.807,73602,89599,82.146,0
20201012084436,100.100.100.10,5001,192.168.67.3,35109,3,160.0-170.0,23725800,18980640,1.610,73012,89152,81.896,0
20201012084446,100.100.100.10,5001,192.168.67.3,35109,3,170.0-180.0,23608200,18886560,3.098,73096,89156,81.987,0
20201012084456,100.100.100.10,5001,192.168.67.3,35109,3,180.0-190.0,23643480,18914784,0.751,72701,88785,81.884,0
20201012084506,100.100.100.10,5001,192.168.67.3,35109,3,190.0-200.0,23443560,18754848,2.515,73154,89102,82.101,0
20201012084516,100.100.100.10,5001,192.168.67.3,35109,3,200.0-210.0,23261280,18609024,1.359,73401,89225,82.265,0
20201012084526,100.100.100.10,5001,192.168.67.3,35109,3,210.0-220.0,23281860,18625488,3.621,73259,89097,82.224,0
20201012084536,100.100.100.10,5001,192.168.67.3,35109,3,220.0-230.0,23543520,18834816,3.171,73592,89608,82.127,0
20201012084546,100.100.100.10,5001,192.168.67.3,35109,3,230.0-240.0,23237760,18590208,1.626,72497,88305,82.098,0
20201012084556,100.100.100.10,5001,192.168.67.3,35109,3,240.0-250.0,23173080,18538464,1.198,73395,89159,82.319,1
20201012084606,100.100.100.10,5001,192.168.67.3,35109,3,250.0-260.0,23042250,18433800,2.007,73925,89600,82.506,0
20201012084616,100.100.100.10,5001,192.168.67.3,35109,3,260.0-270.0,23178960,18543168,1.327,73406,89174,82.318,0
20201012084626,100.100.100.10,5001,192.168.67.3,35109,3,270.0-280.0,22998150,18398520,0.943,72644,88289,82.280,0
20201012084636,100.100.100.10,5001,192.168.67.3,35109,3,280.0-290.0,23040780,18432624,0.810,73966,89640,82.515,0
20201012084646,100.100.100.10,5001,192.168.67.3,35109,3,290.0-300.0,23353890,18683112,1.387,73738,89625,82.274,0
20201012084649,100.100.100.10,5001,192.168.67.3,35109,3,0.0-303.4,707075880,18643883,0.771,2202853,2683857,82.078,8
