20201017232159,192.168.67.6,5001,100.100.100.10,50728,3,0.0-10.0,28697340,22957872,0.627,62973,82495,76.336,1
20201017232159,192.168.67.6,5001,100.100.100.10,43686,4,0.0-10.0,28764960,23011968,0.606,62927,82495,76.280,0
20201017232159,192.168.67.6,0,100.100.100.10,0,-1,0.0-10.0,57462300,45969840,0.627,125900,164990,76.308,1
20201017232209,192.168.67.6,5001,100.100.100.10,50728,3,10.0-20.0,29110410,23288328,0.578,69368,89171,77.792,0
20201017232209,192.168.67.6,5001,100.100.100.10,43686,4,10.0-20.0,29189790,23351832,0.582,69313,89170,77.731,0
20201017232209,192.168.67.6,0,100.100.100.10,0,-1,10.0-20.0,58300200,46640160,0.582,138681,178341,77.762,0
20201017232219,192.168.67.6,5001,100.100.100.10,50728,3,20.0-30.0,28898730,23118984,0.926,69507,89166,77.952,0
20201017232219,192.168.67.6,5001,100.100.100.10,43686,4,20.0-30.0,29083950,23267160,0.899,69381,89166,77.811,0
20201017232219,192.168.67.6,0,100.100.100.10,0,-1,20.0-30.0,57982680,46386144,0.926,138888,178332,77.882,0
20201017232229,192.168.67.6,5001,100.100.100.10,50728,3,30.0-40.0,28188720,22550976,1.356,69911,89087,78.475,0
20201017232229,192.168.67.6,5001,100.100.100.10,43686,4,30.0-40.0,28319550,22655640,1.326,69823,89088,78.375,0
20201017232229,192.168.67.6,0,100.100.100.10,0,-1,30.0-40.0,56508270,45206616,1.356,139734,178175,78.425,0
20201017232239,192.168.67.6,5001,100.100.100.10,50728,3,40.0-50.0,28501830,22801464,1.223,69779,89168,78.256,0
20201017232239,192.168.67.6,5001,100.100.100.10,43686,4,40.0-50.0,28592970,22874376,1.257,69716,89167,78.186,0
20201017232239,192.168.67.6,0,100.100.100.10,0,-1,40.0-50.0,57094800,45675840,1.257,139495,178335,78.221,0
20201017232249,192.168.67.6,5001,100.100.100.10,50728,3,50.0-60.0,28747320,22997856,0.612,69622,89178,78.071,0
20201017232249,192.168.67.6,5001,100.100.100.10,43686,4,50.0-60.0,28801710,23041368,0.653,69585,89178,78.029,0
20201017232249,192.168.67.6,0,100.100.100.10,0,-1,50.0-60.0,57549030,46039224,0.653,139207,178356,78.050,0
20201017232259,192.168.67.6,5001,100.100.100.10,50728,3,60.0-70.0,29172150,23337720,0.494,69324,89169,77.745,0
20201017232259,192.168.67.6,5001,100.100.100.10,43686,4,60.0-70.0,29298570,23438856,0.510,69238,89169,77.648,0
20201017232259,192.168.67.6,0,100.100.100.10,0,-1,60.0-70.0,58470720,46776576,0.510,138562,178338,77.696,0
20201017232309,192.168.67.6,5001,100.100.100.10,50728,3,70.0-80.0,28891380,23113104,0.505,69521,89175,77.960,0
20201017232309,192.168.67.6,5001,100.100.100.10,43686,4,70.0-80.0,29075130,23260104,0.513,69396,89175,77.820,0
20201017232309,192.168.67.6,0,100.100.100.10,0,-1,70.0-80.0,57966510,46373208,0.513,138917,178350,77.890,0
20201017232319,192.168.67.6,5001,100.100.100.10,50728,3,80.0-90.0,28866390,23093112,0.900,69531,89168,77.978,0
20201017232319,192.168.67.6,5001,100.100.100.10,43686,4,80.0-90.0,29123640,23298912,0.894,69356,89168,77.781,0
