# TimeStamp(s) Sum Stdev
0 1.64562e+06 2093.16
10 1.20765e+06 130.39
20 1.21792e+06 1782.49
30 1.19706e+06 502.641
40 1.20067e+06 3027.19
50 1.14351e+06 1969.2
60 1.16481e+06 488.846
70 1.26437e+06 1040.86
80 1.22927e+06 1145.98
90 1.18816e+06 2499.1
100 1.17287e+06 1999.32
110 1.18221e+06 1367.05
120 1.20334e+06 5175.31
130 1.2079e+06 104.631
140 1.19251e+06 1629.92
150 1.16936e+06 1747.6
160 1.09109e+06 3350.77
170 1.19736e+06 3128.5
180 1.21566e+06 891.075
190 1.18374e+06 2376.59
200 1.16493e+06 627.522
210 1.13007e+06 3882.23
220 1.18602e+06 3132.34
230 1.18252e+06 9340.97
240 1.18718e+06 2998.72
250 1.19004e+06 3388.78
260 1.17533e+06 0
270 1.20307e+06 0
280 1.21558e+06 1015.86
290 1.1649e+06 2849.54
300 1.26877e+06 643.814
310 1.19421e+06 2527.35
320 1.17212e+06 3362.83
330 1.11701e+06 122.296
340 1.04205e+06 1512.64
350 1.19967e+06 2748.52
360 1.19835e+06 753.993
370 1.19197e+06 1638.44
380 1.14208e+06 608.898
390 1.14827e+06 485.572
400 1.1489e+06 494.685
410 1.18315e+06 627.751
420 1.18503e+06 3000.69
430 1.14968e+06 841.71
440 1.1583e+06 508.213
450 1.18128e+06 1748.23
460 1.13721e+06 1472.5
470 1.14124e+06 490.714
480 1.15466e+06 2582.26
490 1.18967e+06 883.958
500 1.11548e+06 1336.45
510 1.1543e+06 244.888
520 1.2006e+06 1887.52
530 1.18339e+06 1001.99
540 1.20369e+06 1621.57
550 1.2269e+06 519.07
560 1.18318e+06 1994.27
570 1.18623e+06 1132.55
580 1.17041e+06 119.614
590 1.1819e+06 2007.84
