20201017203158,192.168.67.4,5001,100.100.100.10,46512,3,0.0-10.0,30667140,24533712,0.580,61725,82587,74.739,3
20201017203158,192.168.67.4,5001,100.100.100.10,51583,4,0.0-10.0,30667140,24533712,0.538,61726,82588,74.740,0
20201017203158,192.168.67.4,0,100.100.100.10,0,-1,0.0-10.0,61334280,49067424,0.580,123451,165175,74.740,3
20201017203208,192.168.67.4,5001,100.100.100.10,46512,3,10.0-20.0,30240840,24192672,0.689,68594,89166,76.928,0
20201017203208,192.168.67.4,5001,100.100.100.10,51583,4,10.0-20.0,30187920,24150336,0.672,68630,89166,76.969,0
20201017203208,192.168.67.4,0,100.100.100.10,0,-1,10.0-20.0,60428760,48343008,0.689,137224,178332,76.949,0
20201017203218,192.168.67.4,5001,100.100.100.10,46512,3,20.0-30.0,30703890,24563112,0.729,68296,89183,76.580,0
20201017203218,192.168.67.4,5001,100.100.100.10,51583,4,20.0-30.0,30664200,24531360,0.761,68321,89181,76.609,0
20201017203218,192.168.67.4,0,100.100.100.10,0,-1,20.0-30.0,61368090,49094472,0.761,136617,178364,76.594,0
20201017203228,192.168.67.4,5001,100.100.100.10,46512,3,30.0-40.0,30795030,24636024,1.135,68139,89088,76.485,0
20201017203228,192.168.67.4,5001,100.100.100.10,51583,4,30.0-40.0,30822960,24658368,1.141,68121,89089,76.464,0
20201017203228,192.168.67.4,0,100.100.100.10,0,-1,30.0-40.0,61617990,49294392,1.141,136260,178177,76.475,0
20201017203238,192.168.67.4,5001,100.100.100.10,46512,3,40.0-50.0,30215850,24172680,1.130,68622,89177,76.950,0
20201017203238,192.168.67.4,5001,100.100.100.10,51583,4,40.0-50.0,30257010,24205608,1.126,68594,89177,76.919,0
20201017203238,192.168.67.4,0,100.100.100.10,0,-1,40.0-50.0,60472860,48378288,1.130,137216,178354,76.935,0
20201017203248,192.168.67.4,5001,100.100.100.10,46512,3,50.0-60.0,29494080,23595264,1.071,69121,89185,77.503,0
20201017203248,192.168.67.4,5001,100.100.100.10,51583,4,50.0-60.0,29492610,23594088,1.170,69122,89185,77.504,0
20201017203248,192.168.67.4,0,100.100.100.10,0,-1,50.0-60.0,58986690,47189352,1.170,138243,178370,77.504,0
20201017203258,192.168.67.4,5001,100.100.100.10,46512,3,60.0-70.0,30314340,24251472,1.175,68537,89159,76.871,0
20201017203258,192.168.67.4,5001,100.100.100.10,51583,4,60.0-70.0,30336390,24269112,1.134,68523,89160,76.854,0
20201017203258,192.168.67.4,0,100.100.100.10,0,-1,60.0-70.0,60650730,48520584,1.175,137060,178319,76.862,0
20201017203308,192.168.67.4,5001,100.100.100.10,46512,3,70.0-80.0,30329040,24263232,0.840,68626,89258,76.885,0
20201017203308,192.168.67.4,5001,100.100.100.10,51583,4,70.0-80.0,30389310,24311448,0.835,68583,89256,76.839,0
20201017203308,192.168.67.4,0,100.100.100.10,0,-1,70.0-80.0,60718350,48574680,0.840,137209,178514,76.862,0
20201017203318,192.168.67.4,5001,100.100.100.10,46512,3,80.0-90.0,30752400,24601920,0.490,68192,89112,76.524,0
20201017203318,192.168.67.4,5001,100.100.100.10,51583,4,80.0-90.0,30664200,24531360,0.498,68253,89113,76.592,0
20201017203318,192.168.67.4,0,100.100.100.10,0,-1,80.0-90.0,61416600,49133280,0.498,136445,178225,76.558,0
20201017203328,192.168.67.4,5001,100.100.100.10,46512,3,90.0-100.0,31012590,24810072,1.456,68055,89152,76.336,0
20201017203328,192.168.67.4,5001,100.100.100.10,51583,4,90.0-100.0,30956730,24765384,1.384,68094,89153,76.379,0
20201017203328,192.168.67.4,0,100.100.100.10,0,-1,90.0-100.0,61969320,49575456,1.456,136149,178305,76.357,0
20201017203338,192.168.67.4,5001,100.100.100.10,46512,3,100.0-110.0,30483390,24386712,1.211,68453,89190,76.750,0
20201017203338,192.168.67.4,5001,100.100.100.10,51583,4,100.0-110.0,30486330,24389064,1.191,68451,89190,76.747,0
20201017203338,192.168.67.4,0,100.100.100.10,0,-1,100.0-110.0,60969720,48775776,1.211,136904,178380,76.749,0
20201017203348,192.168.67.4,5001,100.100.100.10,46512,3,110.0-120.0,30196740,24157392,0.694,68631,89173,76.964,0
20201017203348,192.168.67.4,5001,100.100.100.10,51583,4,110.0-120.0,30201150,24160920,0.630,68628,89173,76.961,0
20201017203348,192.168.67.4,0,100.100.100.10,0,-1,110.0-120.0,60397890,48318312,0.694,137259,178346,76.962,0
20201017203358,192.168.67.4,5001,100.100.100.10,46512,3,120.0-130.0,30580410,24464328,0.786,68396,89199,76.678,0
20201017203358,192.168.67.4,5001,100.100.100.10,51583,4,120.0-130.0,30589230,24471384,0.850,68388,89197,76.671,0
20201017203358,192.168.67.4,0,100.100.100.10,0,-1,120.0-130.0,61169640,48935712,0.850,136784,178396,76.674,0
20201017203408,192.168.67.4,5001,100.100.100.10,46512,3,130.0-140.0,30455460,24364368,0.368,68399,89117,76.752,0
20201017203408,192.168.67.4,5001,100.100.100.10,51583,4,130.0-140.0,30462810,24370248,1.092,68396,89119,76.747,0
20201017203408,192.168.67.4,0,100.100.100.10,0,-1,130.0-140.0,60918270,48734616,1.092,136795,178236,76.749,0
20201017203418,192.168.67.4,5001,100.100.100.10,46512,3,140.0-150.0,29893920,23915136,1.290,68830,89166,77.193,0
20201017203418,192.168.67.4,5001,100.100.100.10,51583,4,140.0-150.0,29961540,23969232,1.279,68783,89165,77.141,0
20201017203418,192.168.67.4,0,100.100.100.10,0,-1,140.0-150.0,59855460,47884368,1.290,137613,178331,77.167,0
20201017203428,192.168.67.4,5001,100.100.100.10,46512,3,150.0-160.0,29366190,23492952,0.562,69207,89184,77.600,0
20201017203428,192.168.67.4,5001,100.100.100.10,51583,4,150.0-160.0,29413230,23530584,0.439,69176,89185,77.565,0
20201017203428,192.168.67.4,0,100.100.100.10,0,-1,150.0-160.0,58779420,47023536,0.562,138383,178369,77.582,0
20201017203438,192.168.67.4,5001,100.100.100.10,46512,3,160.0-170.0,30202620,24162096,1.123,68624,89170,76.959,0
20201017203438,192.168.67.4,5001,100.100.100.10,51583,4,160.0-170.0,30354030,24283224,1.105,68521,89170,76.843,0
20201017203438,192.168.67.4,0,100.100.100.10,0,-1,160.0-170.0,60556650,48445320,1.123,137145,178340,76.901,0
20201017203448,192.168.67.4,5001,100.100.100.10,46512,3,170.0-180.0,30506910,24405528,1.185,68406,89159,76.724,0
20201017203448,192.168.67.4,5001,100.100.100.10,51583,4,170.0-180.0,30645090,24516072,1.150,68311,89158,76.618,0
20201017203448,192.168.67.4,0,100.100.100.10,0,-1,170.0-180.0,61152000,48921600,1.185,136717,178317,76.671,0
20201017203458,192.168.67.4,5001,100.100.100.10,46512,3,180.0-190.0,30756810,24605448,0.595,68253,89176,76.537,0
20201017203458,192.168.67.4,5001,100.100.100.10,51583,4,180.0-190.0,30777390,24621912,0.628,68239,89176,76.522,0
20201017203458,192.168.67.4,0,100.100.100.10,0,-1,180.0-190.0,61534200,49227360,0.628,136492,178352,76.530,0
20201017203508,192.168.67.4,5001,100.100.100.10,46512,3,190.0-200.0,30486330,24389064,0.276,68434,89173,76.743,0
20201017203508,192.168.67.4,5001,100.100.100.10,51583,4,190.0-200.0,30493680,24394944,0.284,68429,89173,76.737,0
20201017203508,192.168.67.4,0,100.100.100.10,0,-1,190.0-200.0,60980010,48784008,0.284,136863,178346,76.740,0
20201017203518,192.168.67.4,5001,100.100.100.10,46512,3,200.0-210.0,31143420,24914736,1.233,67893,89079,76.217,0
20201017203518,192.168.67.4,5001,100.100.100.10,51583,4,200.0-210.0,31058160,24846528,1.255,67951,89079,76.282,0
20201017203518,192.168.67.4,0,100.100.100.10,0,-1,200.0-210.0,62201580,49761264,1.255,135844,178158,76.249,0
20201017203528,192.168.67.4,5001,100.100.100.10,46512,3,210.0-220.0,30155580,24124464,1.454,68732,89246,77.014,0
20201017203528,192.168.67.4,5001,100.100.100.10,51583,4,210.0-220.0,30205560,24164448,1.520,68697,89245,76.976,0
20201017203528,192.168.67.4,0,100.100.100.10,0,-1,210.0-220.0,60361140,48288912,1.520,137429,178491,76.995,0
