20201013015324,192.168.67.6,5001,100.100.100.10,39338,4,0.0-10.0,16387224,13109779
20201013015334,192.168.67.6,5001,100.100.100.10,39338,4,10.0-20.0,15969912,12775929
20201013015344,192.168.67.6,5001,100.100.100.10,39338,4,20.0-30.0,14623952,11699161
20201013015354,192.168.67.6,5001,100.100.100.10,39338,4,30.0-40.0,16003400,12802720
20201013015404,192.168.67.6,5001,100.100.100.10,39338,4,40.0-50.0,15828232,12662585
20201013015414,192.168.67.6,5001,100.100.100.10,39338,4,50.0-60.0,15817928,12654342
20201013015424,192.168.67.6,5001,100.100.100.10,39338,4,60.0-70.0,15257648,12206118
20201013015434,192.168.67.6,5001,100.100.100.10,39338,4,70.0-80.0,16916592,13533273
20201013015444,192.168.67.6,5001,100.100.100.10,39338,4,80.0-90.0,15524264,12419411
20201013015454,192.168.67.6,5001,100.100.100.10,39338,4,90.0-100.0,16615200,13292160
20201013015504,192.168.67.6,5001,100.100.100.10,39338,4,100.0-110.0,18074504,14459603
20201013015514,192.168.67.6,5001,100.100.100.10,39338,4,110.0-120.0,15550024,12440019
20201013015524,192.168.67.6,5001,100.100.100.10,39338,4,120.0-130.0,14951104,11960883
20201013015534,192.168.67.6,5001,100.100.100.10,39338,4,130.0-140.0,14974288,11979430
20201013015544,192.168.67.6,5001,100.100.100.10,39338,4,140.0-150.0,16285472,13028377
20201013015554,192.168.67.6,5001,100.100.100.10,39338,4,150.0-160.0,15063160,12050528
20201013015604,192.168.67.6,5001,100.100.100.10,39338,4,160.0-170.0,16477384,13181907
20201013015614,192.168.67.6,5001,100.100.100.10,39338,4,170.0-180.0,15973776,12779020
20201013015624,192.168.67.6,5001,100.100.100.10,39338,4,180.0-190.0,16744000,13395200
20201013015634,192.168.67.6,5001,100.100.100.10,39338,4,190.0-200.0,15664656,12531724
20201013015644,192.168.67.6,5001,100.100.100.10,39338,4,200.0-210.0,15620864,12496691
20201013015654,192.168.67.6,5001,100.100.100.10,39338,4,210.0-220.0,15396752,12317401
20201013015704,192.168.67.6,5001,100.100.100.10,39338,4,220.0-230.0,15865584,12692467
20201013015714,192.168.67.6,5001,100.100.100.10,39338,4,230.0-240.0,15611848,12489478
20201013015724,192.168.67.6,5001,100.100.100.10,39338,4,240.0-250.0,14943376,11954700
20201013015734,192.168.67.6,5001,100.100.100.10,39338,4,250.0-260.0,15386448,12309158
20201013015744,192.168.67.6,5001,100.100.100.10,39338,4,260.0-270.0,15001336,12001068
20201013015754,192.168.67.6,5001,100.100.100.10,39338,4,270.0-280.0,16620352,13296281
20201013015804,192.168.67.6,5001,100.100.100.10,39338,4,280.0-290.0,17210256,13768204
20201013015814,192.168.67.6,5001,100.100.100.10,39338,4,290.0-300.0,15064448,12051558
20201013015815,192.168.67.6,5001,100.100.100.10,39338,4,0.0-301.3,477626368,12682983
