20201013015857,100.100.100.10,5001,192.168.67.6,44254,4,0.0-10.0,18915568,15132454
20201013015907,100.100.100.10,5001,192.168.67.6,44254,4,10.0-20.0,18981256,15185004
20201013015917,100.100.100.10,5001,192.168.67.6,44254,4,20.0-30.0,16262288,13009830
20201013015927,100.100.100.10,5001,192.168.67.6,44254,4,30.0-40.0,17922520,14338016
20201013015937,100.100.100.10,5001,192.168.67.6,44254,4,40.0-50.0,19745040,15796032
20201013015947,100.100.100.10,5001,192.168.67.6,44254,4,50.0-60.0,18590992,14872793
20201013015957,100.100.100.10,5001,192.168.67.6,44254,4,60.0-70.0,19537672,15630137
20201013020007,100.100.100.10,5001,192.168.67.6,44254,4,70.0-80.0,19714128,15771302
20201013020017,100.100.100.10,5001,192.168.67.6,44254,4,80.0-90.0,18502120,14801696
20201013020027,100.100.100.10,5001,192.168.67.6,44254,4,90.0-100.0,18764872,15011897
20201013020037,100.100.100.10,5001,192.168.67.6,44254,4,100.0-110.0,19397280,15517824
20201013020047,100.100.100.10,5001,192.168.67.6,44254,4,110.0-120.0,19969152,15975321
20201013020057,100.100.100.10,5001,192.168.67.6,44254,4,120.0-130.0,17715152,14172121
20201013020107,100.100.100.10,5001,192.168.67.6,44254,4,130.0-140.0,17904488,14323590
20201013020117,100.100.100.10,5001,192.168.67.6,44254,4,140.0-150.0,19842928,15874342
20201013020127,100.100.100.10,5001,192.168.67.6,44254,4,150.0-160.0,18618040,14894432
20201013020137,100.100.100.10,5001,192.168.67.6,44254,4,160.0-170.0,17103352,13682681
20201013020147,100.100.100.10,5001,192.168.67.6,44254,4,170.0-180.0,18870488,15096390
20201013020157,100.100.100.10,5001,192.168.67.6,44254,4,180.0-190.0,19168016,15334412
20201013020207,100.100.100.10,5001,192.168.67.6,44254,4,190.0-200.0,19178320,15342656
20201013020217,100.100.100.10,5001,192.168.67.6,44254,4,200.0-210.0,19442360,15553888
20201013020227,100.100.100.10,5001,192.168.67.6,44254,4,210.0-220.0,19786256,15829004
20201013020237,100.100.100.10,5001,192.168.67.6,44254,4,220.0-230.0,18927160,15141728
20201013020247,100.100.100.10,5001,192.168.67.6,44254,4,230.0-240.0,16295776,13036620
20201013020257,100.100.100.10,5001,192.168.67.6,44254,4,240.0-250.0,19066264,15253011
20201013020307,100.100.100.10,5001,192.168.67.6,44254,4,250.0-260.0,19694808,15755846
20201013020317,100.100.100.10,5001,192.168.67.6,44254,4,260.0-270.0,17167752,13734201
20201013020327,100.100.100.10,5001,192.168.67.6,44254,4,270.0-280.0,19390840,15512672
20201013020337,100.100.100.10,5001,192.168.67.6,44254,4,280.0-290.0,19170592,15336473
20201013020347,100.100.100.10,5001,192.168.67.6,44254,4,290.0-300.0,15459864,12367891
20201013020349,100.100.100.10,5001,192.168.67.6,44254,4,0.0-302.2,563478528,14914549
