# TimeStamp(s) Sum Stdev
0 1.06245e+07 0
10 9.95572e+06 0
20 1.0508e+07 0
30 1.10686e+07 0
40 1.01505e+07 0
50 1.00258e+07 0
60 1.05987e+07 0
70 1.05668e+07 0
80 1.13839e+07 0
90 1.07028e+07 0
100 1.12345e+07 0
110 1.17764e+07 0
120 1.03019e+07 0
130 1.11582e+07 0
140 1.15374e+07 0
150 1.1083e+07 0
160 1.14292e+07 0
170 1.11757e+07 0
180 1.06667e+07 0
190 1.05389e+07 0
200 1.11026e+07 0
210 1.10201e+07 0
220 1.06059e+07 0
230 9.74346e+06 0
240 1.04936e+07 0
250 1.05822e+07 0
260 1.09676e+07 0
270 1.10263e+07 0
280 1.04019e+07 0
290 1.10067e+07 0
