20201018013959,172.20.10.3,5001,172.20.10.8,42264,5,0.0-10.0,3982000,3185600
20201018013959,172.20.10.3,5001,172.20.10.8,42262,4,0.0-10.0,3924080,3139264
20201018013959,172.20.10.3,0,172.20.10.8,0,-1,0.0-10.0,7906080,6324864
20201018014009,172.20.10.3,5001,172.20.10.8,42264,5,10.0-20.0,4375856,3500684
20201018014009,172.20.10.3,5001,172.20.10.8,42262,4,10.0-20.0,4387440,3509952
20201018014009,172.20.10.3,0,172.20.10.8,0,-1,10.0-20.0,8763296,7010636
20201018014019,172.20.10.3,5001,172.20.10.8,42264,5,20.0-30.0,4278840,3423072
20201018014019,172.20.10.3,5001,172.20.10.8,42262,4,20.0-30.0,4397576,3518060
20201018014019,172.20.10.3,0,172.20.10.8,0,-1,20.0-30.0,8676416,6941132
20201018014029,172.20.10.3,5001,172.20.10.8,42262,4,30.0-40.0,4394680,3515744
20201018014029,172.20.10.3,5001,172.20.10.8,42264,5,30.0-40.0,4362824,3490259
20201018014029,172.20.10.3,0,172.20.10.8,0,-1,30.0-40.0,8757504,7006003
20201018014039,172.20.10.3,5001,172.20.10.8,42262,4,40.0-50.0,4345448,3476358
20201018014039,172.20.10.3,5001,172.20.10.8,42264,5,40.0-50.0,4226712,3381369
20201018014039,172.20.10.3,0,172.20.10.8,0,-1,40.0-50.0,8572160,6857728
20201018014049,172.20.10.3,5001,172.20.10.8,42262,4,50.0-60.0,5379320,4303456
20201018014049,172.20.10.3,5001,172.20.10.8,42264,5,50.0-60.0,5535704,4428563
20201018014049,172.20.10.3,0,172.20.10.8,0,-1,50.0-60.0,10915024,8732019
20201018014054,172.20.10.3,5001,172.20.10.8,42264,5,0.0-64.9,31588352,3892699
20201018014054,172.20.10.3,5001,172.20.10.8,42262,4,0.0-65.0,31719424,3904883
20201018014054,172.20.10.3,0,172.20.10.8,0,-1,0.0-65.0,63307776,7793631
