20201017213601,192.168.67.5,5001,100.100.100.10,48924,4,0.0-10.0,48419784,38735827
20201017213611,192.168.67.5,5001,100.100.100.10,48924,4,10.0-20.0,51324224,41059379
20201017213621,192.168.67.5,5001,100.100.100.10,48924,4,20.0-30.0,51719640,41375712
20201017213631,192.168.67.5,5001,100.100.100.10,48924,4,30.0-40.0,52052136,41641708
20201017213641,192.168.67.5,5001,100.100.100.10,48924,4,40.0-50.0,51938600,41550880
20201017213651,192.168.67.5,5001,100.100.100.10,48924,4,50.0-60.0,52254160,41803328
20201017213701,192.168.67.5,5001,100.100.100.10,48924,4,60.0-70.0,52006864,41605491
20201017213711,192.168.67.5,5001,100.100.100.10,48924,4,70.0-80.0,52505320,42004256
20201017213721,192.168.67.5,5001,100.100.100.10,48924,4,80.0-90.0,51018968,40815174
20201017213731,192.168.67.5,5001,100.100.100.10,48924,4,90.0-100.0,51650088,41320070
20201017213741,192.168.67.5,5001,100.100.100.10,48924,4,100.0-110.0,51445296,41156236
20201017213751,192.168.67.5,5001,100.100.100.10,48924,4,110.0-120.0,52036488,41629190
20201017213801,192.168.67.5,5001,100.100.100.10,48924,4,120.0-130.0,51459464,41167571
20201017213811,192.168.67.5,5001,100.100.100.10,48924,4,130.0-140.0,51225048,40980038
20201017213821,192.168.67.5,5001,100.100.100.10,48924,4,140.0-150.0,51975952,41580761
20201017213831,192.168.67.5,5001,100.100.100.10,48924,4,150.0-160.0,51809800,41447840
20201017213841,192.168.67.5,5001,100.100.100.10,48924,4,160.0-170.0,51880640,41504512
20201017213851,192.168.67.5,5001,100.100.100.10,48924,4,170.0-180.0,51404080,41123264
20201017213901,192.168.67.5,5001,100.100.100.10,48924,4,180.0-190.0,51357712,41086169
20201017213911,192.168.67.5,5001,100.100.100.10,48924,4,190.0-200.0,51809800,41447840
20201017213921,192.168.67.5,5001,100.100.100.10,48924,4,200.0-210.0,50722728,40578182
20201017213931,192.168.67.5,5001,100.100.100.10,48924,4,210.0-220.0,51164512,40931609
20201017213941,192.168.67.5,5001,100.100.100.10,48924,4,220.0-230.0,51939888,41551910
20201017213951,192.168.67.5,5001,100.100.100.10,48924,4,230.0-240.0,51504544,41203635
20201017214001,192.168.67.5,5001,100.100.100.10,48924,4,240.0-250.0,50032360,40025888
20201017214011,192.168.67.5,5001,100.100.100.10,48924,4,250.0-260.0,50708560,40566848
20201017214021,192.168.67.5,5001,100.100.100.10,48924,4,260.0-270.0,50093880,40075104
20201017214031,192.168.67.5,5001,100.100.100.10,48924,4,270.0-280.0,53581104,42864883
20201017214041,192.168.67.5,5001,100.100.100.10,48924,4,280.0-290.0,51789192,41431353
20201017214051,192.168.67.5,5001,100.100.100.10,48924,4,290.0-300.0,51881072,41504857
20201017214101,192.168.67.5,5001,100.100.100.10,48924,4,300.0-310.0,51346120,41076896
20201017214111,192.168.67.5,5001,100.100.100.10,48924,4,310.0-320.0,53042416,42433932
20201017214121,192.168.67.5,5001,100.100.100.10,48924,4,320.0-330.0,51333240,41066592
20201017214131,192.168.67.5,5001,100.100.100.10,48924,4,330.0-340.0,49688160,39750528
20201017214141,192.168.67.5,5001,100.100.100.10,48924,4,340.0-350.0,54434192,43547353
20201017214151,192.168.67.5,5001,100.100.100.10,48924,4,350.0-360.0,51803360,41442688
20201017214201,192.168.67.5,5001,100.100.100.10,48924,4,360.0-370.0,50639008,40511206
20201017214211,192.168.67.5,5001,100.100.100.10,48924,4,370.0-380.0,50681512,40545209
20201017214221,192.168.67.5,5001,100.100.100.10,48924,4,380.0-390.0,51169664,40935731
20201017214231,192.168.67.5,5001,100.100.100.10,48924,4,390.0-400.0,51469568,41175654
20201017214241,192.168.67.5,5001,100.100.100.10,48924,4,400.0-410.0,51173528,40938822
20201017214251,192.168.67.5,5001,100.100.100.10,48924,4,410.0-420.0,50964872,40771897
20201017214301,192.168.67.5,5001,100.100.100.10,48924,4,420.0-430.0,51965648,41572518
20201017214311,192.168.67.5,5001,100.100.100.10,48924,4,430.0-440.0,50997072,40797657
20201017214321,192.168.67.5,5001,100.100.100.10,48924,4,440.0-450.0,50705984,40564787
20201017214331,192.168.67.5,5001,100.100.100.10,48924,4,450.0-460.0,50927520,40742016
20201017214341,192.168.67.5,5001,100.100.100.10,48924,4,460.0-470.0,51436280,41149024
20201017214351,192.168.67.5,5001,100.100.100.10,48924,4,470.0-480.0,50546272,40437017
20201017214401,192.168.67.5,5001,100.100.100.10,48924,4,480.0-490.0,50457400,40365920
20201017214411,192.168.67.5,5001,100.100.100.10,48924,4,490.0-500.0,50950704,40760563
20201017214421,192.168.67.5,5001,100.100.100.10,48924,4,500.0-510.0,51566368,41253094
20201017214431,192.168.67.5,5001,100.100.100.10,48924,4,510.0-520.0,51974664,41579731
20201017214441,192.168.67.5,5001,100.100.100.10,48924,4,520.0-530.0,51987544,41590035
20201017214451,192.168.67.5,5001,100.100.100.10,48924,4,530.0-540.0,51022832,40818265
20201017214501,192.168.67.5,5001,100.100.100.10,48924,4,540.0-550.0,50851528,40681222
20201017214511,192.168.67.5,5001,100.100.100.10,48924,4,550.0-560.0,51248232,40998585
20201017214521,192.168.67.5,5001,100.100.100.10,48924,4,560.0-570.0,51522576,41218060
20201017214531,192.168.67.5,5001,100.100.100.10,48924,4,570.0-580.0,52228400,41782720
20201017214541,192.168.67.5,5001,100.100.100.10,48924,4,580.0-590.0,52276056,41820844
20201017214551,192.168.67.5,5001,100.100.100.10,48924,4,590.0-600.0,52549112,42039289
20201017214553,192.168.67.5,5001,100.100.100.10,48924,4,0.0-601.5,3095396352,41169494
