20201029095305,192.168.241.13,5003,100.100.100.10,37528,4,0.0-10.0,23539488,18831590
20201029095315,192.168.241.13,5003,100.100.100.10,37528,4,10.0-20.0,25243512,20194809
20201029095325,192.168.241.13,5003,100.100.100.10,37528,4,20.0-30.0,27402200,21921760
20201029095335,192.168.241.13,5003,100.100.100.10,37528,4,30.0-40.0,27181952,21745561
20201029095345,192.168.241.13,5003,100.100.100.10,37528,4,40.0-50.0,27469176,21975340
20201029095355,192.168.241.13,5003,100.100.100.10,37528,4,50.0-60.0,26284216,21027372
20201029095405,192.168.241.13,5003,100.100.100.10,37528,4,60.0-70.0,26318992,21055193
20201029095415,192.168.241.13,5003,100.100.100.10,37528,4,70.0-80.0,29339352,23471481
20201029095425,192.168.241.13,5003,100.100.100.10,37528,4,80.0-90.0,29457848,23566278
20201029095435,192.168.241.13,5003,100.100.100.10,37528,4,90.0-100.0,28601328,22881062
20201029095445,192.168.241.13,5003,100.100.100.10,37528,4,100.0-110.0,28551096,22840876
20201029095455,192.168.241.13,5003,100.100.100.10,37528,4,110.0-120.0,26443928,21155142
20201029095505,192.168.241.13,5003,100.100.100.10,37528,4,120.0-130.0,26388544,21110835
20201029095515,192.168.241.13,5003,100.100.100.10,37528,4,130.0-140.0,26367936,21094348
20201029095525,192.168.241.13,5003,100.100.100.10,37528,4,140.0-150.0,27379016,21903212
20201029095535,192.168.241.13,5003,100.100.100.10,37528,4,150.0-160.0,30123744,24098995
20201029095545,192.168.241.13,5003,100.100.100.10,37528,4,160.0-170.0,29441104,23552883
20201029095555,192.168.241.13,5003,100.100.100.10,37528,4,170.0-180.0,29054704,23243763
20201029095605,192.168.241.13,5003,100.100.100.10,37528,4,180.0-190.0,25725224,20580179
20201029095615,192.168.241.13,5003,100.100.100.10,37528,4,190.0-200.0,27211576,21769260
20201029095625,192.168.241.13,5003,100.100.100.10,37528,4,200.0-210.0,28750736,23000588
20201029095635,192.168.241.13,5003,100.100.100.10,37528,4,210.0-220.0,25717496,20573996
20201029095645,192.168.241.13,5003,100.100.100.10,37528,4,220.0-230.0,27608280,22086624
20201029095655,192.168.241.13,5003,100.100.100.10,37528,4,230.0-240.0,26000856,20800684
20201029095705,192.168.241.13,5003,100.100.100.10,37528,4,240.0-250.0,26634552,21307641
20201029095715,192.168.241.13,5003,100.100.100.10,37528,4,250.0-260.0,30131472,24105177
20201029095725,192.168.241.13,5003,100.100.100.10,37528,4,260.0-270.0,29532552,23626041
20201029095735,192.168.241.13,5003,100.100.100.10,37528,4,270.0-280.0,24253040,19402432
20201029095745,192.168.241.13,5003,100.100.100.10,37528,4,280.0-290.0,28606480,22885184
20201029095755,192.168.241.13,5003,100.100.100.10,37528,4,290.0-300.0,27031256,21625004
20201029095805,192.168.241.13,5003,100.100.100.10,37528,4,300.0-310.0,25651808,20521446
20201029095816,192.168.241.13,5003,100.100.100.10,37528,4,310.0-320.0,30582272,24465817
20201029095825,192.168.241.13,5003,100.100.100.10,37528,4,320.0-330.0,31532816,25226252
20201029095835,192.168.241.13,5003,100.100.100.10,37528,4,330.0-340.0,33846064,27076851
20201029095845,192.168.241.13,5003,100.100.100.10,37528,4,340.0-350.0,27196120,21756896
20201029095855,192.168.241.13,5003,100.100.100.10,37528,4,350.0-360.0,26000856,20800684
20201029095905,192.168.241.13,5003,100.100.100.10,37528,4,360.0-370.0,28771344,23017075
20201029095915,192.168.241.13,5003,100.100.100.10,37528,4,370.0-380.0,33014016,26411212
20201029095925,192.168.241.13,5003,100.100.100.10,37528,4,380.0-390.0,26859952,21487961
20201029095935,192.168.241.13,5003,100.100.100.10,37528,4,390.0-400.0,24092040,19273632
20201029095945,192.168.241.13,5003,100.100.100.10,37528,4,400.0-410.0,25709768,20567814
20201029095955,192.168.241.13,5003,100.100.100.10,37528,4,410.0-420.0,27842696,22274156
20201029100005,192.168.241.13,5003,100.100.100.10,37528,4,420.0-430.0,30855024,24684019
20201029100015,192.168.241.13,5003,100.100.100.10,37528,4,430.0-440.0,27768296,22214636
20201029100025,192.168.241.13,5003,100.100.100.10,37528,4,440.0-450.0,33678624,26942899
20201029100035,192.168.241.13,5003,100.100.100.10,37528,4,450.0-460.0,25385192,20308153
20201029100045,192.168.241.13,5003,100.100.100.10,37528,4,460.0-470.0,25882360,20705888
20201029100055,192.168.241.13,5003,100.100.100.10,37528,4,470.0-480.0,26674480,21339584
20201029100105,192.168.241.13,5003,100.100.100.10,37528,4,480.0-490.0,26787824,21430259
20201029100115,192.168.241.13,5003,100.100.100.10,37528,4,490.0-500.0,25391632,20313305
20201029100125,192.168.241.13,5003,100.100.100.10,37528,4,500.0-510.0,28441616,22753292
20201029100135,192.168.241.13,5003,100.100.100.10,37528,4,510.0-520.0,30526888,24421510
20201029100145,192.168.241.13,5003,100.100.100.10,37528,4,520.0-530.0,28021728,22417382
20201029100155,192.168.241.13,5003,100.100.100.10,37528,4,530.0-540.0,29786288,23829030
20201029100205,192.168.241.13,5003,100.100.100.10,37528,4,540.0-550.0,24457832,19566265
20201029100215,192.168.241.13,5003,100.100.100.10,37528,4,550.0-560.0,27831104,22264883
20201029100225,192.168.241.13,5003,100.100.100.10,37528,4,560.0-570.0,28906584,23125267
20201029100235,192.168.241.13,5003,100.100.100.10,37528,4,570.0-580.0,27975360,22380288
20201029100245,192.168.241.13,5003,100.100.100.10,37528,4,580.0-590.0,31871560,25497248
20201029100255,192.168.241.13,5003,100.100.100.10,37528,4,590.0-600.0,30340128,24272102
