# TimeStamp(s) Latency-avg(ms) Stdev
2970 115.656 105.507
2980 91.373 90.975
2990 85.461 89.584
3000 94.101 93.147
3010 72.38 75.101
3020 68.206 69.587
3030 69.938 74.333
3040 69.542 69.164
3050 91.585 97.295
3060 81.172 82.775
3070 61.934 67.076
3080 61.955 61.46
3090 78.204 85.272
3100 95.49 99.093
3110 90.274 91.031
3120 70.05 70.665
3130 99.595 98.931
3140 63.479 63.175
3150 96.564 94.52
3160 80.319 80.14
3170 81.07 85.752
3180 120.24 112.34
3190 103.548 101.08
3200 67.4 71.882
3210 84.119 89.621
3220 86.6 80.843
3230 68.997 72.812
3240 102.665 96.874
3250 86.195 91.052
3260 90.077 93.392
3270 82.544 85.291
3280 61.753 62.809
3290 113.317 107.878
3300 82.354 88.893
3310 131.341 113.844
3320 89.571 96.714
3330 93.812 96.407
3340 127.509 115.286
3350 94.184 93.358
3360 88.384 93.955
3370 92.028 91.842
3380 65.69 60.684
3390 71.121 67.294
3400 92.754 89.677
3410 95.173 89.497
3420 74.289 77.88
3430 64.334 65.549
3440 96.398 94.564
3450 123.655 115.058
3460 88.614 87.666
3470 108.283 107.709
3480 92.094 85.161
3490 124.689 111.962
3500 94.069 88.355
3510 88.878 83.038
3520 117.369 108.512
3530 124.14 111.206
3540 76.305 80.847
3550 105.201 104.172
3560 98.063 100.205
3570 97.262 92.552
3580 83.578 83.948
3590 104.358 104.342
3600 87.464 87.166
3610 124.916 105.748
3620 95.411 92.402
3630 83.437 85.141
3640 99.809 94.445
3650 93.627 87.28
3660 98.216 91.807
3670 92.242 88.989
3680 91.131 84.8
3690 79.033 79.299
3700 86.481 90.881
3710 85.596 80.169
3720 129.175 113.451
3730 125.803 113.219
3740 109.281 102.696
3750 81.574 81.972
3760 84.141 80.541
3770 107.53 99.776
3780 101.265 99.042
3790 85.321 89.363
3800 82.714 89.096
3810 96.89 92.325
3820 81.888 81.631
3830 95.537 96.879
3840 80.984 82.166
3850 75.906 67.449
3860 108.067 100.677
3870 78.929 80.252
3880 72.176 69.139
3890 102.379 103.883
3900 75.337 75.859
3910 102.466 96.202
3920 109.486 106.389
3930 104.533 97.755
3940 78.033 68.342
3950 91.432 89.652
3960 114.23 104.512
3970 101.815 99.666
3980 92.127 90.999
3990 84.524 82.818
4000 109.454 98.979
4010 122.958 103.134
4020 87.415 81.417
4030 82.957 78.949
4040 112.065 103.704
4050 110.004 96.584
4060 107.715 101.939
4070 92.404 84.761
4080 101.898 95.74
4090 93.664 89.979
4100 92.456 91.367
4110 77.088 73.568
4120 94.129 88.274
4130 101.151 96.296
4140 82.449 85.969
4150 80.47 78.272
4160 67.244 59.306
4170 67.038 62.141
4180 91.177 87.655
4190 77.892 71.672
4200 108.358 103.592
4210 80.669 75.042
4220 81.154 78.092
4230 82.539 79.521
4240 67.608 58.034
4250 103.259 97.539
4260 91.007 84.022
4270 103.768 100.775
4280 105.169 94.93
4290 80.418 80.092
4300 83.007 77.578
4310 86.529 83.141
4320 103.711 94.665
4330 64.582 54.717
4340 107.236 97.888
4350 86.097 77.313
4360 118.282 109.483
4370 115.394 105.088
4380 110.569 101.913
4390 90.268 83.425
4400 111.044 97.283
4410 124.978 105.176
4420 115.621 99.793
4430 107.152 98.398
4440 106.286 99.761
4450 97.473 94.3
4460 82.844 77.787
4470 107.257 96.543
4480 89.898 85.667
4490 93.972 87.655
4500 99.757 93.707
4510 120.701 104.224
4520 77.641 74.588
4530 126.849 108.055
4540 117.58 107.33
4550 98.465 87.059
4560 84.417 78.726
4570 78.474 72.427
4580 79.399 79.209
4590 82.001 73.504
4600 83.343 77.866
4610 121.396 107.57
4620 94.689 84.956
4630 110.285 97.359
4640 98.589 92.123
4650 108.888 101.312
4660 100.116 95.913
4670 108.618 98.544
4680 60.541 46.692
4690 99.051 90.164
4700 75.16 61.798
4710 99.261 85.709
4720 88.779 78.203
4730 119.909 101.688
4740 107.504 104.675
4750 76.502 64.793
4760 94.28 87.335
4770 92.191 90.453
4780 94.6 91.329
4790 113.18 101.604
4800 64.438 43.546
4810 79.99 73.411
4820 99.54 91.644
4830 105.144 90.972
4840 94.452 89.098
4850 92.115 88.057
4860 109.126 101.467
4870 108.915 97.265
4880 88.515 81.295
4890 108.646 101.261
4900 53.489 1.575
4910 66.79 51.683
4920 97.625 90.316
4930 108.823 93.465
4940 110.543 100.737
4950 67.746 48.35
4960 105.745 94.795
4970 97.242 90.24
4980 98.13 85.543
4990 107.524 98.243
5000 112.185 101.739
5010 95.341 83.569
5020 69.188 53.689
5030 106.873 97.393
5040 90.383 82.697
5050 119.776 100.533
5060 132.039 114.759
5070 108.762 88.322
5080 93.303 85.174
5090 103.202 89.434
5100 102.697 87.186
5110 88.241 76.56
5120 106.491 98.86
5130 133.415 111.164
5140 133.045 117.374
5150 115.735 105.585
5160 86.337 80.157
5170 91.185 84.9
5180 113.496 101.243
5190 100.298 90.202
5200 119.923 99.55
5210 119.339 96.392
5220 119.443 106.365
5230 107.21 94.25
5240 123.139 105.261
5250 97.419 90.759
5260 111.327 93.092
5270 111.599 101.463
5280 115.62 100.987
5290 113.35 97.618
5300 78.152 58.476
5310 121.443 107.073
5320 136.404 113.703
5330 115.771 100.945
5340 96.067 84.06
5350 115.973 99.443
5360 110.827 100.299
5370 125.458 107.605
5380 107.767 92.699
5390 75.946 60.843
5400 97.448 82.278
5410 93.675 84.974
5420 112.254 97.694
5430 108.833 94.998
5440 97.004 86.609
5450 97.288 87.456
5460 111.354 101.753
5470 134.801 106.02
5480 114.398 95.639
5490 106.479 99.544
5500 119.352 97.391
5510 115 96.725
5520 122.427 101.724
5530 97.484 83.666
5540 112.938 99.029
5550 125.431 106.934
5560 121.47 107.435
5570 95.602 80.966
5580 100.017 86.351
5590 115.994 96.541
5600 103.149 92.258
5610 115.94 101.275
5620 135.777 117.664
5630 110.005 96.319
5640 117.163 98.042
5650 105.812 93.646
5660 90.875 82.29
5670 81.745 66.788
5680 112.986 102.188
5690 79.474 63.34
5700 143.905 121.03
5710 83.447 68.025
5720 107.023 97.114
5730 94.924 80.85
5740 105.258 92.851
5750 105.161 94.216
5760 111.606 100.035
5770 104.11 86.211
5780 126.259 108.848
5790 93.198 81.522
5800 82.353 66.884
5810 91.591 76.789
5820 124.992 110.551
5830 94.821 82.926
5840 125.221 106.392
5850 96.563 79.696
5860 116.769 96.964
5870 121.882 105.854
5880 97.575 87.12
5890 102.719 87.091
5900 145.869 116.56
5910 97.495 88.791
5920 73.397 50.004
5930 78.955 68.224
5940 96.642 82.458
5950 86.196 67.086
5960 119.665 96.145
5970 130.036 111.302
5980 122.577 99.64
5990 118.944 93.921
6000 118.492 97.33
6010 85.238 64.047
6020 90.869 73.237
6030 99.202 90.546
6040 91.165 74.818
6050 90.541 74.086
6060 109.059 98.615
6070 96.045 86.169
6080 71.51 48.923
6090 93.09 70.95
6100 88.818 75.555
6110 107.199 93.452
6120 107.635 98.791
6130 126.564 109.215
6140 130.664 106.191
6150 114.783 96.185
6160 113.412 97.488
6170 91.332 74.6
6180 113.119 98.668
6190 112.744 87.179
6200 83.841 70.009
6210 87.469 73.45
6220 97.369 85.602
6230 86.829 72.64
6240 140.915 118.358
6250 105.772 90.18
6260 87.48 67.715
6270 98.709 88.101
6280 90.239 73.901
6290 79.366 55.436
6300 106.198 95.619
6310 116.132 100.877
6320 71.239 42.631
6330 109.391 83.944
6340 113.035 93.684
6350 98.043 84.622
6360 104.118 82.617
6370 114.463 98.55
6380 114.407 91.555
6390 105.85 90.891
6400 63.665 19.434
6410 68.145 41.885
6420 76.339 55.182
6430 114.736 99.038
6440 75.242 56.611
6450 64.208 19.749
6460 71.218 38.382
6470 98.009 79.683
6480 103.621 88.165
6490 84.262 62.974
6500 78.677 59.374
6510 120.866 103.771
6520 97.679 78.111
6530 113.716 103.815
6540 80.341 63.344
6550 109.077 90.77
6560 107.753 89.099
6570 104.452 86.429
6580 122.745 98.895
6590 122.523 103.225
6600 114.05 90.626
6610 101.961 82.672
6620 101.801 85.279
6630 120.81 101.453
6640 113.154 91.999
6650 94.137 69.637
6660 99.183 76.438
6670 129.063 105.821
6680 99.588 77.29
6690 104.882 90.075
6700 127.145 100.001
6710 96.836 75.8
6720 124.541 102.564
6730 124.386 99.689
6740 144.047 111.602
6750 151.029 116.025
6760 106.528 83.522
6770 94.974 73.247
6780 130.431 105.366
6790 127.05 100.793
6800 118.977 94.203
6810 122.88 101.629
6820 102.352 78.279
6830 106.926 86.086
6840 98.318 79.112
6850 95.463 71.097
6860 126.949 105.263
6870 75.972 51.198
6880 91.494 68.531
6890 112.592 92.635
6900 122.999 97.771
6910 103.868 85.157
6920 113.8 88.732
6930 98.228 81.685
6940 123.71 99.808
6950 102.884 85.867
6960 84.779 67.906
6970 140.792 114.973
6980 122.091 100.716
6990 97.579 80.805
7000 127.154 108.233
7010 102.52 80.21
7020 116.05 95.272
7030 97.845 77.302
7040 116.899 101.57
7050 129.306 103.711
7060 80.712 53.927
7070 105.306 81.996
7080 117.501 96.047
7090 110.001 87.89
7100 105.847 92.461
7110 107.822 82.33
7120 114.034 93.79
7130 96.325 77.395
7140 89.835 68.927
7150 88.321 69.118
7160 98.199 77.144
7170 125.393 101.021
7180 103.215 82.416
7190 93.801 76.337
7200 108.557 91.635
7210 116.483 93.25
7220 87.553 58.52
7230 98.959 80.063
7240 107.973 87.871
7250 120.494 96.213
7260 123.126 105.278
7270 104.046 85.643
7280 100.538 78.316
7290 90.61 71.66
7300 103.984 82.307
7310 91.843 73.26
7320 81.174 55.677
7330 113.557 88.729
7340 117.578 92.126
7350 114.177 93.519
7360 116.526 95.778
7370 139.27 106.57
7380 124.732 101.33
7390 141.969 108.204
7400 108.493 91.948
7410 98.405 75.957
7420 95.595 75.85
7430 91.08 65.326
7440 107.255 87.436
7450 126.402 101.408
7460 113.967 88.304
7470 100.984 79.928
7480 104.928 87.452
7490 137.092 102.576
7500 99.162 74.966
7510 98.818 79.037
7520 97.783 77.148
7530 109.583 87.899
7540 101.841 77.857
7550 110.332 89.211
7560 111.687 91.842
7570 131.885 104.924
7580 119.157 89.739
7590 115.016 86.635
7600 97.833 73.097
7610 137.016 108.448
7620 98.719 79.034
7630 113.12 92.137
7640 122.589 98.415
7650 92.459 64.94
7660 106.639 85.326
7670 119.727 95.252
7680 114.899 89.835
7690 116.943 93.713
7700 129.75 100.442
7710 120.096 93.163
7720 123.076 101.864
7730 98.284 77.952
7740 123.779 102.859
7750 117.883 96.417
7760 122.852 97.689
7770 116 91.746
7780 91.993 66.627
7790 117.873 92.682
7800 102.246 76.735
7810 123.43 98.268
7820 106.326 77.507
7830 109.388 82.125
7840 100.187 68.983
7850 102.115 82.578
7860 103.343 78.704
7870 121.076 91.362
7880 137.59 108.157
7890 105.684 82.417
7900 105.353 77.081
7910 95.865 68.569
7920 102.596 78.783
7930 107.278 91.916
7940 123.074 101.048
7950 129.441 105.727
7960 98.556 78.96
7970 90.313 63.631
7980 98.435 79.152
7990 100.383 82.403
8000 105.782 71.044
8010 107.016 81.874
8020 147.236 109.253
8030 112.805 84.272
8040 112.573 85.91
8050 97.203 74.202
8060 141.784 102.954
8070 119.553 95.391
8080 118.386 93.234
8090 115.682 88.475
8100 125.773 93.541
8110 89.166 57.988
8120 99.021 70.475
8130 98.077 64.814
8140 85.088 50.252
8150 112.061 88.815
8160 123.672 94.992
8170 109.16 83.828
8180 108.977 88.374
8190 114.125 93.145
8200 86.721 51.934
8210 124.997 91.81
8220 117.84 88.43
8230 115.075 93.131
8240 122.597 92.354
8250 124.582 94.208
8260 135.413 106.231
8270 104.871 76.166
8280 128.336 103.013
8290 114.537 83.348
8300 134.225 101.564
8310 99.786 70.144
8320 123.164 94.814
8330 105.463 83.101
8340 138.679 103.978
8350 116.789 91.504
8360 109.015 81.724
8370 103.791 77.492
8380 117.895 86.979
8390 120.093 94.118
8400 110.065 82.156
8410 105.434 82.843
8420 130.427 96.212
8430 116.912 91.497
8440 108.612 83.244
8450 93.934 64.567
8460 96.145 70.584
8470 104.685 79.755
8480 93.848 60.048
8490 89.004 56.055
8500 122.244 95.072
8510 114.984 85.957
8520 111.521 86.975
8530 108.903 83.217
8540 111.878 89.76
8550 131.436 106.281
8560 121.963 93.511
8570 147.477 114.103
8580 135.408 103.283
8590 97.57 65.881
8600 122.135 93.932
8610 124.699 95.869
8620 125.192 93.977
8630 131.932 103.717
8640 129.409 97.979
8650 143.303 110.225
8660 120.622 90.926
8670 88.373 56.8
8680 112.761 80.34
8690 113.137 79.54
8700 99.304 69.397
8710 113.742 82.067
8720 129.85 94.221
8730 111.558 79.558
8740 148.834 108.986
8750 133.401 101.252
8760 129.488 93.502
8770 126.456 96.336
8780 134.797 97.548
8790 156.545 113.735
8800 124.656 95.243
8810 135.643 102.211
8820 126.995 96.95
8830 114.336 79.943
8840 90.346 55.443
8850 115.548 84.095
8860 105.256 77.686
8870 118.964 91.754
8880 144.375 109.771
8890 106.233 75.831
8900 89.217 51.987
8910 94.314 54.303
8920 127.814 96.169
8930 116.496 91.423
8940 132.647 93.73
8950 120.436 89.853
8960 119.362 92.819
8970 115.278 83.825
8980 140.36 105.731
8990 121.44 89.679
9000 154.968 111.091
9010 133.632 100.039
9020 127.353 92.028
9030 122.566 89.864
9040 149.384 102.972
9050 148.304 107.361
9060 145.765 105.566
9070 105.776 67.254
9080 117.581 89.959
9090 115.2 86.175
9100 121.925 87.032
9110 122.273 84.335
9120 131.891 97.108
9130 110.381 79.223
9140 128.429 94.118
9150 117.127 82.732
9160 105.462 72.294
9170 139.245 102.779
9180 102.633 68.965
9190 110.612 78.863
9200 144.223 103.279
9210 138.376 100.287
9220 130.102 93.794
9230 154.967 110.377
9240 128.502 95.853
9250 122.775 92.393
9260 132.198 88.14
9270 127.486 92.375
9280 125.791 90.481
9290 114.623 76.21
9300 145.168 105.71
9310 151.296 108.621
9320 133.246 99.202
9330 112.114 80.788
9340 118.081 80.286
9350 126.317 89.243
9360 128.128 92.742
9370 128.476 93.154
9380 161.487 115.438
9390 136.934 100.992
9400 141.567 104.771
9410 101.474 68.517
9420 111.31 77.342
9430 115.311 90.689
9440 109.958 79.941
9450 128.238 91.937
9460 114.183 79.873
9470 113.549 78.431
9480 148.637 104.546
9490 128.806 90.826
9500 122.747 85.994
9510 114.75 83.396
9520 145.675 108.599
9530 120.097 87.39
9540 142.406 105.981
9550 141.809 101.747
9560 138.231 101.837
9570 97.669 54.003
9580 142.277 99.052
9590 124.484 82.818
9600 123.606 80.725
9610 125.215 84.701
9620 113.242 78.268
9630 140.129 100.646
9640 106.888 63.091
9650 120.561 88.48
9660 128.658 84.146
9670 134.052 93.563
9680 150.701 110.177
9690 118.274 79.787
9700 115.77 79.791
9710 111.828 72.955
9720 132.823 91.621
9730 128.608 84.361
9740 126.154 85.321
9750 135.913 94.665
9760 97.853 59.749
9770 132.503 96.534
9780 153.671 107.531
9790 140.299 95.409
9800 128.357 90.479
9810 147.117 108.988
9820 135.159 95.285
9830 117.866 73.83
9840 135.785 97.629
9850 142.967 100.012
9860 152.497 112.41
9870 123.094 85.82
9880 133.874 91.503
9890 101.257 54.91
9900 126.538 86.391
9910 107.003 72.043
9920 119.453 86.171
9930 121.059 78.549
9940 116.948 82.983
9950 112.65 75.214
9960 128.187 89.15
9970 131.155 94.039
9980 104.619 69.131
9990 142 94.222
10000 143.127 104.465
