# TimeStamp(s) Sum Stdev
0 1.51214e+06 3384.69
10 1.02472e+06 2680.85
20 1.04664e+06 1400.13
30 1.06552e+06 114.863
40 1.04751e+06 3990.15
50 1.04347e+06 473.279
60 1.07451e+06 1794.42
70 1.06756e+06 468.27
80 1.14307e+06 495.66
90 1.15899e+06 1476.41
100 1.10949e+06 2315.86
110 1.08695e+06 1313.53
120 1.07234e+06 1908.09
130 1.01374e+06 1390.54
140 1.0104e+06 3.98457
150 1.0627e+06 350.283
160 1.09017e+06 2275.94
170 1.09152e+06 2648.33
180 1.02898e+06 229.514
190 1.01678e+06 463.328
200 1.01668e+06 808.598
210 1.03236e+06 1637.17
220 1.04625e+06 1411.07
230 1.03381e+06 1871.98
240 1.01982e+06 695.727
250 1.02706e+06 1516.77
260 1.05606e+06 702.198
270 1.03185e+06 461.328
280 1.05192e+06 2480.38
290 1.03623e+06 353.922
