20201017173113,100.100.100.10,5001,192.168.67.2,37922,4,0.0-10.0,18275432,14620345
20201017173123,100.100.100.10,5001,192.168.67.2,37922,4,10.0-20.0,19027624,15222099
20201017173133,100.100.100.10,5001,192.168.67.2,37922,4,20.0-30.0,16796808,13437446
20201017173143,100.100.100.10,5001,192.168.67.2,37922,4,30.0-40.0,18708200,14966560
20201017173153,100.100.100.10,5001,192.168.67.2,37922,4,40.0-50.0,18529168,14823334
20201017173203,100.100.100.10,5001,192.168.67.2,37922,4,50.0-60.0,16590728,13272582
20201017173213,100.100.100.10,5001,192.168.67.2,37922,4,60.0-70.0,17765384,14212307
20201017173223,100.100.100.10,5001,192.168.67.2,37922,4,70.0-80.0,18335968,14668774
20201017173233,100.100.100.10,5001,192.168.67.2,37922,4,80.0-90.0,17403456,13922764
20201017173243,100.100.100.10,5001,192.168.67.2,37922,4,90.0-100.0,16725968,13380774
20201017173253,100.100.100.10,5001,192.168.67.2,37922,4,100.0-110.0,18646376,14917100
20201017173303,100.100.100.10,5001,192.168.67.2,37922,4,110.0-120.0,17157448,13725958
20201017173313,100.100.100.10,5001,192.168.67.2,37922,4,120.0-130.0,17867136,14293708
20201017173323,100.100.100.10,5001,192.168.67.2,37922,4,130.0-140.0,18035864,14428691
20201017173333,100.100.100.10,5001,192.168.67.2,37922,4,140.0-150.0,17907064,14325651
20201017173343,100.100.100.10,5001,192.168.67.2,37922,4,150.0-160.0,18106704,14485363
20201017173353,100.100.100.10,5001,192.168.67.2,37922,4,160.0-170.0,16999024,13599219
20201017173403,100.100.100.10,5001,192.168.67.2,37922,4,170.0-180.0,18574248,14859398
20201017173413,100.100.100.10,5001,192.168.67.2,37922,4,180.0-190.0,16956520,13565216
20201017173423,100.100.100.10,5001,192.168.67.2,37922,4,190.0-200.0,17543848,14035078
20201017173433,100.100.100.10,5001,192.168.67.2,37922,4,200.0-210.0,17641736,14113388
20201017173443,100.100.100.10,5001,192.168.67.2,37922,4,210.0-220.0,18629632,14903705
20201017173453,100.100.100.10,5001,192.168.67.2,37922,4,220.0-230.0,17885168,14308134
20201017173503,100.100.100.10,5001,192.168.67.2,37922,4,230.0-240.0,16675736,13340588
20201017173513,100.100.100.10,5001,192.168.67.2,37922,4,240.0-250.0,17170328,13736262
20201017173523,100.100.100.10,5001,192.168.67.2,37922,4,250.0-260.0,18141480,14513184
20201017173533,100.100.100.10,5001,192.168.67.2,37922,4,260.0-270.0,18265128,14612102
20201017173543,100.100.100.10,5001,192.168.67.2,37922,4,270.0-280.0,17698408,14158726
20201017173553,100.100.100.10,5001,192.168.67.2,37922,4,280.0-290.0,18071928,14457542
20201017173603,100.100.100.10,5001,192.168.67.2,37922,4,290.0-300.0,15390312,12312249
20201017173613,100.100.100.10,5001,192.168.67.2,37922,4,300.0-310.0,15788304,12630643
20201017173623,100.100.100.10,5001,192.168.67.2,37922,4,310.0-320.0,15963472,12770777
