# TimeStamp(s) Latency-avg(ms) Stdev
2970 114.061 119.671
2980 111.105 117.385
2990 100.901 113.731
3000 116.636 116.285
3010 82.513 101.773
3020 78.739 99.711
3030 84.059 102.999
3040 97.992 110.691
3050 92.38 110.552
3060 101.472 109.76
3070 96.081 115.171
3080 95.047 107.684
3090 96.487 114
3100 100.372 110.722
3110 68.4 97.976
3120 103.764 114.493
3130 115.123 118.174
3140 101.416 116.907
3150 91.802 104.964
3160 102.988 118.267
3170 108.124 114.773
3180 93.702 107.058
3190 110.825 113.089
3200 71.039 101.257
3210 104.704 115.041
3220 102.326 111.431
3230 98.835 118.499
3240 117.506 120.08
3250 104.683 112.768
3260 105.273 112.249
3270 87.162 104.197
3280 109.074 120.079
3290 94.612 109.439
3300 98.431 106.399
3310 87.109 103.348
3320 90.839 109.201
3330 92.26 106.685
3340 93.475 107.63
3350 83.177 106.441
3360 108.52 114.354
3370 108.633 120.041
3380 101.305 117.547
3390 94.792 113.591
3400 79.43 103.972
3410 104.716 112.783
3420 111.514 114.289
3430 108.16 116.21
3440 74.59 98.574
3450 89.9 108.432
3460 83.049 106.862
3470 78.009 99.504
3480 97.66 111.657
3490 82.227 103.836
3500 90.316 114.794
3510 94.386 105.467
3520 86.303 105.722
3530 102.67 111.759
3540 88.07 102.931
3550 92.338 108.062
3560 95.155 115.306
3570 91.357 111.311
3580 72.16 97.119
3590 121.086 119.459
3600 115.663 112.27
3610 95.44 108.468
3620 115.828 118.754
3630 95.641 111.429
3640 76.835 100.891
3650 109.846 119.851
3660 96.624 111.085
3670 78.489 101.942
3680 79.141 91.864
3690 79.034 98.784
3700 89.549 107.351
3710 87.266 102.174
3720 96.978 108.552
3730 91.613 106.741
3740 89.449 103.517
3750 80.54 98.662
3760 75.131 100.407
3770 87.503 106.468
3780 82.159 108.678
3790 59.282 86.482
3800 119.637 117.54
3810 106.892 109.294
3820 83.705 102.546
3830 71.765 92.658
3840 84.433 105.489
3850 88.708 104.976
3860 80.633 100.392
3870 93.622 110.869
3880 110.988 118.353
3890 119.947 117.884
3900 96.249 108.239
3910 97.417 110.24
3920 95.023 111.403
3930 89.368 107.036
3940 101.744 115.514
3950 123.065 120.424
3960 102.059 111.514
3970 108.385 115.405
3980 78.83 102.846
3990 90.14 110.178
4000 84.252 103.49
4010 76.005 100.802
4020 118.248 115.832
4030 100.782 107.289
4040 100.736 112.922
4050 115.25 118.978
4060 99.161 111.7
4070 85.166 104.971
4080 80.796 106.595
4090 79.744 99.91
4100 87.165 105.897
4110 99.202 112.533
4120 82.88 105.037
4130 101.724 110.615
4140 126.686 117.748
4150 111.665 125.007
4160 98.382 113.963
4170 114.652 122.77
4180 67.533 97.999
4190 104.66 114.221
4200 89.157 106.553
4210 90.361 109.078
4220 96.499 107.724
4230 81.243 101.467
4240 84.954 101.767
4250 90.09 101.984
4260 88.181 105.242
4270 104.581 112.809
4280 114.832 118.988
4290 78.011 100.844
4300 133.952 124.949
4310 65.409 88.085
4320 98.372 109.226
4330 97.428 113.543
4340 98.507 114.487
4350 107.931 112.458
4360 109.264 116.985
4370 74.709 99.018
4380 103.103 106.048
4390 82.318 99.508
4400 86.553 106.355
4410 89.45 112.398
4420 83.619 101.801
4430 97.936 113.192
4440 93.68 110.635
4450 116.065 120.491
4460 78.48 102.851
4470 85.017 101.681
4480 96.083 112.205
4490 104.629 112.354
4500 103.64 111.449
4510 105.335 111.384
4520 85.259 103.658
4530 102.321 109.217
4540 93.821 104.665
4550 95.678 104.37
4560 96.924 109.417
4570 57.439 77.304
4580 80.569 97.631
4590 89.997 112.669
4600 86.822 110.992
4610 91.191 111.581
4620 92.574 106.502
4630 78.257 102.369
4640 73.764 93.505
4650 82.016 102.401
4660 102.574 111.68
4670 96.468 100.232
4680 85.208 109.585
4690 88.868 106.363
4700 86.962 101.992
4710 98.536 105.702
4720 69.485 95.546
4730 106.735 113.805
4740 101.691 115.218
4750 96.248 109.945
4760 110.846 120.212
4770 102.082 110.409
4780 93.522 105.613
4790 96.24 109.753
4800 90.478 111.021
4810 91.408 109.456
4820 90.198 108.233
4830 109.045 117.827
4840 92.987 99.415
4850 96.21 111.205
4860 93.992 109.552
4870 83.245 104.395
4880 99.008 112.043
4890 86.465 102.599
4900 72.423 92.434
4910 101.325 110.217
4920 103.802 110.719
4930 108.467 119.551
4940 98.196 109.056
4950 83.466 106.051
4960 104.883 114.165
4970 94.652 110.206
4980 116.678 118.089
4990 102.758 107.531
5000 86.26 95.598
5010 95.547 105.751
5020 83.478 97.995
5030 100.299 113.387
5040 96.35 112.925
5050 89.804 105.46
5060 92.078 103.543
5070 111.841 118.27
5080 91.203 110.68
5090 96.576 115.636
5100 77.364 95.86
5110 102.571 117.27
5120 92.106 109.665
5130 84.105 102.211
5140 80.177 103.672
5150 71.662 95.477
5160 97.311 110.591
5170 85.297 101.99
5180 83.521 101.195
5190 88.631 100.787
5200 106.069 116.295
5210 73.519 93.594
5220 85.793 114.089
5230 91.46 112.904
5240 96.05 115.371
5250 94.894 110.831
5260 104.129 113.739
5270 86.527 106.952
5280 99.123 114.248
5290 75.389 98.327
5300 116.676 121.229
5310 96.41 108.613
5320 81.617 98.874
5330 103.841 113.641
5340 101.461 111.737
5350 92.669 113.579
5360 88.934 104.143
5370 90.328 107.787
5380 90.804 104.291
5390 87.859 102.392
5400 88.367 105.374
5410 90.395 112.013
5420 73.229 96.561
5430 89.163 108.549
5440 106.703 114.119
5450 99.791 108.816
5460 93.233 115.927
5470 91.789 106.175
5480 97.94 103.377
5490 91.394 112.759
5500 86.785 107.293
5510 81.68 95.429
5520 96.505 110.083
5530 92.711 113.009
5540 73.523 101.825
5550 81.304 100.201
5560 76.458 104.74
5570 92.826 108.71
5580 99.552 111.034
5590 69.887 100.217
5600 88.129 105.03
5610 79.683 105.478
5620 82.746 99.776
5630 106.18 117.196
5640 82.892 104.217
5650 99.62 105.296
5660 84.834 100.22
5670 108.411 118.388
5680 77.935 100.059
5690 103.351 112.82
5700 90.978 111.676
5710 98.105 115.312
5720 65.364 98.798
5730 103.705 119.085
5740 91.479 111.287
5750 83.948 104.951
5760 129.816 122.094
5770 80.555 106.174
5780 93.452 113.17
5790 83.148 103.645
5800 80.688 96.297
5810 89.123 106.258
5820 82.802 100.649
5830 84.851 108.387
5840 108.867 116.743
5850 106.491 115.257
5860 74.324 99.867
5870 82.412 104.755
5880 93.389 111.137
5890 72.066 97.304
5900 100.569 115.585
5910 86.641 106.594
5920 102.101 105.839
5930 92.492 106.481
5940 89.313 99.626
5950 95.446 110.706
5960 97.342 107.588
5970 86.86 110.724
5980 90.426 108
5990 89.73 107.071
6000 70.943 99.628
6010 87.411 111.234
6020 91.428 106.266
6030 108.103 113.996
6040 103.228 115.675
6050 106.248 116.266
6060 106.928 112.5
6070 79.736 100.104
6080 93.675 107.613
6090 100.375 115.074
6100 98.871 110.101
6110 108.441 114.594
6120 87.125 101.142
6130 79.983 99.992
6140 96.745 112.386
6150 103.668 112.683
6160 79.389 103.995
6170 85.118 108.696
6180 73.823 99.684
6190 103.217 108.362
6200 90.052 99.522
6210 115.91 118.189
6220 78.767 105.209
6230 92.485 109.504
6240 96.734 112.13
6250 73.6 100.021
6260 70.315 99.198
6270 78.281 97.499
6280 89.433 105.212
6290 99.069 113.809
6300 114.7 116.787
6310 106.564 117.485
6320 100.524 105.663
6330 77.941 102.483
6340 81.565 105.942
6350 61.215 95.818
6360 89.874 115.475
6370 91.071 110.808
6380 69.075 95.923
6390 73.634 99.482
6400 102.773 121.07
6410 107.399 112.403
6420 106.443 114.724
6430 91.021 107.512
6440 85.606 104.306
6450 79.854 102.152
6460 83.638 99.557
6470 86.222 103.143
6480 100.708 114.042
6490 80.038 98.712
6500 84.139 115.389
6510 90.995 111.209
6520 98.329 114.484
6530 88.707 111.365
6540 90.201 110.148
6550 89.691 102.99
6560 75.774 106.489
6570 82.588 99.15
6580 88.338 102.96
6590 90.661 104.636
6600 89.625 114.68
6610 100.433 108.94
6620 78.489 108.204
6630 94.302 111.532
6640 83.88 107.806
6650 99.351 112.213
6660 103.163 115.053
6670 72.974 96.802
6680 87.871 105.782
6690 84.551 105.067
6700 84.442 100.973
6710 80.217 101.666
6720 78.405 99.545
6730 85.727 104.578
6740 91.703 108.223
6750 94.757 110.532
6760 87.869 104.918
6770 69.625 100.815
6780 103.934 114.022
6790 77.419 100.23
6800 89.682 106.402
6810 80.938 99.619
6820 91.201 111.477
6830 84.834 108.637
6840 97.705 109.086
6850 84.343 109.339
6860 75.151 97.117
6870 85.152 111.177
6880 67.25 92.774
6890 78.111 104.287
6900 82.733 105.647
6910 76.4 97.627
6920 81.751 105.005
6930 77.783 104.73
6940 88.356 103.277
6950 111.114 117.43
6960 94.559 107.674
6970 100.896 116.537
6980 73.161 104.223
6990 85.645 106.486
7000 86.686 110.851
7010 120.552 119.511
7020 101.347 118.646
7030 110.47 118.831
7040 82.447 106.117
7050 87.419 109.066
7060 118.408 120.361
7070 75.697 99.534
7080 68.634 94.829
7090 103.93 115.448
7100 82.59 108.118
7110 99.983 110.171
7120 104.637 117.26
7130 91.337 107.462
7140 95.877 111.246
7150 98.14 109.008
7160 62.878 91.856
7170 85.848 106.6
7180 97.2 109.157
7190 99.299 115.034
7200 102.674 114.24
7210 102.607 118.752
7220 74.01 105.354
7230 108.033 114.308
7240 86.766 105.076
7250 86.246 108.794
7260 96.686 111.634
7270 107.233 113.717
7280 90.064 104.093
7290 64.558 96.063
7300 88.749 109.233
7310 85.592 105.198
7320 74.925 96.92
7330 103.873 112.019
7340 98.658 115.386
7350 94.013 117.314
7360 99.232 116.584
7370 95.543 106.842
7380 102.765 111.826
7390 78.102 98.253
7400 96.297 112.949
7410 65.627 90.159
7420 88.636 105.509
7430 87.273 101.638
7440 90.444 107.318
7450 91.958 108.662
7460 76.985 101.314
7470 81.452 110.056
7480 89.838 109.856
7490 98.856 111.865
7500 86.669 100.02
7510 50.367 84.832
7520 105.964 114.069
7530 74.445 98.65
7540 86.217 108.314
7550 111.633 116.531
7560 103.808 110.187
7570 91.421 110.384
7580 85.943 108.568
7590 73.249 102.874
7600 88.602 106.068
7610 72.422 96.809
7620 79.597 106.914
7630 88.498 105.578
7640 98.035 110.701
7650 92.279 108.824
7660 90.018 109.349
7670 97.801 108.951
7680 93.188 108.939
7690 89.901 110.765
7700 78.522 103.202
7710 98.946 111.282
7720 104.134 118.291
7730 111.586 118.481
7740 114.468 121.891
7750 81.438 102.75
7760 86.966 109.89
7770 88.072 106.845
7780 85.088 99.942
7790 80.391 107.284
7800 95.118 110.198
7810 89.927 105.61
7820 79.629 107.906
7830 91.411 102.74
7840 103.281 120.169
7850 112.202 117.251
7860 77.004 101.473
7870 89.442 109.517
7880 102.688 115.643
7890 92.563 109.108
7900 108.326 120.924
7910 87.66 109.216
7920 107.163 120.791
7930 88.854 97.945
7940 92.337 115.268
7950 81.877 96.484
7960 86.842 110.57
7970 109.844 117.774
7980 93.155 113.051
7990 102.244 113.686
8000 87.92 106.963
8010 95.628 105.95
8020 113.278 122.832
8030 98.48 106.869
8040 90.68 109.422
8050 79.631 100.703
8060 81.873 108.086
8070 94.308 105.993
8080 103.921 119.42
8090 106.558 113.197
8100 101.903 115.771
8110 78.073 99.652
8120 97.179 109.263
8130 84.096 107.819
8140 94.878 106.503
8150 98.832 109.95
8160 86.114 102.519
8170 83.809 101.573
8180 70.422 97.383
8190 92.755 107.026
8200 90.632 110.766
8210 100.408 111.224
8220 107.123 117.108
8230 76.598 97.351
8240 95.703 112.061
8250 82.671 102.785
8260 99.625 104.091
8270 106.826 118.311
8280 92.838 114.259
8290 94.955 110.637
8300 90.071 102.878
8310 85.784 107.383
8320 74.796 96.173
8330 96.982 114.411
8340 93.872 113.467
8350 96.494 116.055
8360 73.979 103.583
8370 107.121 109.799
8380 80.629 101.841
8390 78.617 101.043
8400 91.611 103.957
8410 80.765 96.996
8420 103.935 117.897
8430 68.229 85.893
8440 84.096 103.589
8450 96.864 112.324
8460 94.453 116.216
8470 91.887 108.249
8480 100.452 106.573
8490 80.256 101.298
8500 73.136 95.319
8510 103.851 113.892
8520 87.915 109.016
8530 76.445 100.029
8540 86.154 102.224
8550 104.865 118.527
8560 86.587 106.808
8570 103.113 110.292
8580 84.107 102.287
8590 97.238 107.229
8600 103.204 110.57
8610 97.788 109.217
8620 80.975 102.215
8630 76.694 99.264
8640 118.005 123.943
8650 98.672 117.246
8660 98.389 115.39
8670 88.635 108.032
8680 80.364 98.898
8690 75.881 100.003
8700 87.551 112.79
8710 84.289 107.982
8720 107.536 113.944
8730 95.393 107.966
8740 103.996 111.217
8750 89.95 109.518
8760 104.007 110.187
8770 93.734 106.451
8780 62.775 86.8
8790 76.956 97.534
8800 94.721 115.948
8810 105.498 111.059
8820 100.415 114.701
8830 98.704 111.546
8840 94.589 105.491
8850 91.247 111.096
8860 87.652 107.834
8870 113.31 119.801
8880 86.03 104.647
8890 59.048 92.156
8900 88.768 109.591
8910 95.304 112.128
8920 73.597 98.59
8930 88.608 102.126
8940 104.535 118.98
8950 113.88 114.929
8960 85.401 106.368
8970 86.018 107.727
8980 87.819 104.967
8990 94.516 114.493
9000 75.838 100.342
9010 125.633 126.709
9020 72.176 95.896
9030 77.884 102.949
9040 103.476 114.205
9050 109.762 120.151
9060 76.672 99.824
9070 66.969 90.205
9080 85.2 105.049
9090 88.354 108.135
9100 87.345 104.814
9110 100.827 109.83
9120 85.266 109.361
9130 80.067 104.264
9140 89.93 108.128
9150 84.134 102.633
9160 82.977 102.759
9170 88.169 109.766
9180 85.811 110.319
9190 81.921 100.976
9200 94.902 105.208
9210 81.406 106.902
9220 96.221 114.526
9230 117.823 115.202
9240 100.58 113.125
9250 100.897 112.216
9260 95.969 106.766
9270 93.823 111.751
9280 69.13 105.64
9290 100.564 113.045
9300 101.828 114.798
9310 68.918 94.688
9320 78.727 103.529
9330 83.52 99.937
9340 84.547 102.95
9350 101.587 112.856
9360 107.045 116.678
9370 111.38 115.865
9380 68.894 93.495
9390 79.7 96.374
9400 71.99 100.197
9410 85.219 106.358
9420 82.352 106.001
9430 88.33 103.366
9440 105.628 114.788
9450 76.702 104.011
9460 75.126 99.834
9470 88.556 114.13
9480 83.903 108.767
9490 78.317 109.134
9500 78.936 98.637
9510 62.579 89.236
9520 48.185 84.118
9530 88.096 107.621
9540 94.23 106.668
9550 72.818 88.089
9560 86.195 108.451
9570 98.992 113.499
9580 100.624 112.147
9590 99.571 113.542
9600 71.926 95.426
9610 95.494 109.997
9620 81.914 99.584
9630 95.679 111.561
9640 84.044 106.946
9650 90.241 107.142
9660 103.464 116.453
9670 87.745 107.631
9680 62.338 96.52
9690 73.366 96.196
9700 87.78 100.696
9710 82.425 107.158
9720 107.366 111.567
9730 82.972 105.914
9740 89.969 113.66
9750 95.751 104.425
9760 98.69 113.204
9770 104.892 111.596
9780 87.574 112.122
9790 103.249 117.064
9800 88.26 103.757
9810 91.277 110.834
9820 93.474 109.07
9830 88.585 108.878
9840 105.137 117.294
9850 84.626 108.432
9860 79.462 107.205
9870 71.787 99.806
9880 92.738 113.086
9890 100.745 109.152
9900 108.1 110.935
9910 88.165 103.347
9920 90.487 110.439
9930 90.526 103.38
9940 92.723 107.301
9950 88.688 105.804
9960 90.252 113.329
9970 102.582 117.385
9980 74.689 106.661
9990 93.046 111.501
10000 71.817 98.044
10010 77.345 101.343
10020 75.077 102.672
10030 106.309 112.701
10040 94.221 110.283
10050 67.79 92.976
10060 91.638 115.003
10070 96.108 114.099
10080 119.737 121.017
10090 85.641 104.885
10100 104.03 115.02
10110 106.462 115.737
10120 88.282 109.088
10130 102.651 110.717
10140 67.392 94.121
10150 97.497 110.16
10160 86.834 103.713
10170 56.381 90.935
10180 81.349 107.818
10190 115.406 118.433
10200 107.422 116.676
10210 90.392 105.221
10220 93.873 110.5
10230 107.84 114.693
10240 78.63 100.279
10250 74.383 102.504
10260 86.725 107.811
10270 80.625 97.731
10280 83.922 96.907
10290 106.694 111.962
10300 70.854 95.578
10310 95.258 111.714
10320 79.695 104.436
10330 82.556 103.955
10340 102.434 117.784
10350 100.88 113.423
10360 87.745 105.238
10370 102.361 108.835
10380 101.316 113.936
10390 85.591 101.833
10400 68.197 88.516
10410 74.843 105.719
10420 102.86 113.115
10430 97.024 112.473
10440 89.571 106.229
10450 93.945 110.494
10460 101.261 114.304
10470 105.279 117.562
10480 93.139 106.11
10490 128.152 116.898
10500 83.708 105.163
10510 92.476 107.524
10520 85.122 103.515
10530 97.815 113.484
10540 88.983 105.223
10550 96.898 111.067
10560 79.442 93.292
10570 88.059 109.083
10580 85.039 105.599
