20201012084739,192.168.67.3,5001,100.100.100.10,59371,3,0.0-10.0,28291620,22633296,1.047,63235,82481,76.666,2
20201012084739,192.168.67.3,5001,100.100.100.10,58985,4,0.0-10.0,28334250,22667400,0.981,63206,82481,76.631,0
20201012084739,192.168.67.3,0,100.100.100.10,0,-1,0.0-10.0,56625870,45300696,1.047,126441,164962,76.649,2
20201012084749,192.168.67.3,5001,100.100.100.10,59371,3,10.0-20.0,28263690,22610952,1.534,70048,89275,78.463,0
20201012084749,192.168.67.3,5001,100.100.100.10,58985,4,10.0-20.0,28037310,22429848,1.551,70201,89274,78.635,0
20201012084749,192.168.67.3,0,100.100.100.10,0,-1,10.0-20.0,56301000,45040800,1.551,140249,178549,78.549,0
20201012084759,192.168.67.3,5001,100.100.100.10,59371,3,20.0-30.0,28313670,22650936,1.409,69779,89040,78.368,0
20201012084759,192.168.67.3,5001,100.100.100.10,58985,4,20.0-30.0,28257810,22606248,1.326,69818,89041,78.411,0
20201012084759,192.168.67.3,0,100.100.100.10,0,-1,20.0-30.0,56571480,45257184,1.409,139597,178081,78.390,0
20201012084809,192.168.67.3,5001,100.100.100.10,59371,3,30.0-40.0,28388640,22710912,0.592,69952,89264,78.365,0
20201012084809,192.168.67.3,5001,100.100.100.10,58985,4,30.0-40.0,28488600,22790880,0.570,69884,89264,78.289,0
20201012084809,192.168.67.3,0,100.100.100.10,0,-1,30.0-40.0,56877240,45501792,0.592,139836,178528,78.327,0
20201012084819,192.168.67.3,5001,100.100.100.10,59371,3,40.0-50.0,28298970,22639176,0.597,69912,89163,78.409,0
20201012084819,192.168.67.3,5001,100.100.100.10,58985,4,40.0-50.0,28366590,22693272,0.615,69866,89163,78.358,0
20201012084819,192.168.67.3,0,100.100.100.10,0,-1,40.0-50.0,56665560,45332448,0.615,139778,178326,78.383,0
20201012084829,192.168.67.3,5001,100.100.100.10,59371,3,50.0-60.0,28515060,22812048,0.682,69767,89165,78.245,0
20201012084829,192.168.67.3,5001,100.100.100.10,58985,4,50.0-60.0,28447440,22757952,0.631,69813,89165,78.296,0
20201012084829,192.168.67.3,0,100.100.100.10,0,-1,50.0-60.0,56962500,45570000,0.682,139580,178330,78.271,0
20201012084839,192.168.67.3,5001,100.100.100.10,59371,3,60.0-70.0,28407750,22726200,0.629,69755,89080,78.306,0
20201012084839,192.168.67.3,5001,100.100.100.10,58985,4,60.0-70.0,28400400,22720320,0.613,69759,89079,78.311,0
20201012084839,192.168.67.3,0,100.100.100.10,0,-1,60.0-70.0,56808150,45446520,0.629,139514,178159,78.309,0
