# TimeStamp(s) Sum Stdev
1 319420 31414.6
12.25 423491 75436.9
20.875 192681 32122.7
31.875 520348 83537.7
40.875 475011 72259.8
51.75 509015 113060
63.25 376092 95510.3
72.625 180316 70436.4
81.625 493559 144773
92 25758 9929.71
102.625 410096 111928
112.25 512108 99756.7
122 425553 111331
131.375 617208 197527
141.5 611024 149358
152.5 225654 79999.2
162.375 146313 28582.7
172.875 724368 194057
182 636540 316649
191.75 524715 140252
201.75 352393 105753
211.75 182379 89703
223.125 147345 93049.5
231.875 77278 40197.2
241.375 371972 300348
251.625 1.09301e+06 223163
262.375 443311 138314
271.875 432765 88698.5
282.125 441010 146375
291.5 897475 236249
302.625 302934 93735.5
312.75 100978 90096.2
322.125 93766 86614.2
332.875 510046 189736
342.75 784131 262367
352.625 177227 111359
362.625 250385 98087.6
372.75 670789 177127
382.25 804740 211088
392.875 450282 160980
402.375 356515 141969
412.625 427613 146313
423.125 157650 146370
431.25 337968 102845
442.125 258628 70564.3
452 322512 159605
462.875 476043 173534
471.875 512107 126596
482.25 361669 99618.4
491.5 333846 63917.8
502.625 796496 191637
512 358576 69044.6
522.25 471676 109754
532.375 396945 125529
542.375 325603 138787
552.625 61823 50352.6
562.625 115403 89532.4
572.875 173105 95354.9
582.5 362697 112657
592.25 492529 162377
601.25 277175 111063
611.5 1.03658e+06 273069
622.75 445128 122665
632.5 196803 84120.2
641.875 259657 78621.5
653 395671 135183
662 294691 112966
671.75 331542 130248
681.875 288753 174314
691.375 223594 88619.3
702.5 453371 149738
712.625 411126 114346
723 428643 92953.2
732.25 150435 50996.6
741 453373 164303
752.5 267901 67425.9
762 414216 124714
771.375 390519 88326.1
781.625 318390 62811
791.25 226684 26631
800.5 335907 56131.3
811.75 248323 52306.5
820.625 269962 58537.7
830.875 359607 83327.5
840.5 373002 85103.3
850.625 567746 96719.8
861.875 444099 98815.5
871.375 573930 196020
882.125 348272 111909
892.125 64913 48863.3
902.625 90672 58904
912.125 507984 172160
922.75 320451 144362
932.75 512105 225709
943 152496 57277.2
951.625 342878 155734
960.875 775102 228821
971.375 526532 123746
981.75 732610 164918
992.625 409064 109202
1001.88 550230 169799
1012 328694 168724
1022 512106 215653
1033 427614 204183
1042.5 18545 9962.7
1053 132921 124336
1062.25 110251 92413.5
1072.5 435856 214929
1082.5 494591 321448
1091.25 477072 231652
1101.62 666666 252262
1112.75 627512 404343
1123.38 143225 81862.3
1133.25 426584 255908
1142.38 425552 132901
1153.62 273054 180572
1162.88 159710 56266.7
1172.88 941784 301563
1181.5 335907 106722
1191.62 583204 312491
1202.25 280265 79334.6
1211.75 757342 197957
1222.62 804739 178095
1230.75 612055 131187
1241.75 694485 229392
1252.12 297784 116862
1262.5 7212 6746.21
1272.38 10304 9638.51
1283.12 54611 51083.9
1292.62 316330 120745
