# TimeStamp(s) Sum Stdev
0.125 1.10335e+07 520632
10 7.56622e+06 277717
20.125 1.60876e+07 260167
30 1.16054e+07 473151
40 1.15034e+07 619326
50 1.10541e+07 777833
60.125 1.36188e+07 393690
70 1.00482e+07 832535
80.125 1.2973e+07 856551
90.25 7.55695e+06 661590
100.125 1.49377e+07 996839
110 1.11541e+07 937826
120 1.04699e+07 797375
130 1.11242e+07 704651
140.125 7.69375e+06 360279
150.125 1.45763e+07 1.10783e+06
161 9.13346e+06 499471
170 1.40619e+07 575051
180 1.06533e+07 896566
190 1.09356e+07 814350
200 1.17867e+07 552872
211 8.51728e+06 568240
220 1.44184e+07 1.13292e+06
232 1.01433e+07 826756
240.125 1.33602e+07 561130
250 1.16652e+07 523606
262.125 1.14756e+07 459162
270 1.17919e+07 444476
280.25 8.59535e+06 534903
290 1.38571e+07 895437
300.5 7.51961e+06 301415
311.125 1.30327e+07 350382
320 1.35662e+07 238670
330.25 9.38258e+06 207295
340 1.43578e+07 252622
350 1.21196e+07 304363
360 1.23226e+07 195881
370 1.19918e+07 152142
380 1.09398e+07 688089
390 1.15941e+07 823724
400.125 8.30193e+06 317037
411.375 1.17352e+07 257266
420 1.41752e+07 337802
433 1.07089e+07 437655
440 1.19743e+07 593084
450 1.11592e+07 546034
460 1.22906e+07 726086
470 1.20072e+07 719030
481.125 9.14686e+06 704138
490 1.47996e+07 1.45532e+06
502.5 1.05575e+07 891035
510 1.34199e+07 819217
520 1.14117e+07 752153
530 1.30459e+07 860135
540 1.15024e+07 609218
550 7.44979e+06 319576
560 1.48645e+07 620253
570.25 7.63629e+06 326869
580 1.52345e+07 393160
590.125 1.13766e+07 621892
600 1.14282e+07 675259
610 1.17167e+07 478359
620 9.51265e+06 614056
630 1.35498e+07 866446
640.25 8.25453e+06 661109
651.75 1.36209e+07 716489
660 1.41525e+07 982255
672.75 9.75788e+06 726438
680 1.28439e+07 672851
690 1.18414e+07 794948
700 1.15075e+07 783997
710 1.14014e+07 585820
720.25 8.65742e+06 589422
730 1.48748e+07 1.29065e+06
741.75 9.20147e+06 766035
750 1.35467e+07 756545
760 1.11685e+07 498574
771.875 1.14846e+07 539098
780 1.16602e+07 522104
790.125 1.13869e+07 355680
800 1.18661e+07 776576
810.625 7.54252e+06 497597
821.625 1.27883e+07 999085
830 1.35817e+07 1.25735e+06
842 9.87408e+06 916846
850 1.3109e+07 723557
860 1.09686e+07 774696
870 1.29377e+07 779407
880 1.16724e+07 396362
890 8.22053e+06 610736
900 1.47656e+07 668583
911.5 9.20868e+06 677796
922.125 1.26554e+07 1.01002e+06
930 1.19331e+07 977586
940 1.13437e+07 882279
950 1.14199e+07 609204
960.125 8.38539e+06 670652
970 1.33962e+07 1.07111e+06
981.25 9.2025e+06 783254
990 1.35838e+07 885559
1000 1.16198e+07 869214
1010 1.30521e+07 748927
1020 1.17126e+07 617626
1030 1.16487e+07 429402
1040 1.21247e+07 538670
1050 8.96551e+06 190805
1062.12 1.18877e+07 447940
1070 1.30562e+07 723716
1081.5 1.15549e+07 833935
1090 1.14714e+07 636892
1100 1.25328e+07 884260
1110 1.13942e+07 912551
1120.12 8.18525e+06 583742
1130 1.36293e+07 666913
1140 1.18249e+07 834079
1150 1.24132e+07 842085
1160 1.12705e+07 695304
1171.62 1.00083e+07 620397
1180 1.34405e+07 1.26576e+06
1192.25 1.1187e+07 930735
1200 1.28285e+07 748019
1210 1.13344e+07 820500
1220 1.12571e+07 860869
1230 1.20237e+07 531187
1240 8.43073e+06 495436
1250 1.52726e+07 1.18813e+06
1260.62 8.75427e+06 719587
1271.12 1.38762e+07 875767
1280 1.4058e+07 917908
1292.12 1.06955e+07 660206
1300 1.19001e+07 666591
1310 1.14158e+07 626066
1320 1.1424e+07 629269
1330 1.12592e+07 377774
1340.38 8.00208e+06 347890
1350 1.45534e+07 786029
1361.88 9.26844e+06 514013
1370 1.23586e+07 391266
1380 1.1763e+07 830681
1390 1.24606e+07 888111
1400 1.22144e+07 575710
1410 8.74294e+06 496032
1420 1.46698e+07 840503
1430.88 8.58632e+06 388850
1440 1.46976e+07 552965
1450 1.11695e+07 628328
1460 1.13766e+07 898312
1470 1.21793e+07 833670
1480 1.2305e+07 883553
1490 1.227e+07 946939
1500 1.27471e+07 723935
1510 1.13014e+07 804019
1520 1.12726e+07 893060
1530 1.1931e+07 832747
1540 1.1797e+07 703509
1550 9.73473e+06 823022
1560 1.33163e+07 1.29177e+06
1570 8.31223e+06 594304
1583 1.31345e+07 802083
1590 1.14859e+07 876760
1600 1.22174e+07 900597
1610 1.12221e+07 567342
1620 1.08388e+07 468138
1630 1.1831e+07 507210
1640 1.19939e+07 451461
1651 9.01909e+06 407068
1660 1.45122e+07 780679
1672.25 9.49926e+06 483378
1680 1.20464e+07 395872
1690 1.13993e+07 743269
1700 1.10407e+07 727116
1710 1.07646e+07 517240
1720.12 6.91707e+06 281835
1730 1.5184e+07 662025
1740.12 8.75403e+06 387938
1750 1.45536e+07 635990
1760.12 7.61853e+06 518950
1770 1.28648e+07 963815
1780.12 9.64145e+06 534278
1790 1.45338e+07 702651
1800 1.11891e+07 747535
1810 1.15013e+07 793165
1820 1.19588e+07 460815
1830 8.6819e+06 548151
1840 1.44176e+07 1.02463e+06
1850.25 8.59353e+06 733664
1861.25 1.39022e+07 630708
1870 1.56415e+07 860663
1883.25 1.06389e+07 651328
1890 1.17837e+07 561084
1900 1.16312e+07 1.00156e+06
1910 1.09377e+07 927876
1920 1.14003e+07 843226
1931.12 8.62548e+06 622413
1940 1.39609e+07 842043
1952.62 1.09088e+07 579872
1960 1.24246e+07 379690
1970 1.12818e+07 648080
1980 1.14014e+07 557602
1990 1.10923e+07 408561
2000.12 8.38024e+06 454648
2010 1.50923e+07 832320
2020.38 8.42558e+06 475256
2030.5 1.42319e+07 533301
2040 1.02916e+07 613165
2050 1.19722e+07 999526
2060 1.21371e+07 844835
2070 7.87019e+06 591451
2080 1.52468e+07 1.08671e+06
2090 9.00878e+06 676885
2102.75 1.54001e+07 613019
2110 1.26618e+07 721091
2120 1.183e+07 651424
2130 1.09284e+07 512710
2140 1.23349e+07 941318
2150 1.1966e+07 985288
2160 9.71952e+06 1.0857e+06
2172.62 1.33346e+07 931649
2180 1.1693e+07 1.16421e+06
2190 1.17352e+07 1.23293e+06
2200 1.03689e+07 610989
2210 8.0853e+06 575198
2220 1.37963e+07 1.01184e+06
2230 8.55438e+06 597573
2240 1.54869e+07 278947
2250 1.05379e+07 487347
2260 1.18074e+07 567994
2270.12 8.42042e+06 547590
2282 1.27347e+07 463965
2290 1.22566e+07 923103
2300 1.07357e+07 762726
2310 1.16332e+07 626972
2320 1.09367e+07 456101
2330 1.02123e+07 513163
2340 1.12798e+07 358155
2350 7.25814e+06 241236
2360 1.43875e+07 492210
2371.12 8.97993e+06 269634
2380.5 1.38115e+07 225363
2390 1.10613e+07 306383
2400 1.1082e+07 215966
2410 1.06069e+07 243160
2420 1.12633e+07 980449
2430 1.08831e+07 913672
2440 9.44852e+06 725821
2450 1.47978e+07 1.14567e+06
2461.75 7.92171e+06 540118
2470 1.26286e+07 611897
2480 1.03328e+07 443197
2490 1.07172e+07 702988
2500 1.10263e+07 578208
2510 1.16878e+07 969156
2520.5 6.21022e+06 459433
2530.12 1.50366e+07 1.08335e+06
2540 1.10397e+07 986136
2550 1.14982e+07 1.02858e+06
2560 1.10067e+07 772136
2570.5 7.77849e+06 561824
2580 1.44122e+07 1.28249e+06
2591.25 9.29626e+06 742265
2600 1.36363e+07 740297
2610 1.14653e+07 844214
2620 1.29552e+07 787421
2630 1.17383e+07 624937
2640 1.16404e+07 1.02389e+06
2650 8.91968e+06 719083
