------------------------------------------------------------
Server listening on UDP port 5001 with pid 164844
Receiving 1470 byte datagrams
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  3] local 100.100.100.10 port 5001 connected with 192.168.241.13 port 54838
[ ID] Interval            Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  NetPwr
[  3] 0.0000-10.0000 sec  1.25 MBytes  1.05 Mbits/sec   5.322 ms    0/  892 (0%) 24.056/12.071/53.150/ 8.793 ms   89 pps  5.45
[  3] 10.0000-20.0000 sec  1.25 MBytes  1.05 Mbits/sec   4.690 ms    0/  891 (0%) 25.334/12.608/54.212/ 8.999 ms   89 pps  5.17
[  3] 20.0000-30.0000 sec  1.25 MBytes  1.05 Mbits/sec   4.001 ms    0/  892 (0%) 25.588/12.410/58.399/ 9.476 ms   89 pps  5.12
[  3] 30.0000-40.0000 sec  1.25 MBytes  1.05 Mbits/sec   4.863 ms    0/  892 (0%) 25.071/12.492/54.037/ 8.940 ms   89 pps  5.23
[  3] 40.0000-50.0000 sec  1.25 MBytes  1.05 Mbits/sec   6.885 ms    0/  891 (0%) 26.849/11.911/51.986/ 9.138 ms   89 pps  4.88
[  3] 50.0000-60.0000 sec  1.25 MBytes  1.05 Mbits/sec   5.363 ms    0/  892 (0%) 27.799/13.237/52.718/ 8.982 ms   89 pps  4.72
[  3] 60.0000-70.0000 sec  1.25 MBytes  1.05 Mbits/sec   6.668 ms    0/  891 (0%) 27.629/12.997/54.752/ 9.037 ms   89 pps  4.74
[  3] 70.0000-80.0000 sec  1.25 MBytes  1.05 Mbits/sec   5.652 ms    0/  892 (0%) 26.697/13.109/51.134/ 8.414 ms   89 pps  4.91
[  3] 80.0000-90.0000 sec  1.25 MBytes  1.05 Mbits/sec   5.654 ms    0/  892 (0%) 26.648/13.038/54.378/ 9.119 ms   89 pps  4.92
[  3] 90.0000-100.0000 sec  1.25 MBytes  1.05 Mbits/sec   5.124 ms    0/  892 (0%) 26.261/12.185/54.812/ 8.880 ms   89 pps  4.99
[  3] 100.0000-110.0000 sec  1.25 MBytes  1.05 Mbits/sec   7.495 ms    0/  891 (0%) 27.144/12.848/54.236/ 9.109 ms   89 pps  4.83
[  3] 110.0000-120.0000 sec  1.25 MBytes  1.05 Mbits/sec   5.062 ms    0/  892 (0%) 25.211/12.571/54.294/ 9.009 ms   89 pps  5.20
[  3] 120.0000-130.0000 sec  1.25 MBytes  1.05 Mbits/sec   6.324 ms    0/  890 (0%) 24.885/12.477/54.215/ 8.873 ms   89 pps  5.26
[  3] 130.0000-140.0000 sec  1.25 MBytes  1.05 Mbits/sec   6.035 ms    0/  892 (0%) 24.997/12.502/53.200/ 8.911 ms   89 pps  5.25
[  3] 140.0000-150.0000 sec  1.25 MBytes  1.05 Mbits/sec   4.948 ms    0/  892 (0%) 24.880/12.457/53.884/ 9.144 ms   89 pps  5.27
[  3] 150.0000-160.0000 sec  1.25 MBytes  1.05 Mbits/sec   5.245 ms    0/  891 (0%) 25.411/12.841/54.681/ 9.758 ms   89 pps  5.15
[  3] 160.0000-170.0000 sec  1.25 MBytes  1.05 Mbits/sec   5.191 ms    0/  891 (0%) 24.413/13.068/54.927/ 9.107 ms   89 pps  5.36
[  3] 170.0000-180.0000 sec  1.25 MBytes  1.05 Mbits/sec   3.952 ms    0/  894 (0%) 24.708/13.010/54.978/ 9.069 ms   89 pps  5.32
[  3] 180.0000-190.0000 sec  1.25 MBytes  1.05 Mbits/sec   5.730 ms    0/  892 (0%) 25.172/12.925/54.256/ 8.925 ms   89 pps  5.21
[  3] 190.0000-200.0000 sec  1.25 MBytes  1.05 Mbits/sec   5.355 ms    0/  890 (0%) 24.441/12.827/54.349/ 8.892 ms   89 pps  5.35
[  3] 200.0000-210.0000 sec  1.25 MBytes  1.05 Mbits/sec   4.313 ms    0/  893 (0%) 24.224/12.709/54.010/ 8.778 ms   89 pps  5.42
[  3] 210.0000-220.0000 sec  1.25 MBytes  1.05 Mbits/sec   6.649 ms    0/  890 (0%) 24.697/12.741/53.692/ 8.543 ms   89 pps  5.30
[  3] 220.0000-230.0000 sec  1.25 MBytes  1.05 Mbits/sec   4.748 ms    0/  892 (0%) 24.975/12.546/54.263/ 8.678 ms   89 pps  5.25
[  3] 230.0000-240.0000 sec  1.25 MBytes  1.05 Mbits/sec   4.403 ms    0/  892 (0%) 23.729/12.373/54.535/ 8.597 ms   89 pps  5.53
[  3] 240.0000-250.0000 sec  1.25 MBytes  1.05 Mbits/sec   5.767 ms    0/  892 (0%) 24.165/12.390/54.612/ 8.635 ms   89 pps  5.43
[  3] 250.0000-260.0000 sec  1.25 MBytes  1.05 Mbits/sec   5.852 ms    0/  890 (0%) 25.720/13.407/54.824/ 9.080 ms   89 pps  5.09
[  3] 260.0000-270.0000 sec  1.25 MBytes  1.05 Mbits/sec   7.152 ms    0/  892 (0%) 25.197/13.144/54.509/ 9.068 ms   89 pps  5.20
[  3] 270.0000-280.0000 sec  1.25 MBytes  1.05 Mbits/sec   4.486 ms    0/  893 (0%) 24.650/13.196/53.204/ 8.186 ms   89 pps  5.33
[  3] 280.0000-290.0000 sec  1.25 MBytes  1.05 Mbits/sec   5.643 ms    0/  889 (0%) 24.727/12.989/53.693/ 8.984 ms   89 pps  5.29
[  3] 290.0000-300.0000 sec  1.25 MBytes  1.05 Mbits/sec   4.304 ms    0/  895 (0%) 25.357/12.883/54.838/ 8.888 ms   89 pps  5.19
[  3] 300.0000-310.0000 sec  1.25 MBytes  1.05 Mbits/sec   5.046 ms    0/  892 (0%) 26.814/12.744/54.702/ 9.344 ms   89 pps  4.89
[  3] 310.0000-320.0000 sec  1.25 MBytes  1.05 Mbits/sec   4.879 ms    0/  891 (0%) 24.712/12.622/54.026/ 9.303 ms   89 pps  5.30
[  3] 320.0000-330.0000 sec  1.25 MBytes  1.05 Mbits/sec   6.259 ms    0/  891 (0%) 24.228/12.682/51.885/ 8.774 ms   89 pps  5.41
[  3] 330.0000-340.0000 sec  1.25 MBytes  1.05 Mbits/sec   5.772 ms    0/  892 (0%) 23.473/12.567/54.306/ 8.665 ms   89 pps  5.59
[  3] 340.0000-350.0000 sec  1.25 MBytes  1.05 Mbits/sec   6.360 ms    0/  891 (0%) 24.110/12.622/52.444/ 8.207 ms   89 pps  5.43
[  3] 350.0000-360.0000 sec  1.25 MBytes  1.05 Mbits/sec   6.464 ms    0/  893 (0%) 24.933/12.495/54.307/ 8.477 ms   89 pps  5.27
[  3] 360.0000-370.0000 sec  1.25 MBytes  1.05 Mbits/sec   4.972 ms    0/  891 (0%) 25.547/13.119/55.300/ 9.269 ms   89 pps  5.13
[  3] 370.0000-380.0000 sec  1.25 MBytes  1.05 Mbits/sec   5.604 ms    0/  891 (0%) 25.401/12.630/55.373/ 9.367 ms   89 pps  5.16
[  3] 380.0000-390.0000 sec  1.25 MBytes  1.05 Mbits/sec   3.744 ms    0/  893 (0%) 24.269/12.946/55.021/ 8.603 ms   89 pps  5.41
[  3] 390.0000-400.0000 sec  1.25 MBytes  1.05 Mbits/sec   4.575 ms    0/  891 (0%) 23.747/13.001/53.171/ 8.323 ms   89 pps  5.52
[  3] 400.0000-410.0000 sec  1.25 MBytes  1.05 Mbits/sec   6.572 ms    0/  892 (0%) 23.309/12.793/56.902/ 8.123 ms   89 pps  5.63
[  3] 410.0000-420.0000 sec  1.25 MBytes  1.05 Mbits/sec   4.630 ms    0/  891 (0%) 23.919/11.950/52.777/ 8.374 ms   89 pps  5.48
[  3] 420.0000-430.0000 sec  1.25 MBytes  1.05 Mbits/sec   5.862 ms    0/  892 (0%) 23.882/12.648/53.527/ 8.725 ms   89 pps  5.49
[  3] 430.0000-440.0000 sec  1.25 MBytes  1.05 Mbits/sec   6.679 ms    0/  891 (0%) 24.090/12.497/54.300/ 9.195 ms   89 pps  5.44
[  3] 440.0000-450.0000 sec  1.25 MBytes  1.05 Mbits/sec   5.614 ms    0/  891 (0%) 24.662/12.797/54.614/ 8.375 ms   89 pps  5.31
[  3] 450.0000-460.0000 sec  1.25 MBytes  1.05 Mbits/sec   3.964 ms    0/  892 (0%) 24.366/13.302/53.115/ 8.415 ms   89 pps  5.38
[  3] 460.0000-470.0000 sec  1.25 MBytes  1.05 Mbits/sec   4.743 ms    0/  893 (0%) 24.177/12.560/51.958/ 7.875 ms   89 pps  5.43
[  3] 470.0000-480.0000 sec  1.25 MBytes  1.05 Mbits/sec   5.102 ms    0/  891 (0%) 24.460/13.169/53.530/ 8.430 ms   89 pps  5.35
[  3] 480.0000-490.0000 sec  1.25 MBytes  1.05 Mbits/sec   2.952 ms    0/  892 (0%) 23.828/13.087/54.481/ 8.197 ms   89 pps  5.50
[  3] 490.0000-500.0000 sec  1.25 MBytes  1.05 Mbits/sec   4.564 ms    0/  891 (0%) 23.731/12.983/52.878/ 7.986 ms   89 pps  5.52
[  3] 500.0000-510.0000 sec  1.25 MBytes  1.05 Mbits/sec   4.243 ms    0/  892 (0%) 23.444/12.881/52.499/ 7.995 ms   89 pps  5.59
[  3] 510.0000-520.0000 sec  1.25 MBytes  1.05 Mbits/sec   5.135 ms    0/  891 (0%) 23.476/12.857/53.447/ 8.237 ms   89 pps  5.58
