# TimeStamp(s) Latency-avg(ms) Stdev
0 86.688 105.063
10 86.691 103.03
20 88.945 102.632
30 29.31 61.915
40 102.039 119.423
50 96.809 111.192
60 84.632 100.716
70 87.835 102.752
80 108.865 118.646
90 85.931 104.934
100 91.929 103.223
110 105.803 114.79
120 107.678 112.133
130 100.254 107.47
140 117.453 115.865
150 94.813 111.079
160 84.779 102.432
170 83.252 103.028
180 83.418 104.927
190 120.833 123.283
200 100.198 106.791
210 101.218 109.581
220 128.922 123.252
230 85.047 102.076
240 100.947 116.243
250 78.963 102.434
260 91.108 106.519
270 90.83 104.302
280 106.186 112.777
290 90.364 104.694
300 92.836 113.223
310 87.254 102.979
320 57.916 88.024
330 30.684 67.643
340 56.682 93.114
350 22.227 50.39
360 24.062 48.885
370 95.27 110.695
380 117.171 118.569
390 103.169 114.704
400 100.753 111.216
410 125.344 120.346
420 94.118 104.01
430 108.615 116.78
440 106.108 112.968
450 101.25 105.316
460 89.091 106.27
470 100.885 113.202
480 98.159 109.128
490 106.066 111.41
500 101.605 108.91
510 90.736 105.08
520 94.155 106.903
530 101.892 108.209
540 105.41 119.662
550 94.015 108.005
560 79.681 100.465
570 102.063 107.636
580 93.541 105.481
590 100.113 111.202
600 98.05 110.096
610 104.098 110.446
620 127.666 121.614
630 89.293 105.348
640 95.842 109.323
650 117.684 120.055
660 105.928 116.137
670 92.912 105.221
680 105.861 112.104
690 91.751 103.205
700 119.912 121.403
710 92.566 107.085
720 100.262 116.626
730 95.683 110.423
740 99.066 110.35
750 112.387 120.451
760 105.303 113.624
770 96.953 108.101
780 115 120.519
790 100.014 112.621
800 101.5 106.567
810 120.877 125.724
820 109.076 115.78
830 122.094 123.008
840 104.29 112.427
850 86.982 100.703
860 47.844 81.706
870 49.091 80.208
880 98.205 112.398
890 120.878 118.077
900 99.571 115.271
910 93.524 107.384
920 110.912 115.974
930 103.749 111.389
940 94.772 104.516
950 92.914 110.232
960 86.727 109.435
970 98.032 112.515
980 84.114 108.06
990 91.445 108.507
1000 106.174 119.646
1010 102.817 114.932
1020 98.977 114.451
1030 89.471 104.489
1040 98.836 111.547
1050 101.696 115.135
1060 91.275 103.586
1070 96.366 109.713
1080 90.539 104.558
1090 83.233 98.743
1100 89.437 106.915
1110 95.425 112.756
1120 87.485 111.939
1130 94.007 106.293
1140 99.799 108.776
1150 102.922 115.073
1160 96.428 112.975
1170 89.436 106.82
1180 69.911 97.28
1190 75.493 103.764
1200 87.027 105.536
1210 85.57 111.135
1220 72.477 102.349
1230 47.606 81.866
1240 63.212 93.794
1250 84.507 102.81
1260 84.204 106.852
1270 60.004 94.992
1280 71.092 97.099
1290 104.898 110.536
1300 114.98 119.517
1310 95.564 105.852
1320 99.44 110.773
1330 104.707 109.867
1340 80.383 95.357
1350 102.521 114.926
1360 96.541 103.862
1370 108.192 112.207
1380 100.179 115.893
1390 82.818 99.792
1400 123.559 123.35
1410 86.67 100.979
1420 105.444 113.156
1430 112.498 114.818
1440 72.734 93.414
1450 86.795 106.329
1460 86.051 101.408
1470 97.69 110.414
1480 109.898 112.796
1490 101.467 103.593
1500 92.143 102.299
1510 101.085 114.312
1520 89.521 105.741
1530 101.368 115.402
1540 91.784 110.353
1550 82.875 101.425
1560 88.443 109.926
1570 84.665 97.485
1580 97.421 108.507
1590 107.874 116.447
1600 85.297 106.856
1610 100.666 113.481
1620 103.218 109.9
1630 90.573 104.522
1640 102.218 113.708
1650 78.782 98.916
1660 88.183 103.299
1670 104.872 118.74
1680 92.897 105.468
1690 84.617 101.96
1700 79.635 104.695
1710 90.11 110.521
1720 90.878 112.579
1730 114.392 119.836
1740 103.752 114.596
1750 104.495 111.622
1760 93.595 107.57
1770 88.901 105.785
1780 108.272 115.955
1790 97.064 113.32
1800 95.269 110.722
1810 86.992 98.321
1820 82.533 106.441
1830 94.446 111.816
1840 96.746 111.458
1850 109.804 113.903
1860 132.169 123.561
1870 100.923 112.535
1880 116.467 121.666
1890 98.382 108.925
1900 96.541 110.472
1910 125.678 124.588
1920 112.305 117.927
1930 89.577 105.669
1940 111.834 117.515
1950 98.685 102.791
1960 97.869 107.77
1970 106.822 108.781
1980 89.492 102.397
1990 94.196 106.633
2000 113.353 116.336
2010 100.781 108.716
2020 116.606 117.694
2030 97.496 99.829
2040 93.949 103.731
2050 107.503 115.015
2060 92.769 103.298
2070 111.874 118.424
2080 116.867 114.26
2090 79.928 97.072
2100 106.248 108.833
2110 99.78 105.149
2120 103.819 115.999
2130 104.863 113.162
2140 115.278 116.771
2150 108.132 112.48
2160 105.782 116.599
2170 88.901 100.91
2180 120.125 121.175
2190 100.789 112.029
2200 70.549 92.405
2210 74.509 99.461
2220 84.26 107.968
2230 90.956 103.601
2240 81.656 102.649
2250 94.075 106.201
2260 101.396 109.933
2270 79.309 96.616
2280 99.646 112.94
2290 102.401 116.269
2300 106.477 118.279
2310 98.336 99.398
2320 86.011 104.488
2330 97.344 103.221
2340 101.775 107.566
2350 91.812 109.481
2360 99.116 108.384
2370 116.821 116.541
2380 84.894 98.704
2390 109.749 122.816
2400 90.959 103.963
2410 94.572 108.127
2420 100.138 109.311
2430 92.757 104.628
2440 102.784 107.395
2450 118.234 121.424
2460 97.624 113.663
2470 109.755 112.304
2480 115.168 118.957
2490 101.602 105.92
2500 115.443 119.776
2510 103.751 115.011
2520 100.363 111.094
2530 114.244 117.018
2540 95.845 109.475
2550 101.385 105.752
2560 94.914 103.646
2570 102.717 112.273
2580 137.111 128.211
2590 103.017 115.255
2600 82.138 102.325
2610 111.6 109.505
2620 97.031 107.468
2630 107.642 112.491
2640 99.293 105.879
2650 100.238 113.603
2660 92.139 106.527
2670 92.27 103.098
2680 110.276 115.199
2690 126.513 124.749
2700 98.21 106.15
2710 103.733 111.927
2720 97.332 110.635
2730 73.469 89.334
2740 112.979 119.027
2750 113.658 114.473
2760 107.338 111.639
2770 108.506 115.932
2780 103.128 111.272
2790 98.155 109.95
2800 105.474 105.595
2810 107.866 109.013
2820 110.732 109.672
2830 99.535 104.836
2840 107.936 108.445
2850 107.238 111.918
2860 100.382 107.633
2870 107.749 105.112
2880 109.054 108.873
2890 95.865 106.11
2900 101.865 115.544
2910 98.169 111.225
2920 105.78 111.279
2930 107.101 115.412
2940 97.064 108.064
2950 94.487 110.659
2960 98.51 113.4
2970 93.208 106.909
2980 108.772 110.413
2990 104.037 110.315
3000 85.189 97.692
3010 91.967 108.573
3020 105.11 113.296
3030 100.339 109.226
3040 127.85 122.6
3050 101.826 110.528
3060 108.84 114.693
3070 106.877 114.011
3080 110.429 115.462
3090 110.214 120.368
3100 105.488 108.18
3110 93.93 101.69
3120 117.423 119.175
3130 107.331 117.6
3140 117.808 121.785
3150 96.777 107.988
3160 85.388 100.009
3170 105.331 115.211
3180 91.323 106.439
3190 77.387 105.042
3200 123.25 121.617
3210 106.567 110.792
3220 100.201 111.58
3230 88.902 102.198
