# TimeStamp(s) Latency-avg(ms) Stdev
4610 22.819 8.294
4620 23.24 7.95
4630 24.441 8.363
4640 24.026 8.23
4650 23.923 8.359
4660 24.049 8.667
4670 23.694 10.096
4680 22.916 8.318
4690 23.658 8.346
4700 24.189 9.869
4710 23.388 8.997
4720 23.739 10.255
4730 23.878 7.868
4740 23.763 8.666
4750 24.247 8.822
4760 23.225 8.264
4770 23.427 8.782
4780 23.355 8.379
4790 23.05 8.455
4800 23.006 8.683
4810 23.247 8.49
4820 23.845 8.796
4830 23.641 8.302
4840 23.636 8.778
4850 23.632 8.612
4860 23.158 8.618
4870 23.291 8.372
4880 22.682 8.22
4890 22.798 8.197
4900 22.588 8.039
4910 22.704 8.077
4920 24.158 8.093
4930 24.111 9.255
4940 23.93 8.524
4950 23.464 8.599
4960 22.982 8.935
4970 22.647 8.135
4980 22.509 8.266
4990 22.54 8.526
5000 22.86 8.483
5010 22.784 7.896
5020 23.348 8.524
5030 23.087 8.233
5040 23.508 8.441
5050 22.876 8.363
5060 22.381 7.926
5070 22.54 8.48
5080 22.905 8.708
5090 22.528 8.41
5100 22.791 9.754
5110 23.009 8.731
5120 23.167 8.027
5130 22.943 8.527
5140 23.2 8.223
5150 23.062 8.415
5160 22.451 8.521
5170 22.878 8.297
5180 22.599 8.212
5190 22.578 8.241
5200 22.487 8.543
5210 23.888 11.95
5220 23.155 8.084
5230 22.858 8.479
5240 22.599 8.442
5250 22.397 8.578
5260 22.675 8.162
5270 22.453 8.123
5280 21.938 8.159
5290 22.202 8.256
5300 22.001 8.205
5310 23.238 8.898
5320 23.064 8.188
5330 23.144 8.617
5340 22.703 8.679
5350 22.301 8.303
5360 22.525 8.659
5370 22.235 8.366
5380 21.972 8.216
5390 22.071 8.23
5400 21.987 8.306
5410 22.845 8.596
5420 22.412 8.529
5430 22.388 8.4
5440 22.456 8.531
5450 22.675 8.525
5460 22.46 8.219
5470 21.975 7.925
5480 21.894 8.034
5490 21.489 8.031
5500 22.633 8.36
5510 23.024 9.687
5520 22.571 8.16
5530 22.472 8.537
5540 22.149 8.467
5550 22.2 8.594
5560 22.082 8.444
5570 21.52 7.993
5580 21.942 8.199
5590 22.253 8.83
5600 23.568 9.087
5610 23.248 9.006
5620 22.979 8.324
5630 22.34 8.483
5640 22.071 8.323
5650 22.201 8.544
5660 21.997 8.186
5670 21.338 8.308
5680 21.896 8.562
5690 21.826 8.342
5700 22.585 8.564
5710 22.675 8.653
5720 22.777 8.671
5730 22.448 8.371
5740 21.634 8.209
5750 21.777 7.99
5760 21.544 7.931
5770 21.411 8.159
5780 21.537 8.528
5790 21.804 8.157
5800 22.486 8.349
5810 21.996 8.15
5820 21.748 8.108
5830 21.789 8.27
5840 21.763 7.714
5850 21.448 8.136
5860 21.622 8.355
5870 20.98 8.006
5880 21.209 8.149
5890 22.17 8.638
5900 22.445 8.831
5910 22.096 8.449
5920 22.226 8.383
5930 21.541 8.407
5940 21.84 8.383
5950 21.557 8.254
5960 21.391 8.287
5970 20.731 7.952
5980 20.945 7.865
5990 22.089 8.077
6000 22.056 8.446
6010 21.612 8.3
6020 22.205 8.617
6030 21.484 8.044
6040 21.349 8.256
6050 21.531 8.469
6060 21.394 8.269
6070 21.294 8.308
6080 21.131 8.193
6090 21.958 8.247
6100 22.159 8.215
6110 22.154 9.93
6120 21.22 8.32
6130 21.812 8.861
6140 20.964 7.95
6150 20.83 7.953
6160 20.899 8.316
6170 20.172 7.61
6180 21.406 8.426
6190 21.926 8.386
6200 21.593 8.443
6210 21.616 8.553
6220 20.933 8.196
6230 20.461 7.962
6240 20.766 8.046
6250 20.547 8.116
6260 20.519 8.219
6270 20.201 8.125
6280 21.831 8.079
6290 21.44 8.378
6300 21.257 7.911
6310 21.017 8.488
6320 20.935 8.34
6330 20.51 8.357
6340 19.963 7.526
6350 20.358 7.821
6360 19.862 8.357
6370 19.918 7.799
6380 21.357 8.276
6390 21.006 8.69
6400 21.131 8.661
6410 20.409 8.123
6420 20.156 8.031
6430 20.353 8.165
6440 20.513 8.45
6450 20.17 8.428
6460 20.161 8.166
6470 20.543 8.415
6480 21.188 8.443
6490 20.848 8.306
6500 21.013 8.629
6510 20.452 8.266
6520 20.405 8.322
6530 19.827 7.795
6540 20.004 8.42
6550 20.001 7.849
6560 19.809 8.293
6570 19.857 7.898
6580 21.088 8.732
6590 20.579 8.347
6600 20.831 8.428
6610 19.736 8.37
6620 19.908 8.085
6630 20.049 8.497
6640 19.691 8.121
6650 19.443 7.958
6660 19.113 8.429
6670 20.258 8.482
6680 20.602 8.626
6690 20.569 8.527
6700 20.37 8.279
6710 19.747 7.993
6720 19.737 8.489
6730 18.973 7.722
6740 19.535 8.485
6750 19.532 7.982
6760 19.293 8.41
6770 20.244 8.621
6780 19.829 8.167
6790 19.82 8.394
6800 20.464 10.389
6810 19.187 8.076
6820 19.529 7.968
6830 19.219 8.287
6840 19.052 8.213
6850 18.967 8.062
6860 19.619 8.583
6870 20.3 8.22
6880 20.415 8.524
6890 19.92 8.589
6900 19.692 8.37
6910 19.551 8.062
6920 19.313 8.197
6930 18.881 8.087
6940 18.918 8.508
6950 18.678 8.307
6960 19.018 8.192
6970 19.466 7.974
6980 20.128 8.763
6990 19.448 8.458
7000 19.068 8.062
7010 18.543 8.073
7020 18.734 8.389
7030 18.63 8.497
7040 18.577 8.196
7050 18.724 8.436
7060 19.653 8.459
7070 19.236 8.219
7080 19.821 8.689
7090 19.343 8.055
7100 18.69 8.205
7110 18.749 8.146
7120 18.505 8.355
7130 18.396 8.112
7140 18.719 8.126
7150 18.743 8.296
7160 19.813 8.572
7170 19.565 8.471
7180 19.397 7.978
7190 19.468 8.924
7200 18.386 7.971
7210 18.581 8.497
7220 18.465 8.008
7230 18.566 8.362
7240 18.607 8.043
7250 18.686 8.325
7260 19.206 8.092
7270 18.918 8.22
7280 19.091 8.313
7290 18.982 8.31
7300 18.422 8.103
7310 18.512 8.249
7320 18.936 8.539
7330 18.315 8.413
7340 18.034 8.11
7350 19.36 8.72
7360 19.711 8.414
7370 19.558 8.559
7380 18.883 8.175
7390 19.044 8.524
7400 18.396 8.112
7410 18.886 8.716
7420 18.1 8.111
7430 18.538 8.36
7440 18.264 8.134
7450 19.274 8.408
7460 19.197 8.566
7470 18.964 8.415
7480 19.281 8.64
7490 18.392 8.229
7500 18.471 8.112
7510 18.336 7.926
7520 18.186 8.57
7530 18.369 8.488
7540 18.457 7.938
7550 19.09 8.576
7560 19.078 8.327
7570 19.22 8.42
7580 18.755 8.87
7590 18.924 8.2
7600 18.187 8.244
7610 18.434 8.458
7620 18.47 8.529
7630 18.197 8.218
7640 18.79 8.216
7650 19.208 8.556
7660 19.443 8.633
7670 18.721 8.619
7680 18.379 8.262
7690 18.12 8.353
7700 18.17 8.428
7710 18.507 8.593
7720 18.353 8.557
7730 17.574 7.889
7740 19.344 8.629
7750 19.289 8.922
7760 19.001 8.712
7770 18.923 8.612
7780 18.27 8.097
7790 18.184 8.514
7800 18.272 8.716
7810 18.133 8.143
7820 18.39 8.183
7830 18.651 8.405
7840 19.146 8.857
7850 19.009 8.907
7860 18.73 8.5
7870 18.199 8.114
7880 18.7 8.413
7890 18.141 8.401
7900 18.214 8.615
7910 17.892 8.431
7920 18.062 8.22
7930 18.984 8.72
7940 18.804 8.78
7950 18.637 8.615
7960 18.568 8.406
7970 18.325 8.346
7980 18.076 8.263
7990 18.03 8.241
8000 17.959 8.652
8010 17.973 8.318
8020 17.972 8.525
8030 18.592 8.394
8040 18.74 8.744
8050 18.781 8.195
8060 18.593 8.648
8070 18.387 8.183
8080 18.615 8.879
8090 17.736 8.231
8100 17.765 8.427
8110 17.65 8.382
8120 17.671 8.482
8130 18.903 8.531
8140 18.676 8.57
8150 18.852 8.616
8160 18.842 8.458
8170 18.111 7.845
8180 18.257 8.744
8190 17.539 8.269
8200 17.743 8.217
8210 17.447 8.55
8220 18.09 8.734
8230 18.603 8.855
8240 18.778 8.617
8250 18.508 8.663
8260 18.804 8.888
8270 18.176 8.738
8280 17.646 8.1
8290 17.888 8.513
8300 17.827 8.172
8310 17.931 8.531
8320 18.001 8.485
8330 18.762 8.174
8340 18.404 8.318
8350 18.565 8.584
8360 17.877 7.974
8370 18.211 8.719
8380 17.488 8.095
8390 18.18 9.166
8400 18.046 8.501
8410 17.276 8.133
8420 18.651 8.367
8430 18.456 8.684
8440 18.201 8.61
8450 17.665 8.122
8460 17.478 8.224
8470 17.4 8.163
8480 17.71 8.705
8490 17.433 8.148
8500 17.522 8.387
8510 17.421 8.134
8520 18.098 8.495
8530 18.285 8.651
8540 18.188 8.574
8550 18.649 8.615
8560 18.12 8.396
8570 17.468 8.353
8580 17.407 8.437
8590 17.423 8.732
8600 17.664 9.178
8610 18.119 8.613
8620 18.78 8.818
8630 18.889 9.017
8640 18.327 8.629
8650 17.852 8.316
8660 17.642 8.308
8670 17.511 8.185
8680 17.455 8.36
8690 17.258 8.235
8700 17 8.088
8710 17.964 8.323
8720 18.293 9.008
8730 18.368 8.471
8740 17.84 8.57
8750 17.548 8.36
8760 17.395 8.444
8770 17.205 8.482
8780 16.876 8.056
8790 17.487 8.902
8800 17.325 8.469
8810 18.258 8.1
8820 17.907 8.561
8830 18.058 8.212
8840 17.468 8.333
8850 17.248 8.058
8860 17.349 8.345
8870 16.757 8.389
8880 16.848 8.328
8890 17.179 8.476
8900 17.687 8.92
8910 18.144 8.478
8920 17.93 8.353
8930 18.069 8.393
8940 17.446 8.276
8950 17.022 7.756
8960 17.243 8.4
8970 17.454 8.973
8980 17.11 8.662
8990 17.322 8.81
9000 17.963 8.488
9010 17.526 8.164
9020 18.061 8.474
9030 17.431 8.13
9040 17.317 8.04
9050 17.265 8.291
9060 17.268 8.825
9070 16.941 8.478
9080 17.212 8.545
9090 16.479 8.336
9100 18.146 8.391
9110 17.889 8.43
9120 17.749 8.44
9130 17.539 7.93
9140 17.011 8.201
9150 17.262 8.691
9160 16.795 8.316
9170 17.066 8.485
9180 16.904 8.473
9190 17.393 8.563
9200 17.97 8.441
9210 17.814 8.924
9220 17.608 8.391
9230 16.986 8.414
9240 16.973 8.02
9250 17.563 8.598
9260 16.686 8.189
9270 17.044 8.415
9280 17.104 8.522
9290 17.81 8.504
9300 18.227 8.434
9310 17.954 8.717
9320 17.479 8.292
9330 17.864 8.766
9340 17.556 8.729
9350 17.213 8.472
9360 17.117 8.558
9370 16.96 8.208
9380 17.309 8.836
9390 17.692 8.306
9400 18.1 8.693
9410 17.777 8.228
9420 17.716 8.567
9430 17.407 8.428
9440 17.493 8.673
9450 17.108 8.708
9460 17.352 8.821
9470 17.249 8.34
9480 17.605 8.657
9490 18.565 8.393
9500 17.633 8.359
9510 18.176 8.59
9520 17.698 8.689
9530 17.441 8.558
9540 17.307 8.14
9550 16.536 7.906
9560 17.501 8.584
9570 17.032 8.258
9580 17.812 8.585
9590 18.008 8.675
9600 18.291 8.479
9610 17.731 8.65
9620 17.974 8.691
9630 17.75 8.446
9640 17.169 8.1
9650 16.526 7.63
9660 17.371 8.622
9670 16.955 8.148
9680 17.801 8.361
9690 17.727 8.266
9700 18.912 10.246
9710 17.953 8.451
9720 17.503 8.343
9730 17.634 8.267
9740 18.134 8.896
9750 17.222 8.282
9760 16.987 8.089
9770 17.253 7.867
9780 18.096 7.993
9790 18.269 8.541
9800 18.301 8.174
9810 17.61 8.565
9820 17.3 8.197
9830 17.633 8.678
9840 17.437 8.31
9850 17.449 8.627
9860 17.677 8.927
9870 18.014 8.324
9880 18.572 8.769
9890 18.276 8.713
9900 18 8.377
9910 17.831 8.51
9920 17.933 8.877
9930 17.54 8.806
9940 17.147 8.091
9950 17.45 8.29
9960 17.452 7.965
9970 18.267 8.529
9980 18.532 8.584
9990 18.415 9.065
10000 18.967 8.584
10010 18.775 9.318
10020 18.686 10.526
10030 18.546 9.678
10040 18.024 8.734
10050 17.667 8.484
10060 17.526 8.759
10070 18.284 8.949
10080 18.694 8.701
10090 18.784 8.654
10100 18.784 9.292
10110 18.188 8.586
10120 18.263 8.789
10130 18.423 8.879
10140 17.944 8.55
10150 17.169 8.233
10160 17.907 8.499
10170 18.289 8.498
10180 19.266 8.964
10190 18.597 8.643
10200 18.388 8.828
10210 17.931 8.36
10220 17.407 8.264
10230 17.202 8.219
10240 17.695 8.709
10250 17.331 8.134
10260 18.176 8.678
10270 18.492 8.783
10280 18.154 8.681
10290 17.91 8.298
10300 18.191 8.584
10310 17.789 8.308
10320 17.348 8.307
10330 17.487 8.317
10340 17.475 8.439
10350 17.328 8.431
10360 18.135 8.283
10370 18.256 8.488
10380 17.969 7.981
10390 18.115 8.264
10400 17.774 8.171
10410 18.071 8.778
10420 17.859 8.339
10430 17.299 8.377
10440 17.312 8.129
10450 17.546 8.405
10460 18.458 8.412
10470 18.255 8.229
10480 18.333 8.331
10490 19.046 9.164
10500 17.723 8.669
10510 17.916 8.441
10520 17.488 7.967
10530 17.473 8.211
10540 17.264 8.019
10550 18.172 8.381
10560 18.598 8.72
10570 18.559 8.646
10580 18.169 8.623
10590 18.286 8.782
10600 17.776 8.437
10610 17.129 7.907
10620 17.653 8.284
10630 17.234 8.13
10640 17.583 8.145
10650 18.215 8.464
10660 18.552 8.227
10670 18.019 8.21
10680 18.386 8.318
10690 18.036 8.497
10700 17.981 8.418
10710 17.877 8.364
10720 17.599 8.04
10730 17.559 8.322
10740 17.762 8.891
10750 18.343 8.403
10760 18.617 8.539
10770 18.77 8.585
10780 18.292 8.755
10790 17.31 7.808
