20201017185609,100.100.100.10,5001,192.168.67.3,43866,4,0.0-10.0,19936952,15949561
20201017185619,100.100.100.10,5001,192.168.67.3,43866,4,10.0-20.0,20251224,16200979
20201017185629,100.100.100.10,5001,192.168.67.3,43866,4,20.0-30.0,20191216,16152972
20201017185639,100.100.100.10,5001,192.168.67.3,43866,4,30.0-40.0,20781704,16625363
20201017185649,100.100.100.10,5001,192.168.67.3,43866,4,40.0-50.0,20129312,16103449
20201017185659,100.100.100.10,5001,192.168.67.3,43866,4,50.0-60.0,20164368,16131494
20201017185709,100.100.100.10,5001,192.168.67.3,43866,4,60.0-70.0,20916320,16733056
20201017185719,100.100.100.10,5001,192.168.67.3,43866,4,70.0-80.0,20763608,16610886
20201017185729,100.100.100.10,5001,192.168.67.3,43866,4,80.0-90.0,20440584,16352467
20201017185739,100.100.100.10,5001,192.168.67.3,43866,4,90.0-100.0,20422976,16338380
20201017185749,100.100.100.10,5001,192.168.67.3,43866,4,100.0-110.0,20346296,16277036
20201017185759,100.100.100.10,5001,192.168.67.3,43866,4,110.0-120.0,20493856,16395084
20201017185809,100.100.100.10,5001,192.168.67.3,43866,4,120.0-130.0,20591400,16473120
20201017185819,100.100.100.10,5001,192.168.67.3,43866,4,130.0-140.0,20257144,16205715
20201017185829,100.100.100.10,5001,192.168.67.3,43866,4,140.0-150.0,20489288,16391430
20201017185839,100.100.100.10,5001,192.168.67.3,43866,4,150.0-160.0,20455496,16364396
20201017185849,100.100.100.10,5001,192.168.67.3,43866,4,160.0-170.0,20496088,16396870
20201017185859,100.100.100.10,5001,192.168.67.3,43866,4,170.0-180.0,20410416,16328332
20201017185909,100.100.100.10,5001,192.168.67.3,43866,4,180.0-190.0,20434728,16347782
20201017185919,100.100.100.10,5001,192.168.67.3,43866,4,190.0-200.0,20568680,16454944
20201017185929,100.100.100.10,5001,192.168.67.3,43866,4,200.0-210.0,20806656,16645324
20201017185939,100.100.100.10,5001,192.168.67.3,43866,4,210.0-220.0,20557248,16445798
20201017185949,100.100.100.10,5001,192.168.67.3,43866,4,220.0-230.0,20491560,16393248
20201017185959,100.100.100.10,5001,192.168.67.3,43866,4,230.0-240.0,20489648,16391718
20201017190009,100.100.100.10,5001,192.168.67.3,43866,4,240.0-250.0,20334704,16267763
20201017190019,100.100.100.10,5001,192.168.67.3,43866,4,250.0-260.0,20312248,16249798
20201017190029,100.100.100.10,5001,192.168.67.3,43866,4,260.0-270.0,20254184,16203347
20201017190039,100.100.100.10,5001,192.168.67.3,43866,4,270.0-280.0,20217440,16173952
20201017190049,100.100.100.10,5001,192.168.67.3,43866,4,280.0-290.0,19831440,15865152
20201017190059,100.100.100.10,5001,192.168.67.3,43866,4,290.0-300.0,20166536,16133228
20201017190109,100.100.100.10,5001,192.168.67.3,43866,4,300.0-310.0,20483384,16386707
20201017190119,100.100.100.10,5001,192.168.67.3,43866,4,310.0-320.0,20329528,16263622
20201017190129,100.100.100.10,5001,192.168.67.3,43866,4,320.0-330.0,20100328,16080262
20201017190139,100.100.100.10,5001,192.168.67.3,43866,4,330.0-340.0,20065272,16052217
20201017190149,100.100.100.10,5001,192.168.67.3,43866,4,340.0-350.0,20105624,16084499
20201017190159,100.100.100.10,5001,192.168.67.3,43866,4,350.0-360.0,20563528,16450822
20201017190209,100.100.100.10,5001,192.168.67.3,43866,4,360.0-370.0,20839280,16671424
20201017190219,100.100.100.10,5001,192.168.67.3,43866,4,370.0-380.0,20184128,16147302
20201017190229,100.100.100.10,5001,192.168.67.3,43866,4,380.0-390.0,20412008,16329606
20201017190239,100.100.100.10,5001,192.168.67.3,43866,4,390.0-400.0,20387696,16310156
