# TimeStamp(s) Sum Stdev
1 19 0
2 27.6 0
3 17.1 4.3
4 19.8 4.56825
5 32.9 4.00461
6 16.8 5.99713
7 30.7 5.98359
8 19.4 6.28773
9 18 6.0296
10 26.5 5.89067
11 55.7 5.7243
12 17.9 10.9249
13 16.7 10.6837
14 19.7 10.5067
15 17.9 10.1988
16 26.6 9.97469
17 15.7 9.6832
18 13.9 9.58988
19 26.8 9.57098
20 20.6 9.35667
21 30.6 9.13588
22 17.6 9.06275
23 17.2 8.93443
24 16 8.81961
25 18.4 8.74059
26 13.9 8.60213
27 21.6 8.5907
28 19.9 8.43051
29 18.8 8.28796
30 13.4 8.16403
31 21 8.16846
32 19.7 8.03624
33 18 7.91614
34 26.6 7.81808
35 16.1 7.75267
36 15.4 7.69446
37 13.7 7.6501
38 17.1 7.64361
39 15.9 7.56823
40 14.5 7.51231
41 13.7 7.48221
42 20.7 7.46704
43 19.4 7.37771
44 23.6 7.29315
45 30.7 7.22526
46 18.9 7.30095
47 14.1 7.22608
48 21.6 7.21175
49 19.8 7.13781
50 29.3 7.06544
51 27 7.10077
52 31.7 7.08435
53 14.6 7.17231
54 12.7 7.15851
55 20.6 7.17839
56 19.4 7.11288
57 17.8 7.05146
58 16.7 7.00012
59 19.8 6.95909
60 19.7 6.90071
61 32.7 6.84398
62 19.9 6.95915
63 19.4 6.90375
64 17.8 6.85094
65 31.1 6.80718
66 25.8 6.87429
67 14.7 6.8484
68 21.7 6.83932
69 20 6.78959
70 15.4 6.74103
71 13.5 6.72404
72 17 6.73149
73 19.8 6.69846
74 17.7 6.65313
75 21.8 6.61662
76 15.2 6.57385
77 13.7 6.55935
78 21.1 6.56229
79 19.7 6.52051
80 23.9 6.47965
81 16.7 6.45051
82 24.9 6.42414
83 24.5 6.40365
84 16.6 6.37999
85 15.8 6.35625
86 15.4 6.33895
87 13.7 6.32505
88 17.7 6.32872
89 15.6 6.29869
90 13.7 6.28251
91 17 6.28475
92 15.8 6.25871
93 18.7 6.24062
94 16.6 6.20857
95 15.8 6.18558
96 18.6 6.16794
97 16.8 6.1373
98 19.7 6.11388
99 17.8 6.08265
100 26.6 6.05556
101 19.8 6.062
102 19.4 6.03194
103 17.7 6.00256
104 21.1 5.97744
105 19.8 5.94972
106 17.8 5.92134
107 16.8 5.89699
108 20.6 5.87706
109 25.4 5.85018
110 17.9 5.84683
111 17.4 5.82345
112 22.1 5.8021
113 35.6 5.77981
114 13.7 5.93837
115 22.6 5.94202
116 20.7 5.921
117 19.5 5.89575
118 13.7 5.87071
119 21.1 5.87457
120 19.6 5.85072
121 17.6 5.8264
122 30.9 5.80631
123 19.6 5.86585
124 13.9 5.8421
125 27.7 5.84448
126 20.7 5.86127
127 17.7 5.83824
128 16.7 5.81899
129 33.7 5.80373
130 16.7 5.90424
131 19.7 5.88913
132 18.6 5.86672
133 16.7 5.84591
134 19.9 5.83126
135 19.5 5.80948
136 13.9 5.78812
137 16.7 5.79078
138 19.8 5.77651
139 17.7 5.75556
140 20.8 5.73809
141 25.8 5.71798
142 24.5 5.71856
143 17.9 5.71069
144 16.8 5.69351
145 21.1 5.68007
146 19.9 5.66117
147 18.6 5.64175
148 18.8 5.62375
149 17.1 5.60559
150 16.8 5.59178
151 19.7 5.57913
152 17.8 5.56067
153 16.6 5.5451
154 35.7 5.53353
155 18.5 5.65919
156 23.6 5.64223
157 21.9 5.63138
158 25.6 5.61536
159 23.7 5.61482
160 21.1 5.60442
161 19.5 5.58742
162 18.2 5.57025
163 17.7 5.55506
164 21.4 5.54116
165 19.5 5.52519
166 17.9 5.50861
167 21.6 5.49461
168 19.8 5.4794
169 14.6 5.46311
170 17.9 5.46314
171 21.6 5.44954
172 19.7 5.43488
173 13.7 5.41912
174 21.2 5.42482
175 20 5.40996
176 18.7 5.39448
177 17.7 5.38004
178 20.6 5.36761
179 20.5 5.35271
180 13.6 5.33786
181 47.2 5.34425
182 15.7 5.69894
183 19.6 5.69264
184 13.6 5.67718
185 21.8 5.6818
186 15.8 5.66787
187 17.6 5.66121
188 32 5.64886
189 19.7 5.70071
190 17.7 5.68568
191 27.1 5.67334
192 15.6 5.68112
193 18.7 5.67561
194 17.5 5.66177
195 16.8 5.65019
196 20.5 5.64052
197 24.4 5.62621
198 17.8 5.62039
199 16.5 5.60851
200 19.7 5.60008
201 17.7 5.58612
202 16.8 5.57465
203 19.7 5.56547
