20201018033832,172.20.10.8,5001,172.20.10.3,58348,4,0.0-10.0,22580112,18064089
20201018033842,172.20.10.8,5001,172.20.10.3,58348,4,10.0-20.0,20851200,16680960
20201018033852,172.20.10.8,5001,172.20.10.3,58348,4,20.0-30.0,15185176,12148140
20201018033902,172.20.10.8,5001,172.20.10.3,58348,4,30.0-40.0,13505496,10804396
20201018033912,172.20.10.8,5001,172.20.10.3,58348,4,40.0-50.0,15777408,12621926
20201018033922,172.20.10.8,5001,172.20.10.3,58348,4,50.0-60.0,15628264,12502611
20201018033932,172.20.10.8,5001,172.20.10.3,58348,4,60.0-70.0,13944240,11155392
20201018033942,172.20.10.8,5001,172.20.10.3,58348,4,70.0-80.0,11211864,8969491
20201018033952,172.20.10.8,5001,172.20.10.3,58348,4,80.0-90.0,10451664,8361331
20201018034002,172.20.10.8,5001,172.20.10.3,58348,4,90.0-100.0,10387952,8310361
20201018034012,172.20.10.8,5001,172.20.10.3,58348,4,100.0-110.0,9814544,7851635
20201018034022,172.20.10.8,5001,172.20.10.3,58348,4,110.0-120.0,8493968,6795174
20201018034032,172.20.10.8,5001,172.20.10.3,58348,4,120.0-130.0,7814856,6251884
20201018034042,172.20.10.8,5001,172.20.10.3,58348,4,130.0-140.0,8069704,6455763
20201018034052,172.20.10.8,5001,172.20.10.3,58348,4,140.0-150.0,6356720,5085376
20201018034102,172.20.10.8,5001,172.20.10.3,58348,4,150.0-160.0,7166152,5732921
20201018034112,172.20.10.8,5001,172.20.10.3,58348,4,160.0-170.0,7483264,5986611
20201018034122,172.20.10.8,5001,172.20.10.3,58348,4,170.0-180.0,8188440,6550752
20201018034133,172.20.10.8,5001,172.20.10.3,58348,4,180.0-190.0,9267200,7413760
20201018034142,172.20.10.8,5001,172.20.10.3,58348,4,190.0-200.0,10652936,8522348
20201018034152,172.20.10.8,5001,172.20.10.3,58348,4,200.0-210.0,10405328,8324262
20201018034202,172.20.10.8,5001,172.20.10.3,58348,4,210.0-220.0,8638768,6911014
20201018034212,172.20.10.8,5001,172.20.10.3,58348,4,220.0-230.0,8341928,6673542
20201018034222,172.20.10.8,5001,172.20.10.3,58348,4,230.0-240.0,9381592,7505273
20201018034232,172.20.10.8,5001,172.20.10.3,58348,4,240.0-250.0,10972944,8778355
20201018034242,172.20.10.8,5001,172.20.10.3,58348,4,250.0-260.0,11342184,9073747
20201018034252,172.20.10.8,5001,172.20.10.3,58348,4,260.0-270.0,12418048,9934438
20201018034302,172.20.10.8,5001,172.20.10.3,58348,4,270.0-280.0,11324808,9059846
20201018034312,172.20.10.8,5001,172.20.10.3,58348,4,280.0-290.0,11591240,9272992
20201018034322,172.20.10.8,5001,172.20.10.3,58348,4,290.0-300.0,11511600,9209280
20201018034332,172.20.10.8,5001,172.20.10.3,58348,4,300.0-310.0,11045344,8836275
20201018034342,172.20.10.8,5001,172.20.10.3,58348,4,310.0-320.0,11001904,8801523
20201018034352,172.20.10.8,5001,172.20.10.3,58348,4,320.0-330.0,10723888,8579110
20201018034402,172.20.10.8,5001,172.20.10.3,58348,4,330.0-340.0,10661624,8529299
20201018034412,172.20.10.8,5001,172.20.10.3,58348,4,340.0-350.0,10473384,8378707
20201018034422,172.20.10.8,5001,172.20.10.3,58348,4,350.0-360.0,10560264,8448211
20201018034432,172.20.10.8,5001,172.20.10.3,58348,4,360.0-370.0,10852760,8682208
20201018034442,172.20.10.8,5001,172.20.10.3,58348,4,370.0-380.0,11291504,9033203
20201018034452,172.20.10.8,5001,172.20.10.3,58348,4,380.0-390.0,9918800,7935040
20201018034502,172.20.10.8,5001,172.20.10.3,58348,4,390.0-400.0,10151928,8121542
20201018034512,172.20.10.8,5001,172.20.10.3,58348,4,400.0-410.0,8909544,7127635
20201018034522,172.20.10.8,5001,172.20.10.3,58348,4,410.0-420.0,8838592,7070873
20201018034532,172.20.10.8,5001,172.20.10.3,58348,4,420.0-430.0,9272992,7418393
20201018034542,172.20.10.8,5001,172.20.10.3,58348,4,430.0-440.0,10004232,8003385
20201018034552,172.20.10.8,5001,172.20.10.3,58348,4,440.0-450.0,13197072,10557657
20201018034602,172.20.10.8,5001,172.20.10.3,58348,4,450.0-460.0,13417168,10733734
20201018034612,172.20.10.8,5001,172.20.10.3,58348,4,460.0-470.0,13325944,10660755
20201018034622,172.20.10.8,5001,172.20.10.3,58348,4,470.0-480.0,12432528,9946022
20201018034632,172.20.10.8,5001,172.20.10.3,58348,4,480.0-490.0,10305416,8244332
20201018034642,172.20.10.8,5001,172.20.10.3,58348,4,490.0-500.0,10338720,8270976
20201018034652,172.20.10.8,5001,172.20.10.3,58348,4,500.0-510.0,9404760,7523808
20201018034702,172.20.10.8,5001,172.20.10.3,58348,4,510.0-520.0,9833368,7866694
20201018034712,172.20.10.8,5001,172.20.10.3,58348,4,520.0-530.0,10570400,8456320
20201018034722,172.20.10.8,5001,172.20.10.3,58348,4,530.0-540.0,10761536,8609228
20201018034732,172.20.10.8,5001,172.20.10.3,58348,4,540.0-550.0,10738368,8590694
20201018034742,172.20.10.8,5001,172.20.10.3,58348,4,550.0-560.0,9920248,7936198
20201018034752,172.20.10.8,5001,172.20.10.3,58348,4,560.0-570.0,9106472,7285177
20201018034802,172.20.10.8,5001,172.20.10.3,58348,4,570.0-580.0,11478296,9182636
20201018034812,172.20.10.8,5001,172.20.10.3,58348,4,580.0-590.0,11763552,9410841
20201018034822,172.20.10.8,5001,172.20.10.3,58348,4,590.0-600.0,12775704,10220563
20201018034832,172.20.10.8,5001,172.20.10.3,58348,4,600.0-610.0,13396896,10717516
20201018034842,172.20.10.8,5001,172.20.10.3,58348,4,610.0-620.0,11783824,9427059
20201018034852,172.20.10.8,5001,172.20.10.3,58348,4,620.0-630.0,10774568,8619654
20201018034902,172.20.10.8,5001,172.20.10.3,58348,4,630.0-640.0,10343064,8274451
20201018034912,172.20.10.8,5001,172.20.10.3,58348,4,640.0-650.0,10990320,8792256
20201018034922,172.20.10.8,5001,172.20.10.3,58348,4,650.0-660.0,11717216,9373772
20201018034932,172.20.10.8,5001,172.20.10.3,58348,4,660.0-670.0,11948896,9559116
20201018034942,172.20.10.8,5001,172.20.10.3,58348,4,670.0-680.0,12083560,9666848
20201018034952,172.20.10.8,5001,172.20.10.3,58348,4,680.0-690.0,13394000,10715200
20201018035002,172.20.10.8,5001,172.20.10.3,58348,4,690.0-700.0,13165216,10532172
20201018035012,172.20.10.8,5001,172.20.10.3,58348,4,700.0-710.0,12273248,9818598
20201018035022,172.20.10.8,5001,172.20.10.3,58348,4,710.0-720.0,12995800,10396640
20201018035032,172.20.10.8,5001,172.20.10.3,58348,4,720.0-730.0,14177368,11341894
20201018035042,172.20.10.8,5001,172.20.10.3,58348,4,730.0-740.0,13822608,11058086
20201018035052,172.20.10.8,5001,172.20.10.3,58348,4,740.0-750.0,13144944,10515955
20201018035102,172.20.10.8,5001,172.20.10.3,58348,4,750.0-760.0,13897904,11118323
20201018035112,172.20.10.8,5001,172.20.10.3,58348,4,760.0-770.0,13619888,10895910
20201018035122,172.20.10.8,5001,172.20.10.3,58348,4,770.0-780.0,12590360,10072288
20201018035132,172.20.10.8,5001,172.20.10.3,58348,4,780.0-790.0,11701288,9361030
20201018035142,172.20.10.8,5001,172.20.10.3,58348,4,790.0-800.0,10301072,8240857
20201018035153,172.20.10.8,5001,172.20.10.3,58348,4,800.0-810.0,10555920,8444736
20201018035202,172.20.10.8,5001,172.20.10.3,58348,4,810.0-820.0,10469040,8375232
20201018035212,172.20.10.8,5001,172.20.10.3,58348,4,820.0-830.0,10676104,8540883
20201018035222,172.20.10.8,5001,172.20.10.3,58348,4,830.0-840.0,10689136,8551308
20201018035233,172.20.10.8,5001,172.20.10.3,58348,4,840.0-850.0,10348856,8279084
20201018035242,172.20.10.8,5001,172.20.10.3,58348,4,850.0-860.0,10638456,8510764
20201018035252,172.20.10.8,5001,172.20.10.3,58348,4,860.0-870.0,9145568,7316454
20201018035302,172.20.10.8,5001,172.20.10.3,58348,4,870.0-880.0,8967464,7173971
20201018035312,172.20.10.8,5001,172.20.10.3,58348,4,880.0-890.0,9936176,7948940
20201018035322,172.20.10.8,5001,172.20.10.3,58348,4,890.0-900.0,10118624,8094899
20201018035332,172.20.10.8,5001,172.20.10.3,58348,4,900.0-910.0,10130208,8104166
20201018035342,172.20.10.8,5001,172.20.10.3,58348,4,910.0-920.0,10492208,8393766
20201018035352,172.20.10.8,5001,172.20.10.3,58348,4,920.0-930.0,10625424,8500339
20201018035402,172.20.10.8,5001,172.20.10.3,58348,4,930.0-940.0,12118312,9694649
20201018035412,172.20.10.8,5001,172.20.10.3,58348,4,940.0-950.0,11890976,9512780
20201018035422,172.20.10.8,5001,172.20.10.3,58348,4,950.0-960.0,12070528,9656422
20201018035432,172.20.10.8,5001,172.20.10.3,58348,4,960.0-970.0,11330600,9064480
20201018035442,172.20.10.8,5001,172.20.10.3,58348,4,970.0-980.0,11350872,9080697
20201018035453,172.20.10.8,5001,172.20.10.3,58348,4,980.0-990.0,11070712,8856569
20201018035502,172.20.10.8,5001,172.20.10.3,58348,4,990.0-1000.0,8374480,6699584
20201018035512,172.20.10.8,5001,172.20.10.3,58348,4,1000.0-1010.0,11404448,9123558
20201018035522,172.20.10.8,5001,172.20.10.3,58348,4,1010.0-1020.0,9312088,7449670
20201018035532,172.20.10.8,5001,172.20.10.3,58348,4,1020.0-1030.0,10188128,8150502
20201018035542,172.20.10.8,5001,172.20.10.3,58348,4,1030.0-1040.0,11883736,9506988
20201018035552,172.20.10.8,5001,172.20.10.3,58348,4,1040.0-1050.0,12963944,10371155
20201018035602,172.20.10.8,5001,172.20.10.3,58348,4,1050.0-1060.0,12160304,9728243
20201018035612,172.20.10.8,5001,172.20.10.3,58348,4,1060.0-1070.0,9417792,7534233
20201018035622,172.20.10.8,5001,172.20.10.3,58348,4,1070.0-1080.0,9829024,7863219
