20201018030758,172.20.10.3,5001,172.20.10.8,42868,4,0.0-10.0,21037992,16830393
20201018030808,172.20.10.3,5001,172.20.10.8,42868,4,10.0-20.0,14396016,11516812
20201018030818,172.20.10.3,5001,172.20.10.8,42868,4,20.0-30.0,9639336,7711468
20201018030828,172.20.10.3,5001,172.20.10.8,42868,4,30.0-40.0,7881464,6305171
20201018030838,172.20.10.3,5001,172.20.10.8,42868,4,40.0-50.0,10573296,8458636
20201018030848,172.20.10.3,5001,172.20.10.8,42868,4,50.0-60.0,9565488,7652390
20201018030858,172.20.10.3,5001,172.20.10.8,42868,4,60.0-70.0,9306296,7445036
20201018030908,172.20.10.3,5001,172.20.10.8,42868,4,70.0-80.0,8731440,6985152
20201018030918,172.20.10.3,5001,172.20.10.8,42868,4,80.0-90.0,9191904,7353523
20201018030928,172.20.10.3,5001,172.20.10.8,42868,4,90.0-100.0,8813976,7051180
20201018030938,172.20.10.3,5001,172.20.10.8,42868,4,100.0-110.0,9582864,7666291
20201018030948,172.20.10.3,5001,172.20.10.8,42868,4,110.0-120.0,9834816,7867852
20201018030958,172.20.10.3,5001,172.20.10.8,42868,4,120.0-130.0,9265752,7412601
20201018031008,172.20.10.3,5001,172.20.10.8,42868,4,130.0-140.0,9377248,7501798
20201018031018,172.20.10.3,5001,172.20.10.8,42868,4,140.0-150.0,9503224,7602579
20201018031028,172.20.10.3,5001,172.20.10.8,42868,4,150.0-160.0,9036968,7229574
20201018031038,172.20.10.3,5001,172.20.10.8,42868,4,160.0-170.0,8317312,6653849
20201018031048,172.20.10.3,5001,172.20.10.8,42868,4,170.0-180.0,9274440,7419552
20201018031058,172.20.10.3,5001,172.20.10.8,42868,4,180.0-190.0,9239688,7391750
20201018031108,172.20.10.3,5001,172.20.10.8,42868,4,190.0-200.0,9142672,7314137
20201018031118,172.20.10.3,5001,172.20.10.8,42868,4,200.0-210.0,9252720,7402176
20201018031128,172.20.10.3,5001,172.20.10.8,42868,4,210.0-220.0,9527840,7622272
