20201018015503,172.20.10.3,5001,172.20.10.8,42632,5,0.0-10.0,10679000,8543200
20201018015503,172.20.10.3,5001,172.20.10.8,42630,4,0.0-10.0,8010336,6408268
20201018015503,172.20.10.3,0,172.20.10.8,0,-1,0.0-10.0,18689336,14951468
20201018015513,172.20.10.3,5001,172.20.10.8,42630,4,10.0-20.0,8095768,6476614
20201018015513,172.20.10.3,5001,172.20.10.8,42632,5,10.0-20.0,10544336,8435468
20201018015513,172.20.10.3,0,172.20.10.8,0,-1,10.0-20.0,18640104,14912083
20201018015523,172.20.10.3,5001,172.20.10.8,42630,4,20.0-30.0,8286904,6629523
20201018015523,172.20.10.3,5001,172.20.10.8,42632,5,20.0-30.0,10011472,8009177
20201018015523,172.20.10.3,0,172.20.10.8,0,-1,20.0-30.0,18298376,14638700
20201018015533,172.20.10.3,5001,172.20.10.8,42630,4,30.0-40.0,8117488,6493990
20201018015533,172.20.10.3,5001,172.20.10.8,42632,5,30.0-40.0,9480056,7584044
20201018015533,172.20.10.3,0,172.20.10.8,0,-1,30.0-40.0,17597544,14078035
20201018015543,172.20.10.3,5001,172.20.10.8,42630,4,40.0-50.0,7405072,5924057
20201018015543,172.20.10.3,5001,172.20.10.8,42632,5,40.0-50.0,9613272,7690617
20201018015543,172.20.10.3,0,172.20.10.8,0,-1,40.0-50.0,17018344,13614675
20201018015553,172.20.10.3,5001,172.20.10.8,42632,5,50.0-60.0,10453112,8362489
20201018015553,172.20.10.3,5001,172.20.10.8,42630,4,50.0-60.0,7183528,5746822
20201018015553,172.20.10.3,0,172.20.10.8,0,-1,50.0-60.0,17636640,14109312
20201018015556,172.20.10.3,5001,172.20.10.8,42632,5,0.0-63.5,64749568,8161564
20201018015557,172.20.10.3,5001,172.20.10.8,42630,4,0.0-63.6,49676288,6249875
20201018015557,172.20.10.3,0,172.20.10.8,0,-1,0.0-63.6,114425856,14396151
