20201018015636,172.20.10.8,5001,172.20.10.3,58194,4,0.0-10.0,13018968,10415174
20201018015636,172.20.10.8,5001,172.20.10.3,58196,5,0.0-10.0,8831352,7065081
20201018015636,172.20.10.8,0,172.20.10.3,0,-1,0.0-10.0,21850320,17480256
20201018015646,172.20.10.8,5001,172.20.10.3,58194,4,10.0-20.0,13802336,11041868
20201018015646,172.20.10.8,5001,172.20.10.3,58196,5,10.0-20.0,7516568,6013254
20201018015646,172.20.10.8,0,172.20.10.3,0,-1,10.0-20.0,21318904,17055123
20201018015656,172.20.10.8,5001,172.20.10.3,58194,4,20.0-30.0,12932088,10345670
20201018015656,172.20.10.8,5001,172.20.10.3,58196,5,20.0-30.0,8137760,6510208
20201018015656,172.20.10.8,0,172.20.10.3,0,-1,20.0-30.0,21069848,16855878
20201018015706,172.20.10.8,5001,172.20.10.3,58194,4,30.0-40.0,10389400,8311520
20201018015706,172.20.10.8,5001,172.20.10.3,58196,5,30.0-40.0,11068512,8854809
20201018015706,172.20.10.8,0,172.20.10.3,0,-1,30.0-40.0,21457912,17166329
20201018015716,172.20.10.8,5001,172.20.10.3,58194,4,40.0-50.0,9827576,7862060
20201018015716,172.20.10.8,5001,172.20.10.3,58196,5,40.0-50.0,11395760,9116608
20201018015716,172.20.10.8,0,172.20.10.3,0,-1,40.0-50.0,21223336,16978668
20201018015726,172.20.10.8,5001,172.20.10.3,58194,4,50.0-60.0,9952104,7961683
20201018015726,172.20.10.8,5001,172.20.10.3,58196,5,50.0-60.0,10663072,8530457
20201018015726,172.20.10.8,0,172.20.10.3,0,-1,50.0-60.0,20615176,16492140
20201018015728,172.20.10.8,5001,172.20.10.3,58196,5,0.0-62.1,60030976,7731156
20201018015728,172.20.10.8,5001,172.20.10.3,58194,4,0.0-62.1,72351744,9314166
20201018015728,172.20.10.8,0,172.20.10.3,0,-1,0.0-62.1,132382720,17042224
