# TimeStamp(s) Sum Stdev
0 1.74803e+07 2.36887e+06
10 1.70551e+07 3.55577e+06
20 1.68559e+07 2.71208e+06
30 1.71663e+07 384163
40 1.69787e+07 887099
50 1.64921e+07 402184
