# TimeStamp(s) Latency-avg(ms) Stdev
0 11.665 1.684
10 12.313 6.066
20 11.832 1.352
30 37.59 66.206
40 21.661 39.74
50 56.233 85.926
60 57.528 91.733
70 31.962 63.756
80 11.372 1.117
90 11.625 1.63
100 16.406 30.273
110 45.55 75.789
120 11.799 1.317
130 11.813 1.285
140 23.256 49.377
150 37.821 75.657
160 18.107 33.585
170 11.517 1.379
180 32.311 68.089
190 16.834 32.028
200 14.106 18.046
210 11.848 1.333
220 20.889 49.177
230 11.869 1.336
240 11.904 1.24
250 11.896 1.334
260 11.935 1.422
270 11.417 1.193
280 11.388 1.254
290 27.088 61.524
300 12.756 7.866
310 11.774 1.219
320 29.638 57.832
330 11.959 1.467
340 16.845 31.541
350 30.207 62.922
360 27.963 58.11
370 20.038 47.658
380 14.7 23.168
390 11.621 1.23
400 15.814 27.274
410 11.791 1.255
420 11.849 1.302
430 11.862 1.431
440 11.867 1.23
450 11.911 1.3
460 11.848 1.599
470 16.76 32.563
480 31.449 60.133
490 23.715 41.466
500 32.436 62.243
510 18.141 38.014
520 12.278 5.603
530 65.864 94.889
540 97.406 109.622
550 57.491 87.181
560 23.116 45.685
570 19.987 47.519
580 14.763 22.941
590 21.242 43.241
600 11.759 1.581
610 14.69 21.7
620 15.126 23.497
630 14.914 22.986
640 11.887 1.802
650 11.895 1.742
660 11.302 1.236
670 11.356 1.157
680 11.432 1.264
690 18.279 34.807
700 12.464 6.774
710 23.793 51.61
720 29.596 56.346
730 29.138 61.878
740 20.239 46.377
750 25.354 50.759
760 19.886 39.322
770 11.316 1.298
780 11.323 1.406
790 11.493 1.399
800 11.503 1.204
810 11.673 1.3
820 11.8 2.758
830 32.096 62.699
840 11.592 1.297
850 19.938 46.886
860 19.089 37.304
870 16.706 32.609
880 11.462 1.323
890 21.442 44.612
900 16.523 31.022
910 11.82 2.832
920 14.103 18.407
930 19.172 35.297
940 15.429 26.329
950 38.087 71.589
960 47.069 83.097
970 44.06 72.697
980 50.15 84.506
990 11.741 2.125
1000 11.785 1.624
1010 11.738 1.398
1020 11.746 1.354
1030 25.713 47.288
1040 22.413 46.526
1050 15.485 27.704
1060 11.443 1.705
1070 11.47 1.643
1080 11.621 1.611
1090 11.682 1.571
1100 19.702 45.355
1110 16.179 28.734
1120 36.426 71.48
1130 18.945 40.812
1140 11.566 1.229
1150 30.007 63.496
1160 15.129 25.925
1170 18.02 39.039
1180 15.127 23.902
1190 19.582 37.65
1200 11.643 1.198
1210 15.777 25.345
1220 21.069 37.389
1230 11.856 2.64
1240 50.312 86.058
1250 21.858 45.749
1260 31.378 61.676
1270 39.399 67.466
1280 26.402 58.865
1290 11.662 1.342
1300 15.329 24.823
1310 16.016 28.033
1320 11.672 1.278
1330 11.817 1.382
1340 25.994 59.209
1350 15.824 29.207
1360 41.923 80.129
1370 22.42 43.1
1380 20.042 38.882
1390 38.85 69.818
1400 32.45 64.957
1410 12.211 3.523
1420 11.714 1.153
1430 11.869 1.588
1440 17.098 29.326
1450 28.431 58.495
1460 22.654 47.943
1470 21.669 44.568
1480 20.382 47.811
1490 12.048 4.288
1500 11.677 1.173
1510 11.813 1.301
1520 11.782 1.442
1530 11.676 1.493
1540 11.657 12.858
1550 30.786 62.626
1560 15.01 24.464
1570 11.563 1.188
1580 11.636 1.183
1590 19.095 42.231
1600 18.956 42.184
1610 14.825 22.135
1620 16.792 32.282
1630 17.289 35.105
1640 18.7 42.369
1650 27.728 53.158
1660 15.559 27.345
1670 13.809 17.649
1680 11.609 1.209
1690 11.66 1.259
1700 11.669 1.189
1710 11.707 1.157
1720 28.231 57.702
1730 11.436 1.235
1740 11.323 1.709
1750 11.53 1.588
1760 11.492 1.309
1770 27.827 57.774
1780 11.692 1.475
1790 11.728 1.365
1800 11.735 1.379
1810 11.717 1.31
1820 40.925 76.486
1830 15.002 24.032
1840 23.877 50.3
1850 11.413 1.155
1860 22.64 46.673
1870 11.642 1.425
1880 35.466 72.167
1890 23.092 50.874
1900 44.061 78.39
1910 11.664 1.158
1920 17.196 28.525
1930 11.309 1.55
1940 11.39 1.233
1950 11.526 1.25
1960 11.602 1.316
1970 11.712 1.752
1980 39.166 69.657
1990 74.66 103.233
2000 34.526 64.169
2010 41.682 73.577
2020 11.539 1.143
2030 26.22 50.176
2040 34.866 65.388
2050 28.147 58.228
2060 11.586 1.232
2070 14.788 21.987
2080 11.779 1.489
2090 11.67 1.222
2100 16.831 31.789
2110 21.352 42.263
2120 15.443 26.468
2130 17.32 31.955
2140 11.487 1.396
2150 11.501 1.224
2160 17.624 36.067
2170 11.655 1.349
2180 21.282 42.908
2190 12.772 9.912
2200 15.47 25.46
2210 24.698 54.926
2220 14.195 21.085
2230 11.238 1.272
2240 12.708 11.936
2250 17.216 34.969
2260 18.291 39.29
2270 13.015 11.612
2280 11.682 1.612
2290 14.958 23.111
2300 41.693 77.646
2310 19.205 36.094
2320 15.327 26.547
2330 11.292 1.339
2340 11.46 1.271
2350 17.3 35.761
2360 26.01 48.686
2370 19.99 39.275
2380 11.685 1.374
2390 23.941 46.938
2400 14.951 20.284
2410 20.872 49.257
2420 11.271 1.327
2430 11.306 1.219
2440 11.428 1.195
2450 30.134 64.009
2460 20.061 39.38
2470 11.635 1.321
2480 40.624 73.333
2490 49.187 85.955
2500 76.279 98.688
2510 23.346 49.276
2520 11.347 1.327
2530 11.373 1.288
2540 11.39 1.087
2550 11.647 1.53
2560 18.147 38.371
2570 11.691 1.263
2580 11.704 1.136
2590 11.674 1.168
2600 31.779 63.83
2610 22.984 45.548
2620 14.11 19.685
2630 11.462 1.3
2640 18.82 42.122
2650 18.054 31.998
2660 18.884 34.937
2670 42.151 71.988
2680 35.709 62.662
2690 11.796 1.441
2700 26.921 55.908
2710 11.437 1.657
2720 11.343 1.209
2730 11.857 11.686
2740 31.317 59.93
2750 11.712 1.285
2760 17.045 33.331
2770 11.73 1.252
2780 16.424 30.237
2790 11.808 1.502
2800 11.681 1.34
2810 11.296 1.188
2820 25.814 58.118
2830 16.984 34.027
2840 11.655 1.281
2850 11.674 1.151
2860 11.818 1.5
2870 19.409 43.738
2880 14.906 22.036
2890 27.159 57.228
2900 50.56 85.235
2910 36.158 60.008
2920 11.517 1.433
2930 11.655 1.413
2940 11.694 1.24
2950 11.717 1.2
2960 30.057 56.834
2970 17.249 32.493
2980 35.027 68.501
2990 32.06 61.939
3000 21.848 45.521
3010 11.426 1.204
3020 11.541 1.488
3030 32.155 64.866
3040 14.614 19.097
3050 11.775 1.134
3060 19.165 42.089
3070 11.787 1.214
3080 17.898 36.047
3090 12.219 10.659
3100 44.216 81.356
3110 23.214 46.23
3120 18.612 33.652
3130 30.4 60.238
3140 11.786 1.267
3150 28.293 63.712
3160 11.818 1.414
3170 15.216 23.094
3180 11.889 1.244
3190 11.906 1.42
3200 12.021 5.728
3210 18.641 41.303
3220 19.438 42.021
3230 14.18 18.449
3240 33.028 64.621
3250 30.823 60.008
3260 28.268 49.706
3270 30.565 57.522
3280 18.606 39.553
3290 32.732 69.696
3300 32.921 63.699
3310 17.125 28.617
3320 18.777 40.728
3330 11.875 1.385
3340 11.931 1.467
3350 11.908 1.374
3360 11.965 1.452
3370 11.881 1.14
3380 11.923 1.309
3390 11.681 1.312
3400 11.653 1.693
3410 11.717 1.403
3420 11.826 1.867
3430 11.832 1.217
3440 16.089 27.26
3450 11.981 1.309
3460 11.983 1.198
3470 20.017 45.154
3480 12.071 1.601
3490 11.746 1.42
3500 11.592 1.178
3510 11.671 1.159
3520 11.836 1.314
3530 16.964 31.987
3540 11.93 1.297
3550 20.383 36.452
3560 12.031 1.422
3570 17.176 27.509
3580 61.763 87.923
3590 16.05 29.442
3600 11.611 1.452
3610 21.337 42.641
3620 11.847 1.183
3630 11.966 1.236
3640 16.808 30.806
3650 18.056 33.005
3660 12.005 1.428
3670 16.975 32.004
3680 24.534 53.923
3690 34.936 72.494
3700 18.697 40.624
3710 24.538 48.411
