20201018121449,100.100.100.10,5001,192.168.67.2,39089,3,0.0-10.0,2087400,1669920,14.582,25566,26986,94.738,0
20201018121449,100.100.100.10,5001,192.168.67.2,41764,4,0.0-10.0,2099160,1679328,13.890,25558,26986,94.708,0
20201018121449,100.100.100.10,5001,192.168.67.2,58418,6,0.0-10.0,2106510,1685208,13.958,25552,26985,94.690,0
20201018121449,100.100.100.10,5001,192.168.67.2,37485,5,0.0-10.0,2078580,1662864,13.792,25571,26985,94.760,0
20201018121449,100.100.100.10,0,192.168.67.2,0,-1,0.0-10.0,8371650,6697320,14.582,102247,107942,94.724,0
20201018121459,100.100.100.10,5001,192.168.67.2,39089,3,10.0-20.0,1456770,1165416,14.983,63691,64682,98.468,0
20201018121459,100.100.100.10,5001,192.168.67.2,41764,4,10.0-20.0,1465590,1172472,14.674,63685,64682,98.459,0
20201018121459,100.100.100.10,5001,192.168.67.2,37485,5,10.0-20.0,1481760,1185408,14.286,63674,64682,98.442,0
20201018121459,100.100.100.10,5001,192.168.67.2,58418,6,10.0-20.0,1461180,1168944,14.933,63688,64682,98.463,0
20201018121459,100.100.100.10,0,192.168.67.2,0,-1,10.0-20.0,5865300,4692240,14.983,254738,258728,98.458,0
20201018121509,100.100.100.10,5001,192.168.67.2,58418,6,20.0-30.0,1452360,1161888,18.081,88677,89665,98.898,0
20201018121509,100.100.100.10,5001,192.168.67.2,37485,5,20.0-30.0,1478820,1183056,18.743,88659,89665,98.878,0
20201018121509,100.100.100.10,5001,192.168.67.2,39089,3,20.0-30.0,1484700,1187760,18.115,88656,89666,98.874,0
20201018121509,100.100.100.10,5001,192.168.67.2,41764,4,20.0-30.0,1452360,1161888,17.986,88678,89666,98.898,0
20201018121509,100.100.100.10,0,192.168.67.2,0,-1,20.0-30.0,5868240,4694592,18.743,354670,358662,98.887,0
20201018121519,100.100.100.10,5001,192.168.67.2,58418,6,30.0-40.0,1470000,1176000,14.754,87878,88878,98.875,0
20201018121519,100.100.100.10,5001,192.168.67.2,39089,3,30.0-40.0,1470000,1176000,15.178,87878,88878,98.875,0
20201018121519,100.100.100.10,5001,192.168.67.2,41764,4,30.0-40.0,1475880,1180704,15.064,87874,88878,98.870,0
20201018121519,100.100.100.10,5001,192.168.67.2,37485,5,30.0-40.0,1456770,1165416,14.903,87888,88879,98.885,0
20201018121519,100.100.100.10,0,192.168.67.2,0,-1,30.0-40.0,5872650,4698120,15.178,351518,355513,98.876,0
20201018121529,100.100.100.10,5001,192.168.67.2,39089,3,40.0-50.0,1475880,1180704,14.960,88053,89057,98.873,0
20201018121529,100.100.100.10,5001,192.168.67.2,41764,4,40.0-50.0,1471470,1177176,14.551,88055,89056,98.876,0
20201018121529,100.100.100.10,5001,192.168.67.2,58418,6,40.0-50.0,1474410,1179528,14.536,88054,89057,98.874,0
20201018121529,100.100.100.10,5001,192.168.67.2,37485,5,40.0-50.0,1468530,1174824,15.609,88058,89057,98.878,0
20201018121529,100.100.100.10,0,192.168.67.2,0,-1,40.0-50.0,5890290,4712232,15.609,352220,356227,98.875,0
20201018121539,100.100.100.10,5001,192.168.67.2,39089,3,50.0-60.0,1472940,1178352,82.183,106411,107413,99.067,0
20201018121539,100.100.100.10,5001,192.168.67.2,41764,4,50.0-60.0,1472940,1178352,82.093,106412,107414,99.067,0
20201018121539,100.100.100.10,5001,192.168.67.2,58418,6,50.0-60.0,1453830,1163064,77.428,106425,107414,99.079,0
20201018121539,100.100.100.10,5001,192.168.67.2,37485,5,50.0-60.0,1472940,1178352,81.960,106411,107413,99.067,0
