# TimeStamp(s) Sum Stdev
0 2.00734e+06 2435.88
10 50225.4 413.721
20 50089.3 327.425
30 51232.1 659.799
40 50590.3 242.25
50 49386.8 121.897
60 49799.4 194.759
70 50051 287.434
80 49927.8 150.257
90 51125.2 333.038
100 51487.1 316.492
110 50151.7 375.919
120 48634.7 396.073
130 49117.2 372.759
140 48736.7 145.512
150 48914.1 314.945
160 49090.8 164.813
170 49140.1 215.463
180 51420 355.831
190 52168.7 510.856
200 51285.7 241.308
210 49731 297.03
220 46682.8 170.038
230 46207.6 469.021
240 47188.4 471.18
250 47549.5 323.847
260 46265.8 383.371
270 49210.2 204.935
280 50861.6 365.427
290 50078.1 400.171
300 48673.8 367.014
310 49762.4 415.031
320 50416.9 396.702
330 50421.9 469.54
340 49545.2 499.577
350 48281.2 498.093
360 48181.6 245.311
370 48728.1 200.445
380 49277 205.033
390 50107.3 468.743
400 49818.2 195.825
410 51142.9 271.714
420 51438.4 76.9503
430 51304.1 209.455
440 52149.3 323.545
450 51720.5 152.018
460 51366.9 262.184
470 50181.1 355.095
480 50739.9 258.528
490 51506.9 386.047
500 50607.2 156.18
510 50017.6 398.1
520 50237.7 173.62
530 51035.3 348.959
540 52562.9 350.574
550 50773.2 152.447
560 50408.1 237.925
570 51992.1 469.416
580 53250.7 454.969
590 52726 276.47
600 51422 361.461
610 50206.3 492.887
620 49957.4 565.233
630 51827.7 279.052
640 53246.8 243.887
650 51461.8 427.779
660 49080.1 380.053
670 48926.6 496.586
680 49506 218.964
690 49697.3 186.651
700 50182.2 241.755
710 50448.4 836.351
720 50651.2 469.905
730 50546.5 180.064
740 51334.7 508.537
750 50572.1 638.678
760 50110.6 275.265
770 50794.4 139.101
780 51107.3 338.145
790 50516.1 222.34
800 49730 121.563
810 49266.7 478.641
820 48530.3 292.139
830 48699.2 565.488
840 50058.6 501.258
850 50475.9 369.965
860 50697.4 308.708
870 49593.4 253.976
880 51533.8 199.721
890 50690.4 366.548
900 48377.5 521.31
910 48646.2 408.939
920 50436.5 460.789
930 50544.1 450.521
940 50778.2 380.522
950 49648 450.962
960 50000.9 281.707
970 49473.1 410.769
980 50319.2 405.602
990 50794.2 692.943
1000 50047.2 234.161
1010 49772.3 582.677
1020 49637.6 197.569
1030 49074 298.186
1040 49565.6 319.451
1050 50714.1 379.736
1060 50055.3 353.603
1070 48279.3 507.167
1080 48871.6 294.004
1090 50168.3 182.99
1100 49734.6 502.262
1110 49460.3 213.029
1120 49447.8 223.73
1130 49636.2 589.749
1140 47502.8 399.755
1150 47724.1 422.83
1160 48021.3 227.315
1170 47018.6 203.099
1180 46440.9 55.591
1190 47566.6 242.322
1200 49605.7 438.406
1210 50020.9 228.624
1220 49343.9 400.526
1230 49895.1 511.929
1240 50916.3 330.826
1250 52115.3 831.854
1260 51196.3 213.7
1270 51223.3 285.409
1280 51397.7 445.889
1290 51648.9 129.345
1300 51413.9 162.581
1310 50870.6 497.868
1320 50829.8 221.597
1330 51054 154.271
1340 51256.1 449.513
1350 50110.2 779.263
1360 49578.6 392.438
1370 47512.7 176.202
1380 47050.8 358.204
1390 47331.5 106.582
1400 49429.1 264.996
1410 49321.6 251.287
1420 48486.8 593.677
1430 49385.6 380.712
1440 50377.6 415.97
1450 48536.7 282.725
1460 47173.3 251.26
1470 47947.5 227.993
1480 49955.4 303.775
1490 50833.4 508.742
1500 51275.3 309.527
1510 49561.2 287.395
1520 49725.8 130.94
1530 50908.2 261.371
1540 50550 292.229
1550 49047.5 222.227
1560 48554 402.783
1570 50191.4 292.622
1580 50818.5 318.889
1590 50537.2 264.551
1600 51468.8 263.041
1610 51189.4 289.794
1620 49941.6 222.26
1630 49541 460.522
1640 45693.9 203.604
1650 58958.2 193.927
1660 51293.3 346.886
1670 51425.4 268.63
1680 51468.6 26.3735
1690 51038.8 679.625
1700 51039.1 639.686
1710 50762 181.833
1720 51654.9 324.092
1730 51295 226.403
1740 50581.2 334.542
1750 51824.6 410.552
1760 51998.2 192.109
1770 51612.8 273.119
1780 48942.8 393.204
1790 54298.6 433.741
