# TimeStamp(s) Sum Stdev
0 2.07131e+07 1.34463e+06
10 1.61309e+07 1.68143e+06
20 1.57229e+07 2.99844e+06
30 1.80588e+07 2.89801e+06
40 1.70696e+07 3.8119e+06
50 1.75735e+07 1.96432e+06
60 2.05029e+07 2.63466e+06
70 1.7726e+07 3.36131e+06
80 1.73808e+07 2.1848e+06
90 1.66245e+07 1.95547e+06
100 1.78527e+07 1.8579e+06
110 1.86255e+07 2.47262e+06
120 1.85915e+07 3.90667e+06
130 1.84606e+07 2.61123e+06
140 1.8033e+07 2.12222e+06
150 1.82927e+07 2.15937e+06
160 1.82865e+07 2.05753e+06
170 1.77404e+07 2.1211e+06
180 1.86039e+07 2.7187e+06
190 1.79733e+07 2.59238e+06
200 1.76577e+07 2.87377e+06
210 1.92368e+07 3.31277e+06
220 1.77641e+07 1.4314e+06
230 1.7431e+07 1.79801e+06
240 1.68009e+07 1.67942e+06
250 1.709e+07 2.02597e+06
260 1.69246e+07 3.1147e+06
270 1.68759e+07 2.99693e+06
280 1.60073e+07 2.26082e+06
290 1.87182e+07 3.57441e+06
300 1.81824e+07 2.13261e+06
310 1.81773e+07 2.37892e+06
320 1.86688e+07 1.5785e+06
330 1.82886e+07 2.45513e+06
340 1.88924e+07 1.84131e+06
350 1.78177e+07 4.51269e+06
360 1.76095e+07 3.97382e+06
370 1.80897e+07 1.96892e+06
380 1.63532e+07 1.25414e+06
390 1.82710e+07 1.89791e+06
400 1.81546e+07 2.35498e+06
410 1.79735e+07 2.89451e+06
420 1.77713e+07 1.74905e+06
430 1.64761e+07 3.24658e+06
440 1.56113e+07 1.93727e+06
450 1.7042e+07 981344
460 1.87832e+07 1.4029e+06
470 1.84679e+07 1.52139e+06
480 1.93416e+07 3.83441e+06
490 1.81876e+07 2.96527e+06
500 1.83143e+07 3.14193e+06
510 1.87729e+07 3.93338e+06
520 1.83875e+07 2.99551e+06
530 1.73931e+07 3.34112e+06
540 1.58888e+07 2.28623e+06
550 1.71407e+07 1.85414e+06
560 1.78259e+07 2.13905e+06
570 1.79609e+07 3.08587e+06
580 1.63535e+07 1.60722e+06
590 1.75693e+07 1.37039e+06
600 1.79246e+07 1.65911e+06
610 1.65021e+07 3.02357e+06
620 1.76404e+07 3.02492e+06
630 1.80341e+07 1.31346e+06
640 1.88069e+07 2.15231e+06
650 1.92118e+07 2.14835e+06
660 1.86356e+07 2.42172e+06
670 1.83411e+07 2.11772e+06
680 1.52437e+07 1.64707e+06
690 1.67056e+07 1.31921e+06
700 1.74493e+07 1.61617e+06
710 1.58929e+07 1.55876e+06
720 1.72324e+07 1.77619e+06
730 1.77208e+07 2.15236e+06
740 1.71119e+07 2.4216e+06
750 1.87992e+07 2.34269e+06
760 2.07672e+07 1.9787e+06
770 1.9768e+07 1.65138e+06
780 1.79168e+07 1.85409e+06
790 1.63648e+07 1.78812e+06
800 1.78463e+07 3.38553e+06
810 1.93872e+07 2.57073e+06
820 1.92777e+07 4.48435e+06
830 1.61976e+07 2.84725e+06
840 1.85279e+07 3.39136e+06
850 1.80503e+07 2.36359e+06
860 1.74964e+07 1.97977e+06
870 1.88522e+07 2.27999e+06
880 1.844e+07 2.00159e+06
890 1.80248e+07 3.469e+06
900 1.9015e+07 3.90981e+06
910 1.78723e+07 2.45489e+06
920 1.73259e+07 1.47205e+06
930 1.78138e+07 1.06106e+06
940 1.94694e+07 2.43034e+06
950 1.78362e+07 2.18511e+06
960 1.91139e+07 1.79975e+06
970 1.83658e+07 2.56571e+06
980 1.90292e+07 3.28024e+06
990 1.85474e+07 2.64224e+06
1000 1.95034e+07 2.77353e+06
1010 1.86181e+07 4.35659e+06
1020 1.92244e+07 2.28051e+06
1030 1.7898e+07 1.72767e+06
1040 1.82875e+07 1.65433e+06
1050 1.80516e+07 2.06942e+06
1060 1.85008e+07 2.23574e+06
1070 1.77837e+07 2.17829e+06
1080 1.80196e+07 2.98306e+06
1090 1.80578e+07 1.84129e+06
1100 1.79568e+07 1.24822e+06
1110 1.6787e+07 1.43652e+06
1120 1.51221e+07 1.6474e+06
1130 1.81013e+07 3.01995e+06
1140 1.84988e+07 3.27383e+06
1150 1.7965e+07 2.51314e+06
1160 1.85091e+07 2.3735e+06
1170 1.87048e+07 2.1398e+06
1180 1.8312e+07 3.10007e+06
1190 1.73738e+07 3.25463e+06
1200 1.92479e+07 1.63461e+06
1210 1.91417e+07 2.93878e+06
1220.12 1.77981e+07 3.23254e+06
1230 1.76106e+07 2.13714e+06
1240 1.77672e+07 2.04514e+06
1250.12 1.76971e+07 945509
1260 1.67955e+07 2.59187e+06
1270 1.80822e+07 4.13366e+06
1280 1.78313e+07 3.63256e+06
1290 1.80021e+07 1.75828e+06
1300 1.89037e+07 2.09988e+06
1310 1.82844e+07 2.67642e+06
1320 1.71778e+07 1.55548e+06
1330 1.66605e+07 2.01948e+06
1340 1.85676e+07 2.00991e+06
1350 1.78117e+07 1.77426e+06
1360 1.73169e+07 1.88028e+06
1370 1.88099e+07 2.8642e+06
1380 1.93272e+07 2.50936e+06
1390 1.85503e+07 1.8986e+06
1400 1.73107e+07 2.15278e+06
1410 1.72231e+07 2.43071e+06
1420 1.67265e+07 1.77096e+06
1430 1.69336e+07 3.20275e+06
1440 1.77723e+07 2.66531e+06
1450 1.80011e+07 1.9483e+06
1460 1.77435e+07 2.82812e+06
1470 1.69354e+07 2.44258e+06
1480 1.72615e+07 1.41317e+06
1490 1.75972e+07 1.12504e+06
1500 1.84174e+07 3.26557e+06
1510 1.76106e+07 1.97936e+06
1520 1.80629e+07 1.53308e+06
1530 1.90428e+07 2.91638e+06
1540 1.78125e+07 3.22423e+06
1550 1.7964e+07 3.57425e+06
1560 1.81866e+07 3.78439e+06
1570 1.79125e+07 4.12821e+06
1580 1.68017e+07 3.6889e+06
1590 1.81587e+07 1.88848e+06
1600 1.76147e+07 1.87512e+06
1610 1.91129e+07 983159
1620 1.9829e+07 2.93702e+06
1630 2.0471e+07 2.67653e+06
1640 2.06224e+07 1.34004e+06
1650 2.17126e+07 1.45193e+06
1660 2.21546e+07 1.71911e+06
1670 2.06945e+07 1.9607e+06
1680 2.04823e+07 872962
1690 2.01608e+07 982490
1700 1.99825e+07 804938
1710 2.00341e+07 1.71845e+06
1720 1.96353e+07 1.60855e+06
1730 2.03349e+07 1.12154e+06
1740 1.96034e+07 1.23734e+06
1750 2.13705e+07 1.61158e+06
1760 1.9592e+07 4.71775e+06
1770 2.04833e+07 2.35162e+06
1780 2.02515e+07 1.37097e+06
1790 2.01196e+07 1.30915e+06
1800 1.81196e+07 2.94496e+06
1810 1.94735e+07 4.39477e+06
1820 2.07935e+07 1.3598e+06
1830 1.96683e+07 1.48353e+06
1840 1.8472e+07 2.72689e+06
1850 1.85771e+07 2.17898e+06
1860 1.84102e+07 1.48245e+06
1870 1.92942e+07 2.07084e+06
1880 1.81989e+07 2.00218e+06
1890 1.87924e+07 1.88779e+06
1900 1.85657e+07 3.74073e+06
1910 1.75683e+07 3.07571e+06
1920 1.86533e+07 1.62217e+06
1930 1.79661e+07 1.94134e+06
1940 1.79145e+07 3.00993e+06
1950 1.79022e+07 2.18426e+06
1960 1.90057e+07 2.89919e+06
1970 1.78599e+07 1.61634e+06
1980 1.85894e+07 2.19485e+06
1990 1.68285e+07 1.99717e+06
2000 1.73138e+07 2.07151e+06
2010 1.85493e+07 2.61062e+06
2020.12 1.87044e+07 4.92076e+06
2030 1.82602e+07 1.3956e+06
2040 1.89315e+07 2.44409e+06
2050 1.73767e+07 2.48492e+06
2060 1.73107e+07 1.42821e+06
2070 1.78793e+07 3.47478e+06
2080 1.87504e+07 2.20982e+06
2090 1.8912e+07 4.23824e+06
2100 1.9116e+07 4.54098e+06
2110 1.78517e+07 2.95229e+06
2120 1.77579e+07 2.51761e+06
2130 1.80619e+07 3.59802e+06
2140 1.8075e+07 2.28406e+06
2150 1.85029e+07 3.7265e+06
2160 1.89802e+07 3.61676e+06
2170 1.86616e+07 2.93745e+06
2180 1.75567e+07 3.02693e+06
2190 1.73728e+07 2.60302e+06
2200 1.84985e+07 4.99595e+06
2210 1.70861e+07 4.00701e+06
2220 1.63589e+07 3.22793e+06
2230 1.66564e+07 2.2641e+06
2240 1.84359e+07 4.41579e+06
2250 1.48192e+07 2.38464e+06
2260 1.54908e+07 3.44152e+06
2270 1.64588e+07 1.97087e+06
2280 1.66317e+07 1.51999e+06
2290 1.82463e+07 4.85442e+06
2300 1.83823e+07 3.68653e+06
2310 1.7829e+07 1.54274e+06
2320 1.70552e+07 2.08002e+06
2330 1.81371e+07 1.43216e+06
2340 1.7999e+07 2.19273e+06
2350 1.74323e+07 2.23208e+06
2360 1.81773e+07 1.71504e+06
2370 1.82654e+07 2.4329e+06
2380 1.64941e+07 1.99078e+06
2390 1.70119e+07 3.82438e+06
2400 1.80258e+07 2.57876e+06
2410 1.81093e+07 3.03963e+06
2420 1.90377e+07 2.52525e+06
2430 1.8745e+07 1.95936e+06
2440 1.80495e+07 1.79852e+06
2450 1.78434e+07 2.67218e+06
2460 1.71046e+07 2.35027e+06
2470 1.78924e+07 1.9625e+06
2480 1.83014e+07 3.02042e+06
2490 1.83223e+07 2.37751e+06
2500 1.82764e+07 2.09908e+06
2510 1.76093e+07 1.84647e+06
2520 1.73159e+07 1.97396e+06
2530 1.71379e+07 2.75256e+06
2540 1.81585e+07 2.15653e+06
2550 1.61878e+07 4.02082e+06
2560 1.50129e+07 1.8674e+06
2570 1.71984e+07 2.23907e+06
2580.12 1.79534e+07 1.25954e+06
2590 1.7447e+07 1.45446e+06
2600 1.73138e+07 2.22883e+06
2610 1.74581e+07 3.94479e+06
2620 1.82164e+07 3.23106e+06
2630 1.83081e+07 2.56569e+06
2640 1.76817e+07 2.03463e+06
2650 1.64545e+07 1.58386e+06
2660 1.72324e+07 2.18576e+06
2670 1.74385e+07 3.16093e+06
2680 1.74601e+07 2.86941e+06
2690 1.86873e+07 2.9772e+06
2700 1.87904e+07 2.51312e+06
2710 1.82515e+07 3.15712e+06
2720 1.72942e+07 1.83324e+06
2730 1.87409e+07 2.75949e+06
2740 1.8336e+07 2.94826e+06
2750 1.8033e+07 1.40531e+06
2760 1.78177e+07 1.96292e+06
2770 1.76878e+07 2.14913e+06
2780 1.826e+07 2.61612e+06
2790 1.81739e+07 1.15505e+06
2800 1.79475e+07 3.26161e+06
2810 1.83298e+07 2.24449e+06
2820 1.75444e+07 2.61331e+06
2830 1.82445e+07 2.63678e+06
2840 1.82978e+07 2.71735e+06
2850 1.76507e+07 2.14533e+06
2860 1.75724e+07 2.7901e+06
2870 1.77971e+07 2.90165e+06
2880 1.85719e+07 1.44343e+06
2890 1.78991e+07 2.35461e+06
2900 1.69107e+07 1.99202e+06
2910 1.80662e+07 2.19919e+06
2920 1.83357e+07 2.43116e+06
2930 1.77891e+07 2.47989e+06
2940 1.72427e+07 2.68887e+06
2950 1.81258e+07 1.99979e+06
2960 1.73633e+07 1.48641e+06
2970 1.58414e+07 3.12395e+06
2980 1.74133e+07 2.66738e+06
2990 1.79676e+07 1.98601e+06
3000 1.8073e+07 2.34681e+06
3010 1.85338e+07 2.33826e+06
3020 1.84369e+07 2.61039e+06
3030 1.72471e+07 1.7551e+06
3040 1.78568e+07 2.0751e+06
3050 1.7727e+07 3.20345e+06
3060 1.87141e+07 2.99438e+06
3070 1.74251e+07 2.33729e+06
3080 1.79825e+07 2.52294e+06
3090 1.73025e+07 2.28689e+06
3100 1.75704e+07 2.43419e+06
3110 1.67584e+07 1.62885e+06
3120 1.73262e+07 2.56923e+06
3130 1.77734e+07 2.13292e+06
3140 1.88324e+07 1.91995e+06
3150 1.83589e+07 2.6519e+06
3160 1.74931e+07 2.02389e+06
3170 1.77868e+07 2.8351e+06
3180 1.75044e+07 1.28653e+06
3190 1.77579e+07 1.42587e+06
3200 1.82587e+07 1.2694e+06
3210 1.76693e+07 3.87831e+06
3220 1.84977e+07 3.27572e+06
3230 1.88532e+07 1.41687e+06
3240 1.79887e+07 2.98979e+06
3250 1.81711e+07 2.2775e+06
3260 1.89367e+07 1.88389e+06
3270 1.7964e+07 1.69992e+06
3280 1.82298e+07 2.05458e+06
3290 1.76752e+07 4.02615e+06
3300 1.86871e+07 2.32176e+06
3310 1.85013e+07 4.4087e+06
3320 1.78589e+07 1.79912e+06
3330 1.91178e+07 2.95783e+06
3340 1.84753e+07 2.45172e+06
3350 1.91817e+07 3.06601e+06
3360 1.90431e+07 1.60746e+06
3370 1.76897e+07 2.96376e+06
3380 1.73594e+07 1.92111e+06
3390 1.73148e+07 1.48347e+06
3400 1.8575e+07 1.05026e+06
3410 1.64967e+07 1.77635e+06
3420 1.50531e+07 2.6811e+06
3430 1.6744e+07 2.62554e+06
3440 1.8915e+07 4.03267e+06
3450 1.65997e+07 2.53966e+06
3460 1.83648e+07 3.84652e+06
3470 1.81338e+07 3.24428e+06
3480 1.87236e+07 4.9659e+06
3490 1.82646e+07 2.20474e+06
3500 1.80168e+07 3.01151e+06
3510 1.9726e+07 3.5318e+06
3520 1.8719e+07 2.5223e+06
3530 1.72904e+07 1.68903e+06
3540 1.85511e+07 1.93513e+06
3550 1.77108e+07 1.30168e+06
3560 1.89429e+07 1.46994e+06
3570 1.79485e+07 1.10533e+06
3580 1.87698e+07 3.15851e+06
3590 1.81783e+07 1.27077e+06
3600 1.84874e+07 2.19574e+06
3610 1.81618e+07 1.80792e+06
3620 1.79689e+07 1.68307e+06
3630 1.71739e+07 2.954e+06
3640 1.72479e+07 2.62697e+06
3650 1.8234e+07 3.64613e+06
3660 1.78713e+07 2.2967e+06
3670 1.84843e+07 3.4723e+06
3680 1.91232e+07 3.08564e+06
3690 1.76693e+07 3.41272e+06
3700 1.90593e+07 1.75611e+06
3710 1.71139e+07 3.46862e+06
3720 1.77806e+07 1.43049e+06
3730 1.88347e+07 1.48393e+06
3740 1.81793e+07 2.69933e+06
3750 1.81453e+07 2.27495e+06
3760 1.776e+07 2.34974e+06
3770 1.82185e+07 2.28071e+06
3780 1.72695e+07 2.50235e+06
3790 1.7931e+07 4.16141e+06
3800 1.81935e+07 4.17118e+06
3810 1.71183e+07 3.07067e+06
3820 1.79279e+07 1.77133e+06
3830 1.73133e+07 3.52147e+06
3840 1.75616e+07 4.38538e+06
3850 1.83288e+07 2.716e+06
3860 1.77569e+07 3.33751e+06
3870 1.79568e+07 3.64749e+06
3880 1.79042e+07 2.45515e+06
3890 1.67388e+07 3.24726e+06
3900 1.70933e+07 2.79973e+06
3910 1.78764e+07 2.39287e+06
3920 1.84782e+07 3.79034e+06
3930 1.79877e+07 3.08827e+06
3940 1.89367e+07 1.81769e+06
3950 1.88501e+07 2.40928e+06
3960 1.86719e+07 3.91077e+06
3970 1.88553e+07 2.46843e+06
3980 1.82443e+07 2.6415e+06
3990 1.78751e+07 3.16683e+06
4000 1.80776e+07 2.76673e+06
4010 1.79998e+07 4.57384e+06
4020 1.87638e+07 3.92546e+06
4030 1.80691e+07 1.5947e+06
4040 1.87347e+07 2.26391e+06
4050 1.8643e+07 2.21971e+06
4060 1.75755e+07 902500
4070 1.82345e+07 2.25387e+06
4080 1.8396e+07 3.47184e+06
4090.12 1.76994e+07 3.3081e+06
4100 1.80701e+07 1.02276e+06
4110 1.86193e+07 2.25306e+06
4120 1.75879e+07 2.14305e+06
4130 1.78919e+07 2.96605e+06
4140 1.74972e+07 3.01024e+06
4150 1.84161e+07 4.5244e+06
4160 1.82075e+07 3.30015e+06
4170 1.81484e+07 2.35405e+06
4180 1.7523e+07 2.32964e+06
4190 1.69027e+07 1.56165e+06
4200 1.71139e+07 1.47037e+06
4210 1.75518e+07 2.95921e+06
4220 1.74179e+07 2.29024e+06
4230 1.7593e+07 3.74833e+06
4240 1.83164e+07 2.66754e+06
4250 1.79362e+07 2.07542e+06
4260 1.82401e+07 3.23581e+06
4270 1.86708e+07 4.4233e+06
4280 1.88283e+07 3.97233e+06
4290 1.79292e+07 3.33509e+06
4300 1.8208e+07 2.80642e+06
4310.12 1.82548e+07 3.78022e+06
4320 1.83865e+07 2.64826e+06
4330 1.78187e+07 3.10462e+06
4340 1.78022e+07 2.31412e+06
4350 1.79588e+07 1.78737e+06
4360 1.89017e+07 1.99485e+06
4370.12 1.86912e+07 1.6825e+06
4380 1.75706e+07 1.60541e+06
4390 1.85791e+07 1.37518e+06
4400 1.85853e+07 1.70053e+06
4410 1.85214e+07 2.51693e+06
4420 1.88285e+07 1.61776e+06
4430 1.86338e+07 2.2113e+06
4440 1.80021e+07 1.85877e+06
4450 1.76744e+07 2.18437e+06
4460 1.82886e+07 1.87046e+06
4470 1.84514e+07 2.11702e+06
4480 1.78795e+07 1.82089e+06
4490 1.80567e+07 3.30378e+06
4500 1.82535e+07 1.56892e+06
4510 1.8575e+07 2.85394e+06
4520 1.76806e+07 1.69077e+06
4530 1.82772e+07 3.2364e+06
4540 1.8101e+07 2.24194e+06
4550 1.74673e+07 1.45499e+06
4560 1.75889e+07 2.02692e+06
4570 1.81433e+07 2.11892e+06
4580 1.76178e+07 2.72572e+06
4590 1.74601e+07 2.35165e+06
4600 1.81082e+07 1.47781e+06
4610 1.8236e+07 2.09012e+06
4620 1.81742e+07 2.13808e+06
4630 1.82762e+07 2.14237e+06
4640 1.89624e+07 2.17073e+06
4650 1.82347e+07 2.1717e+06
4660 1.84413e+07 3.87473e+06
4670 1.80238e+07 2.55051e+06
4680 1.82556e+07 1.72849e+06
4690 1.79856e+07 4.10565e+06
4700 1.79774e+07 1.90263e+06
4710 1.73344e+07 2.70637e+06
4720 1.74704e+07 4.34022e+06
4730 1.77579e+07 3.62506e+06
4740 1.7828e+07 1.6925e+06
4750 1.74539e+07 3.70175e+06
4760 1.71446e+07 1.78823e+06
4770.12 1.76667e+07 2.39663e+06
4780 1.76608e+07 3.38635e+06
4790 1.76878e+07 1.88783e+06
4800 1.73076e+07 3.7765e+06
4810 1.74076e+07 1.59037e+06
