20201018023719,172.20.10.8,5001,172.20.10.3,41844,3,0.0-10.0,2343180,1874544,4.617,20436,22030,92.764,0
20201018023729,172.20.10.8,5001,172.20.10.3,41844,3,10.0-20.0,3214890,2571912,14.400,25749,27936,92.171,0
20201018023739,172.20.10.8,5001,172.20.10.3,41844,3,20.0-30.0,2256450,1805160,99.460,19291,20826,92.629,0
20201018023749,172.20.10.8,5001,172.20.10.3,41844,3,30.0-40.0,64680,51744,7.025,10,54,18.519,0
20201018023759,172.20.10.8,5001,172.20.10.3,41844,3,40.0-50.0,0,0,7.025,0,0,-nan,0
20201018023809,172.20.10.8,5001,172.20.10.3,41844,3,50.0-60.0,0,0,7.025,0,0,-nan,0
20201018023820,172.20.10.8,5001,172.20.10.3,41844,3,60.0-70.0,0,0,7.025,0,0,-nan,0
20201018023830,172.20.10.8,5001,172.20.10.3,41844,3,70.0-80.0,0,0,7.025,0,0,-nan,0
20201018023840,172.20.10.8,5001,172.20.10.3,41844,3,80.0-90.0,0,0,7.025,0,0,-nan,0
20201018023850,172.20.10.8,5001,172.20.10.3,41844,3,90.0-100.0,0,0,7.025,0,0,-nan,0
20201018023901,172.20.10.8,5001,172.20.10.3,41844,3,100.0-110.0,0,0,7.025,0,0,-nan,0
20201018023911,172.20.10.8,5001,172.20.10.3,41844,3,110.0-120.0,0,0,7.025,0,0,-nan,0
20201018023921,172.20.10.8,5001,172.20.10.3,41844,3,120.0-130.0,0,0,7.025,0,0,-nan,0
20201018023931,172.20.10.8,5001,172.20.10.3,41844,3,130.0-140.0,0,0,7.025,0,0,-nan,0
20201018023942,172.20.10.8,5001,172.20.10.3,41844,3,140.0-150.0,0,0,7.025,0,0,-nan,0
20201018023952,172.20.10.8,5001,172.20.10.3,41844,3,150.0-160.0,0,0,7.025,0,0,-nan,0
20201018024002,172.20.10.8,5001,172.20.10.3,41844,3,160.0-170.0,0,0,7.025,0,0,-nan,0
20201018024012,172.20.10.8,5001,172.20.10.3,41844,3,170.0-180.0,0,0,7.025,0,0,-nan,0
20201018024023,172.20.10.8,5001,172.20.10.3,41844,3,180.0-190.0,0,0,7.025,0,0,-nan,0
20201018024033,172.20.10.8,5001,172.20.10.3,41844,3,190.0-200.0,0,0,7.025,0,0,-nan,0
20201018024043,172.20.10.8,5001,172.20.10.3,41844,3,200.0-210.0,0,0,7.025,0,0,-nan,0
20201018024053,172.20.10.8,5001,172.20.10.3,41844,3,210.0-220.0,0,0,7.025,0,0,-nan,0
20201018024104,172.20.10.8,5001,172.20.10.3,41844,3,220.0-230.0,0,0,7.025,0,0,-nan,0
20201018024114,172.20.10.8,5001,172.20.10.3,41844,3,230.0-240.0,0,0,7.025,0,0,-nan,0
20201018024119,172.20.10.8,5001,172.20.10.3,41844,3,240.0-250.0,0,0,7.025,0,0,-nan,0
20201018024129,172.20.10.8,5001,172.20.10.3,41844,3,250.0-260.0,0,0,7.025,0,0,-nan,0
20201018024139,172.20.10.8,5001,172.20.10.3,41844,3,260.0-270.0,0,0,7.025,0,0,-nan,0
20201018024150,172.20.10.8,5001,172.20.10.3,41844,3,270.0-280.0,0,0,7.025,0,0,-nan,0
20201018024200,172.20.10.8,5001,172.20.10.3,41844,3,280.0-290.0,0,0,7.025,0,0,-nan,0
20201018024210,172.20.10.8,5001,172.20.10.3,41844,3,290.0-300.0,0,0,7.025,0,0,-nan,0
20201018024220,172.20.10.8,5001,172.20.10.3,41844,3,300.0-310.0,0,0,7.025,0,0,-nan,0
20201018024231,172.20.10.8,5001,172.20.10.3,41844,3,310.0-320.0,0,0,7.025,0,0,-nan,0
20201018024241,172.20.10.8,5001,172.20.10.3,41844,3,320.0-330.0,0,0,7.025,0,0,-nan,0
20201018024251,172.20.10.8,5001,172.20.10.3,41844,3,330.0-340.0,0,0,7.025,0,0,-nan,0
20201018024301,172.20.10.8,5001,172.20.10.3,41844,3,340.0-350.0,0,0,7.025,0,0,-nan,0
20201018024312,172.20.10.8,5001,172.20.10.3,41844,3,350.0-360.0,0,0,7.025,0,0,-nan,0
