# TimeStamp(s) Latency-avg(ms) Stdev
0 27.4965 8.864
10 28.341 9.137
20 28.2985 8.566
30 28.141 8.6295
40 28.2255 8.6665
50 28.033 8.6385
60 27.7135 8.7485
70 27.823 8.6695
80 27.7095 8.929
90 27.568 8.705
100 27.4935 8.5275
110 28.2665 9.0435
120 27.922 9.0075
130 28.3675 8.6585
140 27.9955 8.7355
150 27.9335 8.777
160 27.55 8.327
170 27.475 8.355
180 27.7935 8.692
190 27.555 8.97
200 27.7875 8.6185
210 28.503 8.9185
220 28.3265 8.6095
230 28.625 9.9375
240 28.1115 8.752
250 27.7065 8.4875
260 27.623 8.6815
270 27.8095 8.7975
280 27.5785 8.5875
290 27.4805 8.448
300 28.0465 8.771
310 28.1595 8.396
320 28.4 8.7215
330 27.9515 8.5045
340 27.9025 8.891
350 27.8945 8.785
360 27.8345 8.8125
370 27.719 8.63
380 27.3705 8.934
390 27.46 8.9935
400 28.0235 8.7015
410 28.1155 8.598
420 28.0975 8.5295
430 27.9325 8.65
440 27.6835 8.9185
450 27.385 8.531
460 27.6235 8.6545
470 27.3225 8.847
480 26.941 8.561
490 27.88 8.745
500 28.316 8.6685
510 28.1985 8.586
520 27.9925 8.8455
530 27.873 8.6395
540 27.816 8.5215
550 27.054 8.5835
560 27.672 8.515
570 26.9195 8.8485
580 27.365 8.6405
590 28.1955 8.866
