# TimeStamp(s) Sum Stdev
1 22.7 0
2 15.5 0
3 18.9 3.6
4 17.8 2.9409
5 16.3 2.60228
6 19.8 2.52159
7 17.8 2.37417
8 20.5 2.21166
9 14.2 2.18228
10 12.4 2.48998
11 15.9 2.92795
12 13.8 2.83365
13 16.9 2.89319
14 14.9 2.78038
15 28 2.73932
16 11.7 3.81985
17 19.9 3.97291
18 17.8 3.90185
19 15.9 3.79267
20 20.1 3.70852
21 13.6 3.66202
22 16.8 3.67094
23 14.9 3.58839
24 28.8 3.54425
25 16.9 4.17028
26 15.8 4.08906
27 18.8 4.02578
28 16.9 3.95702
29 20.9 3.88817
30 19.3 3.8672
31 27.4 3.81262
32 15.9 4.11754
33 18.9 4.07063
34 16.8 4.01128
35 19.8 3.9575
36 27.9 3.91188
37 26.8 4.18206
38 35.8 4.34735
39 17.9 5.10011
40 16.8 5.03742
41 19.9 4.98581
42 18.8 4.92687
43 26.8 4.86793
44 19.9 4.95407
45 17.9 4.89877
46 25.9 4.84757
47 13.8 4.89521
48 16.9 4.90691
49 15.9 4.86624
50 14.9 4.8377
51 17.9 4.82414
52 16.8 4.77889
53 19.9 4.74185
54 27.9 4.69887
55 15.9 4.80998
56 14.8 4.78504
57 27.8 4.77508
58 15.9 4.87343
59 19 4.84925
60 17.9 4.80799
